"champ";"statut";"annee";"periode";"date du resultat";"ipe";type;codegeo;efft1;pct1;st1;efft2;pct2;st2;efft3;pct3;st3;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59171;0;0;;0;0;;3;0.3282275711;89.277899344;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59174;0;0;;0;0;;7;0.7658643326;77.461706783;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59178;0;0;;0;0;;11;1.2035010941;71.772428884;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59179;0;0;;0;0;;3;0.3282275711;89.606126915;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59192;0;0;;0;0;;12;1.3129102845;67.943107221;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59195;0;0;;0;0;;5;0.5470459519;85.33916849;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59198;0;0;;0;0;;3;0.3282275711;89.934354486;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59199;0;0;;3;6;68;21;2.2975929978;58.533916849;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59220;0;0;;0;0;;23;2.5164113786;51.422319475;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59224;0;0;;0;0;;6;0.6564551422;80.415754923;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59226;0;0;;3;6;74;12;1.3129102845;69.256017505;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59227;0;0;;0;0;;6;0.6564551422;81.072210066;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59230;0;0;;21;42;42;177;19.365426696;19.365426696;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59243;0;0;;0;0;;5;0.5470459519;85.886214442;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59264;0;0;;0;0;;18;1.9693654267;60.503282276;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59278;0;0;;0;0;;13;1.4223194748;65.207877462;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59282;0;0;;0;0;;9;0.9846827133;75.929978118;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59310;0;0;;3;6;80;34;3.7199124726;30.743982495;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59330;0;0;;0;0;;6;0.6564551422;81.728665208;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59410;0;0;;0;0;;33;3.6105032823;34.354485777;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59440;0;0;;0;0;;5;0.5470459519;86.433260394;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59460;0;0;;0;0;;6;0.6564551422;82.38512035;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59490;0;0;;0;0;;6;0.6564551422;83.041575492;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59494;0;0;;0;0;;7;0.7658643326;78.227571116;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59530;0;0;;0;0;;10;1.0940919037;72.866520788;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59570;0;0;;0;0;;7;0.7658643326;78.993435449;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59590;0;0;;4;8;62;23;2.5164113786;53.938730853;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59600;0;0;;0;0;;13;1.4223194748;66.630196937;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59680;0;0;;0;0;;4;0.4376367615;87.855579869;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59690;0;0;;0;0;;29;3.1728665208;37.527352298;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59720;0;0;;0;0;;4;0.4376367615;88.29321663;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59770;0;0;;0;0;;26;2.8446389497;43.326039387;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59860;0;0;;0;0;;26;2.8446389497;46.170678337;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59870;0;0;;0;0;;6;0.6564551422;83.698030635;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59880;0;0;;0;0;;12;1.3129102845;70.56892779;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59920;0;0;;0;0;;10;1.0940919037;73.960612691;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;59990;0;0;;2;4;90;5;0.5470459519;86.980306346;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";2;59C05;0;0;;3;6;86;0;0;;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:09";="590000600";3;99131;0;0;;0;0;;7;0.7658643326;79.759299781;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62700;373;11.718504555;11.718504555;65;10.906040268;10.906040268;792;14.042553191;14.042553191;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62260;283;8.890983349;20.609487904;60;10.067114094;20.973154362;582;10.319148936;24.361702128;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62150;210;6.5975494816;27.207037386;39;6.5436241611;40.939597315;370;6.5602836879;30.921985816;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62460;183;5.7492931197;32.956330506;19;3.1879194631;57.046979866;355;6.2943262411;43.563829787;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62470;166;5.2152057807;38.171536287;40;6.711409396;34.395973154;358;6.3475177305;37.269503546;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62800;137;4.3041156142;42.475651901;20;3.355704698;53.859060403;131;2.3226950355;67.322695035;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62550;132;4.1470311027;46.622683003;33;5.5369127517;46.476510067;210;3.7234042553;61.914893617;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62540;130;4.0841972981;50.706880302;24;4.0268456376;50.503355705;291;5.1595744681;48.723404255;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62190;124;3.8956958844;54.602576186;40;6.711409396;27.684563758;280;4.9645390071;53.687943262;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62620;124;3.8956958844;58.49827207;12;2.0134228188;73.154362416;254;4.5035460993;58.191489362;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62160;121;3.8014451775;62.299717248;16;2.6845637584;59.731543624;120;2.1276595745;71.613475177;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62400;94;2.9531888156;65.252906063;13;2.1812080537;71.140939597;106;1.8794326241;73.492907801;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62130;77;2.4191014766;67.67200754;10;1.677852349;74.832214765;174;3.085106383;65;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62940;65;2.0420986491;69.714106189;8;1.3422818792;82.046979866;122;2.1631205674;69.485815603;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62232;59;1.8535972353;71.567703424;8;1.3422818792;80.704697987;45;0.7978723404;85.79787234;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62300;56;1.7593465284;73.327049953;0;0;;39;0.6914893617;87.216312057;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62290;55;1.7279296261;75.054979579;5;0.8389261745;89.765100671;63;1.1170212766;80.992907801;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62122;53;1.6650958216;76.720075401;13;2.1812080537;66.77852349;91;1.6134751773;78.617021277;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62134;46;1.4451775055;78.165252906;9;1.5100671141;76.342281879;97;1.719858156;77.003546099;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62530;40;1.2566760917;79.421928998;6;1.0067114094;87.248322148;71;1.2588652482;79.875886525;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62120;38;1.1938422872;80.615771285;5;0.8389261745;88.087248322;59;1.0460992908;83.102836879;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62151;38;1.1938422872;81.809613572;13;2.1812080537;68.959731544;101;1.7907801418;75.283687943;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62920;34;1.068174678;82.87778825;16;2.6845637584;62.416107383;34;0.6028368794;87.819148936;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62670;32;1.0053408734;83.883129123;0;0;;49;0.8687943262;85;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62114;29;0.9110901665;84.79421929;13;2.1812080537;64.597315436;41;0.7269503546;86.524822695;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62210;29;0.9110901665;85.705309456;5;0.8389261745;88.926174497;31;0.5496453901;88.936170213;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62330;26;0.8168394596;86.522148916;0;0;;60;1.0638297872;82.056737589;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62157;23;0.7225887527;87.244737669;6;1.0067114094;86.241610738;58;1.0283687943;84.131205674;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";1;62136;19;0.5969211436;87.841658812;0;0;;0;0;;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";1;62770;19;0.5969211436;88.438579956;0;0;;0;0;;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";1;62138;18;0.5655042413;89.004084197;0;0;;0;0;;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";1;62113;17;0.534087339;89.538171536;0;0;;0;0;;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";2;62140;0;0;;6;1.0067114094;84.228187919;0;0;;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";2;62143;0;0;;6;1.0067114094;85.234899329;0;0;;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62270;0;0;;0;0;;29;0.5141843972;89.45035461;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62350;0;0;;0;0;;28;0.4964539007;89.946808511;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";2;62430;0;0;;7;1.1744966443;83.22147651;0;0;;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";2;62570;0;0;;9;1.5100671141;77.852348993;0;0;;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";2;62950;0;0;;9;1.5100671141;79.362416107;0;0;;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:41";="620025346";3;62960;0;0;;0;0;;32;0.5673758865;88.386524823;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:40:13";="590001749";3;59C04;122;24.015748031;24.015748031;217;33.90625;33.90625;682;34.271356784;34.271356784;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:13";="590001749";3;59760;119;23.42519685;47.440944882;182;28.4375;62.34375;320;16.08040201;50.351758794;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:13";="590001749";3;59C06;48;9.4488188976;56.88976378;29;4.53125;80.625;172;8.6432160804;58.994974874;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:13";="590001749";3;59820;47;9.2519685039;66.141732283;46;7.1875;69.53125;137;6.8844221106;65.879396985;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:13";="590001749";3;59630;36;7.0866141732;73.228346457;42;6.5625;76.09375;120;6.0301507538;78.190954774;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:13";="590001749";3;59210;17;3.3464566929;76.57480315;26;4.0625;84.6875;125;6.2814070352;72.16080402;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:13";="590001749";3;62370;17;3.3464566929;79.921259843;11;1.71875;90;27;1.3567839196;87.788944724;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:13";="590001749";1;59143;9;1.7716535433;81.692913386;0;0;;0;0;;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:13";="590001749";3;59153;9;1.7716535433;83.464566929;0;0;;54;2.7135678392;83.91959799;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:13";="590001749";3;59180;8;1.5748031496;85.039370079;0;0;;50;2.5125628141;86.432160804;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:13";="590001749";3;59470;8;1.5748031496;86.614173228;12;1.875;86.5625;60;3.0150753769;81.206030151;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:13";="590001749";3;59122;7;1.3779527559;87.992125984;0;0;;25;1.256281407;89.045226131;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:13";="590001749";2;59492;7;1.3779527559;89.37007874;11;1.71875;88.28125;0;0;;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59530;8;22.857142857;22.857142857;56;34.782608696;34.782608696;248;27.464008859;27.464008859;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";1;59177;3;8.5714285714;31.428571429;0;0;;0;0;;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59570;3;8.5714285714;40;12;7.4534161491;55.279503106;67;7.4197120709;34.88372093;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59213;2;5.7142857143;45.714285714;3;1.8633540373;88.819875776;22;2.4363233666;61.794019934;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59218;2;5.7142857143;51.428571429;5;3.1055900621;73.291925466;26;2.8792912514;59.357696567;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59540;2;5.7142857143;57.142857143;0;0;;6;0.6644518272;87.818383167;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59620;2;5.7142857143;62.857142857;0;0;;31;3.4330011074;53.266888151;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59730;2;5.7142857143;68.571428571;5;3.1055900621;79.50310559;16;1.7718715393;77.187153931;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59C03;2;5.7142857143;74.285714286;6;3.7267080745;70.186335404;19;2.1040974529;68.106312292;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";1;02510;1;2.8571428571;77.142857143;0;0;;0;0;;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59145;1;2.8571428571;80;0;0;;19;2.1040974529;63.898117386;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";1;59161;1;2.8571428571;82.857142857;0;0;;0;0;;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";1;59224;1;2.8571428571;85.714285714;0;0;;0;0;;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";1;59282;1;2.8571428571;88.571428571;0;0;;0;0;;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59125;0;0;;0;0;;4;0.4429678848;89.479512735;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59138;0;0;;0;0;;14;1.5503875969;80.398671096;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59144;0;0;;21;13.043478261;47.826086957;49;5.4263565891;40.310077519;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59154;0;0;;0;0;;4;0.4429678848;89.92248062;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59227;0;0;;0;0;;6;0.6644518272;87.15393134;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59233;0;0;;5;3.1055900621;76.397515528;14;1.5503875969;81.949058693;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59243;0;0;;0;0;;5;0.553709856;89.03654485;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59264;0;0;;0;0;;9;0.9966777409;84.163898117;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59269;0;0;;0;0;;16;1.7718715393;73.643410853;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59294;0;0;;4;2.4844720497;81.98757764;7;0.7751937984;84.939091916;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59300;0;0;;0;0;;29;3.211517165;56.478405316;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59330;0;0;;4;2.4844720497;84.472049689;17;1.8826135105;69.988925803;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59360;0;0;;0;0;;15;1.6611295681;78.848283499;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59460;0;0;;0;0;;16;1.7718715393;75.415282392;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59550;0;0;;8;4.9689440994;66.459627329;48;5.3156146179;45.625692137;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59600;0;0;;4;2.4844720497;86.956521739;19;2.1040974529;66.002214839;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59680;0;0;;0;0;;6;0.6644518272;88.482834994;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59750;0;0;;0;0;;11;1.2181616833;83.167220377;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59770;0;0;;0;0;;17;1.8826135105;71.871539313;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59880;0;0;;0;0;;7;0.7751937984;85.714285714;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;59990;0;0;;10;6.2111801242;61.49068323;38;4.2081949059;49.833887043;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:24";="590781670";3;99999;0;0;;0;0;;7;0.7751937984;86.489479513;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:50:28";="020000261";3;02200;700;40.509259259;40.509259259;5485;43.736544135;43.736544135;4146;42.207065051;42.207065051;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:28";="020000261";3;02880;186;10.763888889;51.273148148;768;6.1239135635;58.551949605;772;7.8591061794;60.59248702;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:28";="020000261";3;02600;162;9.375;60.648148148;1090;8.6914919065;52.428036042;1034;10.526315789;52.733380841;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:28";="020000261";3;02290;91;5.2662037037;65.914351852;657;5.2388166813;69.659516785;491;4.9984729716;65.590959992;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:28";="020000261";3;02220;80;4.6296296296;70.543981481;292;2.3283629695;82.34590543;428;4.3571210425;69.948081034;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:28";="020000261";3;02370;64;3.7037037037;74.247685185;382;3.0460090902;72.705525875;307;3.1253181309;73.073399165;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:28";="020000261";3;02320;52;3.0092592593;77.256944444;315;2.5117614225;75.217287298;258;2.6264888527;78.529980658;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:28";="020000261";3;02210;44;2.5462962963;79.803240741;306;2.4399968105;77.657284108;278;2.8300926397;75.903491805;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:28";="020000261";3;02300;30;1.7361111111;81.539351852;223;1.7781676102;88.286420541;114;1.1605415861;87.936475618;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:28";="020000261";3;02000;27;1.5625;83.101851852;296;2.3602583526;80.017542461;198;2.0156774916;80.545658149;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:28";="020000261";3;02130;26;1.5046296296;84.606481481;234;1.8658799139;86.50825293;195;1.9851369235;82.530795073;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:28";="020000261";1;51100;25;1.4467592593;86.053240741;0;0;;0;0;;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:28";="020000261";3;02380;22;1.2731481481;87.326388889;0;0;;162;1.6491906749;84.179985748;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:28";="020000261";3;02160;19;1.099537037;88.425925926;0;0;;121;1.2318029115;86.775934032;2023.7;X020000261;29AUG23;14:50:19
