"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;mois;nb;mnt_br;mnt_remb;nb_fides;mnt_br_fides;mnt_remb_fides;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";FU4;5;186;9065.64;9065.64;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";FU4;6;192;9358.08;9358.08;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";FU4;7;177;8626.98;8626.98;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";PE1;3;8;218.64;218.64;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";PE1;4;1;27.33;27.33;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";PE1;5;4;109.32;109.32;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";PE1;6;9;245.97;245.97;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";PE1;7;2;54.66;54.66;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";PE2;3;77;964.04;964.04;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";PE2;5;60;751.2;751.2;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";PE2;6;69;863.88;863.88;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";PE2;7;51;638.52;638.52;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SAS;1;28;687.68;687.68;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SAS;2;30;736.8;736.8;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SAS;3;37;916.86;916.86;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SAS;4;19;470.82;470.82;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SAS;5;15;371.7;371.7;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SAS;6;29;718.62;718.62;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SAS;7;9;223.02;223.02;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SB2;1;243;12662.73;12662.73;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SB2;2;201;10474.11;10474.11;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SB2;3;298;15573.48;15573.48;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SB2;4;266;13901.16;13901.16;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SB2;5;257;13430.82;13430.82;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SB2;6;305;15939.3;15939.3;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SB2;7;255;13326.3;13326.3;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SB3;1;255;13838.85;13838.85;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SB3;2;247;13404.69;13404.69;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SB3;3;362;19859.32;19859.32;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SB3;4;333;18268.38;18268.38;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SB3;5;348;19091.28;19091.28;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SB3;6;303;16622.58;16622.58;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SB3;7;272;14921.92;14921.92;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SIC;1;106;5668.88;5668.88;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SIC;2;98;5241.04;5241.04;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SIC;3;114;6150.3;6150.3;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SIC;4;145;7822.75;7822.75;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SIC;5;133;7175.35;7175.35;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SIC;6;112;6042.4;6042.4;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SIC;7;132;7121.4;7121.4;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SIM;1;771;26206.29;26206.29;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SIM;2;785;26682.15;26682.15;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SIM;3;1016;34838.64;34838.64;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SIM;4;856;29352.24;29352.24;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SIM;5;1067;36587.43;36587.43;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SIM;6;993;34049.97;34049.97;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SIM;7;660;22631.4;22631.4;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SSF;1;108;2022.84;2022.84;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SSF;2;105;1966.65;1966.65;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SSF;3;108;2040.12;2040.12;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SSF;4;123;2323.47;2323.47;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SSF;5;202;3815.78;3815.78;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SSF;6;106;2002.34;2002.34;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SSF;7;125;2361.25;2361.25;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SSN;1;243;6004.53;6004.53;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SSN;2;247;6103.37;6103.37;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SSN;3;332;8276.76;8276.76;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SSN;4;295;7354.35;7354.35;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SSN;5;395;9847.35;9847.35;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SSN;6;351;8750.43;8750.43;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SSN;7;248;6182.64;6182.64;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SU2;1;93;1351.29;1351.29;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SU2;2;71;1031.63;1031.63;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SU2;3;66;948.42;948.42;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SU2;4;67;962.79;962.79;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SU2;5;66;948.42;948.42;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SU2;6;67;962.79;962.79;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SU2;7;68;977.16;977.16;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SU3;1;95;1841.1;1841.1;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SU3;2;149;2887.62;2887.62;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SU3;3;195;3738.15;3738.15;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SU3;4;206;3949.02;3949.02;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SU3;5;83;1591.11;1591.11;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SU3;6;36;690.12;690.12;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SU3;7;1;19.17;19.17;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUB;1;33;1425.6;1425.6;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUB;2;26;1123.2;1123.2;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUB;3;32;1397.76;1397.76;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUB;4;28;1223.04;1223.04;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUB;5;31;1354.08;1354.08;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUB;6;25;1092;1092;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUB;7;11;480.48;480.48;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUF;1;572;5960.24;5960.24;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUF;2;554;5772.68;5772.68;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUF;3;656;6894.56;6894.56;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUF;4;713;7493.63;7493.63;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUF;5;832;8744.32;8744.32;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUF;6;587;6169.37;6169.37;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUF;7;650;6831.5;6831.5;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUM;1;284;3595.44;3595.44;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUM;2;261;3304.26;3304.26;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUM;3;305;3818.6;3818.6;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUM;4;301;3768.52;3768.52;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUM;5;309;3868.68;3868.68;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUM;6;356;4457.12;4457.12;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUM;7;269;3367.88;3367.88;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUN;1;426;16741.8;16741.8;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUN;2;360;14148;14148;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUN;3;489;19388.85;19388.85;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUN;4;425;16851.25;16851.25;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUN;5;597;23671.05;23671.05;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUN;6;633;25098.45;25098.45;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:17";="600100648";SUN;7;438;17366.7;17366.7;0;0;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";CFU;1;479;5326.48;5326.48;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";CFU;2;423;4703.76;4703.76;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";CFU;3;538;5982.56;5982.56;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";CFU;4;525;5838;5838;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";CFU;5;531;5904.72;5904.72;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";CFU;6;549;6104.88;6104.88;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";CFU;7;495;5504.4;5504.4;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FPX;1;85;1666.85;1666.85;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FPX;2;82;1608.02;1608.02;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FPX;3;119;2333.59;2333.59;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FPX;4;121;2372.81;2372.808039;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FPX;5;101;1980.61;1980.602156;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FPX;6;90;1764.9;1764.890195;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FPX;7;82;1608.02;1608.014117;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU0;3;29;1474.65;1474.65;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU0;4;27;1372.95;1372.95;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU0;5;24;1220.4;1220.4;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU0;6;9;457.65;457.65;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU0;7;13;661.05;661.05;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU1;1;912;25107.36;25107.36;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU1;2;829;22822.37;22822.37;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU1;3;1047;31179.66;31179.66;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU1;4;937;27903.86;27903.86;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU1;5;975;29035.5;29035.5;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU1;6;1000;29780;29780;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU1;7;761;22662.58;22662.58;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU2;1;977;34400.17;34400.17;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU2;2;924;32534.04;32534.04;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU2;3;1111;38685.02;38685.02;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU2;4;991;34506.62;34506.62;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU2;5;1146;39903.72;39903.72;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU2;6;1129;39311.78;39311.78;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU2;7;939;32695.98;32695.98;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU3;1;589;24213.79;24213.79;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU3;2;498;20472.78;20472.78;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU3;3;620;25215.4;25215.4;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU3;4;626;25459.42;25459.42;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU3;5;663;26964.21;26964.21;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU3;6;693;28184.31;28184.31;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU3;7;595;24198.65;24198.65;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU4;1;196;9656.92;9656.92;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU4;2;196;9656.92;9656.92;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU4;3;218;10625.32;10625.32;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU4;4;212;10332.88;10332.88;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU4;5;242;11795.08;11795.08;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU4;6;198;9650.52;9650.52;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";FU4;7;193;9406.82;9406.82;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SAS;1;51;1252.56;1252.56;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SAS;2;44;1080.64;1080.64;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SAS;3;63;1561.14;1561.14;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SAS;4;60;1486.8;1486.8;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SAS;5;70;1734.6;1734.6;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SAS;6;44;1090.32;1090.32;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SAS;7;42;1040.76;1040.76;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SB2;1;345;17977.95;17977.95;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SB2;2;351;18290.61;18290.61;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SB2;3;435;22733.1;22733.1;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SB2;4;330;17245.8;17245.8;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SB2;5;412;21531.12;21531.12;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SB2;6;345;18029.7;18029.7;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SB2;7;324;16932.24;16932.24;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SB3;1;411;22304.97;22304.97;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SB3;2;341;18506.07;18506.07;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SB3;3;459;25180.74;25180.74;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SB3;4;443;24302.98;24302.98;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SB3;5;409;22437.74;22437.74;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SB3;6;404;22163.44;22163.44;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SB3;7;349;19146.14;19146.14;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";SIC;1;239;12781.72;12781.72;0;0;0;2023.7;X620101337;25AUG23;12:06:41
