"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;pu;nb;mnt_br;mnt_remb;nb_fides;mnt_br_fides;mnt_remb_fides;spec_fx;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 14:46:28";="590781670";APC;55;1680;92400;70631;1680;92400;70631;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:28";="590781670";CDE;46;4;184;142.6;4;184;142.6;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:28";="590781670";CS;23;897;20631;15577.9;897;20631;15577.9;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:28";="590781670";CSC;47.73;107;5107.11;5064.153;107;5107.11;5064.153;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:28";="590781670";FSD;40;10;400;280;10;400;280;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:28";="590781670";G;25;1788;44700;33735;1788;44700;33735;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:28";="590781670";G   F;25;254;11191.24;8080.604;254;11191.24;8080.604;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:28";="590781670";G   N;25;162;9720;6957;162;9720;6957;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:28";="590781670";GS;25;53;1325;1047.5;53;1325;1047.5;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:28";="590781670";MCC;3.27;107;349.89;346.947;107;349.89;346.947;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:28";="590781670";MCG;5;301;1505;1350;301;1505;1350;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:28";="590781670";MCS;5;836;4180;3144.75;836;4180;3144.75;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:28";="590781670";MEG;5;83;415;290.75;83;415;290.75;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:28";="590781670";MM;40;7;280;196;7;280;196;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:28";="590781670";MOP;5;443;2215;2215;443;2215;2215;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:28";="590781670";MPC;2;869;1738;1303.4;869;1738;1303.4;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:28";="590781670";SF;2.8;1299.6;3638.88;3638.88;1299.6;3638.88;3638.88;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:28";="590781670";TMF;-24;64;-1536;-1536;64;-1536;-1536;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 15:41:18";="590001749";AMI;3.15;1;3.15;1.89;1;3.15;1.89;0;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:18";="590001749";APC;55;3144;172920;143195.25;3144;172920;143195.25;0;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:18";="590001749";CS;23;1173;26979;20802.35;1172;26956;20783.95;0;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:18";="590001749";CSC;47.73;36;1718.28;1489.176;36;1718.28;1489.176;0;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:18";="590001749";MCC;3.27;36;117.72;100.716;36;117.72;100.716;0;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:18";="590001749";MCS;5;1103;5515;4218.25;1103;5515;4218.25;0;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:18";="590001749";MOP;5;473;2365;2365;473;2365;2365;0;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:18";="590001749";MPC;2;1093;2186;1671.5;1093;2186;1671.5;0;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:41:18";="590001749";TMF;-24;268;-6432;-6432;257;-6168;-6168;0;2023.7;X590001749;29AUG23;15:40:58
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";AMI;3.15;56;176.4;133.56;56;176.4;133.56;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";APC;55;4302;236610;183799;4302;236610;183799;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";C;23;2774;63802;52305.45;2774;63802;52305.45;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";C   F;23;65;2860;2437.6;65;2860;2437.6;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";C   N;23;115;6670;5556.4;115;6670;5556.4;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";CCP;46;8;368;368;8;368;368;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";CCX;46;7;322;294.4;7;322;294.4;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";COD;30;5;150;150;5;150;150;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";COE;46;9;414;414;9;414;414;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";CS;23;16779;385917;305243.3546;16778;385894;305220.3546;1;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";CS  F;23;186;7823.16;5823.207;186;7823.16;5823.207;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";CS  N;23;29;1396.35;1194.12;29;1396.35;1194.12;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";CSC;47.73;645;30785.85;27604.6455;645;30785.85;27604.6455;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";FSD;40;21;840;624;21;840;624;21;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";MCC;3.27;645;2109.15;1891.2045;645;2109.15;1891.2045;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";MCS;5;16774;83870;66328.803;16773;83865;66323.803;1;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";MM;40;65;2600;2444;65;2600;2444;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";MOP;5;1515;7575;7575;1515;7575;7575;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";MPC;2;16892;33784;26727.6088;16891;33782;26725.6088;1;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";MSF;2;2931;5862;4818.5;2931;5862;4818.5;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";SF;2.8;25745.1;72086.28;69469.008;25745.1;72086.28;69469.008;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";SF  F;2.8;1272;5787.6;5672.94;1272;5787.6;5672.94;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";SF  N;2.8;984;5625.2;5584.04;984;5625.2;5584.04;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";SP;3;444;1332;1245.6;444;1332;1245.6;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";TC;23;28;644;506;28;644;506;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";TCG;25;1;25;17.5;1;25;17.5;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";TMF;-24;128;-3072;-3072;66;-1584;-1584;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 15:58:15";="620025346";TSM;65;40;2600;2600;40;2600;2600;0;2023.7;X620025346;29AUG23;15:57:59
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";AMI;3.15;19701.79;62060.6385;53486.921899;19701.79;62060.6385;53486.921899;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";AMP;0.63;397;250.11;247.59;397;250.11;247.59;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";AMS;1.98;217.5;430.65;350.755515;217.5;430.65;350.755515;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";APC;55;17222;947210;826462.5545;17212;946660;825989.5545;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";APU;69;103;7107;6072;103;7107;6072;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";APY;62.5;1777;111062.5;102578.125;1774;110875;102390.625;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";B;0.26;1946908;506196.08;441174.49839;1818192;472729.92;412168.53397;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";B;0.27;350579;94656.33;81843.38766;330254;89168.58;77054.34366;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";C;23;2896;66608;60204.5148;2799.5;64388.5;58332.3148;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";CCE;60;57;3420;3060;57;3420;3060;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";CCP;46;46;2116;2116;46;2116;2116;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";CCX;46;7;322;253;7;322;253;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";CNP;42.5;124;5270;4696.25;124;5270;4696.25;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";COD;30;1;30;30;1;30;30;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";COE;46;38;1748;1748;38;1748;1748;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";CS;23;12044;277012;241655.4892;11431;262913;229470.0892;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";CSC;47.73;164;7827.72;7176.2055;164;7827.72;7176.2055;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";FSD;40;9;360;276;9;360;276;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";G;25;2005;50125;43230.1725;2005;50125;43230.1725;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";GS;25;167;4175;3887.5;167;4175;3887.5;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";MCC;3.27;163;533.01;489.3555;163;533.01;489.3555;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";MCG;5;761;3805;3454.75;761;3805;3454.75;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";MCS;5;10523;52615;46452;10386;51930;45823;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";MM;18.3;113;2067.9;1696.45575;113;2067.9;1696.45575;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";MM;40;46;1840;1720;46;1840;1720;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";MOP;5;2606;13030;13030;2588;12940;12940;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";MPC;2;12052;24104;21029.1872;11439;22878;19969.5872;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";MPC;2.7;124;334.8;298.35;124;334.8;298.35;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";MSF;2;2440;4880;4511.3;2344;4688;4349.3;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";SF;2.8;18876.9;52855.32;50671.124;18698.4;52355.52;50219.484;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";SFI;2.18;27;58.86;54.1185;27;58.86;54.1185;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";TE2;20;1;20;20;1;20;20;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";TMF;-24;329;-7896;-7896;322;-7728;-7728;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:28:10";="620100651";VDE;500;21;10500;10500;21;10500;10500;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";AMI;3.15;21657.92;68222.448;58085.384175;21657.92;68222.448;58085.384175;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";AMI F;3.15;138.75;1301.13;1181.476227;138.75;1301.13;1181.476227;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";AMI N;3.15;43.5;384.12;321.309841;43.5;384.12;321.309841;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";AMY;2.6;13229.53;34396.778;27070.69664;13229.53;34396.778;27070.69664;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";APC;55;9306;511830;435222.711;9306;511830;435222.711;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";APY;62.5;153;9562.5;8606.25;153;9562.5;8606.25;2;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";B;0.26;1532228;398379.28;341556.8183;1269764;330138.64;281354.9153;1532228;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";B;0.27;277220;74849.4;64469.83968;244954;66137.58;56698.91568;277220;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";C;23;3873;89079;81191.0166;3326.5;76509.5;68685.9166;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";C   F;23;92;4048;4021.6;0;0;0;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";C   N;23;105;6090;6055.2;2;116;116;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";CCE;60;2;120;84;2;120;84;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";CCX;46;39;1794;1794;39;1794;1794;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";CNP;42.5;5;212.5;199.75;5;212.5;199.75;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";COB;25;14;350;350;14;350;350;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";COE;46;4;184;184;4;184;184;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";CS;23;34111;784553;682060.9842;33005;759115;659693.337;16;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";CS  F;23;124;5215.44;4569.213336;3;126.18;119.265336;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";CS  N;23;427;18910;17340.065;177;8532.4;8240.545;2;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";CSC;47.73;1338;63862.74;57939.447;1338;63862.74;57939.447;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";CSC F;47.73;3;200.37;160.296;3;200.37;160.296;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";CSC N;47.73;19;1384.72;1319.128;19;1384.72;1319.128;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";FSD;40;50;2000;1712;50;2000;1712;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";G;25;3272;81800;68382.8375;3270;81750;68342.8375;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";K;1.92;15;28.8;21.888;15;28.8;21.888;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";MCC;3.27;1326;4336.02;3951.141;1326;4336.02;3951.141;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";MCG;5;1574;7870;6585.5;1574;7870;6585.5;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";MCS;5;28891;144455;128309;28869;144345;128199;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";MEG;5;34;170;121;34;170;121;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";MM;40;73;2920;2904;0;0;0;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";MOP;5;4639;23195;23193.7485;4617;23085;23083.7485;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";MPC;2;31518;63036;55571.2778;30050;60100;52992.2848;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";MPC;2.7;5;13.5;12.69;5;13.5;12.69;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";MSF;2;3271;6542;6045.3592;2572;5144;4654.9592;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";SF;2.8;20554.15;57551.62;56931.7;9301.15;26043.22;25549.3;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";SFI;2.18;2.25;4.905;4.905;2.25;4.905;4.905;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";TB;2.52;510;1285.2;1043.091;508.5;1281.42;1040.067;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";TC;23;76;1748;1717.088;76;1748;1717.088;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";TLS;10;7;70;70;7;70;70;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:15";="600100713";TMF;-24;508;-12192;-12192;399;-9576;-9576;0;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";AMC;2.15;3523.2;7574.88;5919.896;3523.2;7574.88;5919.896;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";AMI;3.15;5975.85;18823.9275;15080.159902;5975.85;18823.9275;15080.159902;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";AMI N;3.15;3.1;18.92;18.92;3.1;18.92;18.92;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";AMP;0.63;2;1.26;1.26;2;1.26;1.26;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";AMY;2.6;371.7;966.42;784.628;371.7;966.42;784.628;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";APC;55;8459;465245;385368.401;8457;465135;385258.401;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";APU;69;1461;100809;83475.1305;1460;100740;83406.1305;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";APY;62.5;274;17125;15253.125;274;17125;15253.125;1;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";B;0.26;322588;83872.88;67844.634;317743;82613.18;66716.13;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";B;0.27;119712;32322.24;26396.82;119375;32231.25;26315.118;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";C;23;3;69;55.2;3;69;55.2;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";CCE;60;29;1740;1218;29;1740;1218;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";CNP;42.5;820;34850;30971.875;820;34850;30971.875;2;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";CS;23;9836;226228;185266.15;9832;226136;185183.35;6;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";CS  N;23;1;58;40.6;1;58;40.6;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";CSC;47.73;92;4391.16;3403.149;92;4391.16;3403.149;54;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";FSD;40;151;6040;4698;151;6040;4698;151;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";G;25;463;11575;9618.75;463;11575;9618.75;8;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";GS;25;162;4050;3488.75;162;4050;3488.75;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";MCC;3.27;81;264.87;206.01;81;264.87;206.01;47;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";MCG;5;622;3110;2607.75;622;3110;2607.75;4;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";MCS;5;10521;52605;43565.5;10517;52585;43547.5;118;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";MOP;5;2314;11570;11570;2312;11560;11560;5;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";MPC;2;10141;20282;16679.3;10137;20274;16672.1;451;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";MPC;2.7;873;2357.1;2092.095;873;2357.1;2092.095;2;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";PAI;32.7;135.48;4430.196;4220.4909;135.48;4430.196;4220.4909;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";TC;23;273;6279;5579.8;273;6279;5579.8;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";TC;39;3;117;93.6;3;117;93.6;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";TCG;25;5;125;87.5;5;125;87.5;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";TE2;20;27;540;540;27;540;540;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";TMF;-24;429;-10296;-10296;422;-10128;-10128;0;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:19:08";="590780284";VDE;500;1;500;500;1;500;500;1;2023.7;X590780284;30AUG23;9:18:49
