"champ";"statut";"annee";"periode";"date du resultat";"ipe";finess;type;moiss;moist;mnt_am;mnt3;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;1;5;91760.739;-4.36557E-11;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;1;6;91650.7105;-110.0285;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;1;7;92921.814;1271.1035;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;2;1;0;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;2;2;56612.2455;56612.2455;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;2;3;68025.5865;11413.341;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;2;4;68025.5865;0;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;2;5;68025.5865;-1.45519E-11;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;2;6;68010.2715;-15.315;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;2;7;68025.5865;15.315;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;3;1;0;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;3;2;0;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;3;3;70006.281;70006.281;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;3;4;70006.281;2.910383E-11;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;3;5;70006.281;-1.45519E-11;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;3;6;69989.1425;-17.1385;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;3;7;70006.281;17.1385;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;4;1;0;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;4;2;0;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;4;3;0;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;4;4;22634.6485;22634.6485;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;4;5;22634.6485;7.275958E-12;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;4;6;22617.804;-16.8445;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;4;7;22634.6485;16.8445;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;5;1;0;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;5;2;0;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;5;3;0;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;5;4;0;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:42";="600100168";600100168;50;5;5;57137.4735;57137.4735;2023.7;X600100168;11AUG23;8:30:51
