"champ";"statut";"annee";"periode";"date du resultat";"ipe";diag_ct;ponder;ponder_cn;dms;pct_rea;age_moy;age_med;pct_homme;pct_dp;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/28 12:51:33";="600100572";N18;2;2;8;0;77;77;50;100;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:33";="600100572";I49;2;2;12;0;87.5;87.5;0;50;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:33";="600100572";B96;2;2;17;0;89.5;89.5;0;50;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:33";="600100572";F03;2;2;5.5;0;88;88;0;100;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:33";="600100572";Z74;2;2;16.5;0;81.5;81.5;50;50;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:33";="600100572";F10;2;2;9.5;0;67;67;100;100;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:33";="600100572";Z50;2;2;20.5;0;91;91;0;50;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:33";="600100572";F32;2;2;17.5;0;87;87;0;50;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:33";="600100572";L89;1;1;27;0;92;92;0;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:33";="600100572";E10;1;1;13;0;63;63;100;100;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:33";="600100572";J44;1;1;6;0;71;71;100;100;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:33";="600100572";E87;1;1;6;0;74;74;0;100;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:33";="600100572";E03;1;1;14;0;90;90;0;100;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:33";="600100572";E86;1;1;3;0;91;91;0;100;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:33";="600100572";I48;1;1;13;0;92;92;100;100;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";Z29;44;44;11.363636364;0;75.758966376;82;38.636363636;77.272727273;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";J12;26;26;14.423076923;0;77.923076923;81;34.615384615;100;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";U07;17;17;13.058823529;0;79.705882353;83;23.529411765;88.235294118;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";I10;15;15;18;0;82.333333333;86;33.333333333;100;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";Z60;14;14;12.214285714;0;83.642857143;86;28.571428571;85.714285714;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";E88;13;13;15;0;78.153846154;71;23.076923077;84.615384615;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";Z99;13;13;10.769230769;0;81.076923077;87;46.153846154;84.615384615;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";E46;12;12;13.083333333;0;77.25;72;25;83.333333333;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";R53;10;10;17.5;0;77.4;79.5;40;90;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";R26;9;9;17.888888889;0;79.666666667;83;55.555555556;100;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";E66;8;8;10.625;0;75.75;70.5;25;75;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";E43;8;8;23.875;0;85;85.5;37.5;87.5;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";Z74;7;7;19.714285714;0;85.142857143;86;42.857142857;71.428571429;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";R06;6;6;13.666666667;0;78.5;79;50;100;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";E11;6;6;12;0;80.5;84;16.666666667;100;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";R41;5;5;16;0;73;68;0;100;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";L89;4;4;17.75;0;77.25;77.5;50;75;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";J45;4;4;24.25;0;72.5;82;0;75;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";Z96;4;4;10;0;76.25;75.5;25;75;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";I25;4;4;10;0;83.75;83.5;50;50;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/29 09:24:40";="020000055";Z29;9;9;12.888888889;0;88.444444444;87;44.444444444;66.666666667;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:40";="020000055";E88;5;5;10.2;0;89;87;60;80;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:40";="020000055";I10;5;5;12.2;0;87.6;87;40;80;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:40";="020000055";J12;4;4;13.25;0;88;88;25;100;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:40";="020000055";R26;4;4;9.75;0;87.25;86.5;50;75;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:40";="020000055";Z75;3;3;15.666666667;0;89;89;33.333333333;66.666666667;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:40";="020000055";E66;3;3;13.666666667;0;87;87;0;100;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:40";="020000055";R06;2;2;18;0;88;88;0;50;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:40";="020000055";J18;2;2;16.5;0;93.5;93.5;50;100;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:40";="020000055";F02;2;2;15;0;86.5;86.5;50;50;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:40";="020000055";E78;2;2;21.5;0;89;89;0;100;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:40";="020000055";E55;2;2;14.5;0;86.5;86.5;50;50;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:40";="020000055";Z60;2;2;12;0;86;86;0;50;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:40";="020000055";G20;2;2;15;0;86.5;86.5;50;50;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:40";="020000055";E11;2;2;11;0;92.5;92.5;50;100;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:40";="020000055";R29;2;2;10;0;91;91;100;50;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:40";="020000055";F33;1;1;10;0;85;85;0;100;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:40";="020000055";F17;1;1;10;0;85;85;0;100;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:40";="020000055";N18;1;1;22;0;89;89;0;100;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:40";="020000055";J90;1;1;14;0;87;87;0;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:28:41";="590782652";Z29;57;57;4.1929824561;0;78.578947368;82;43.859649123;98.245614035;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:41";="590782652";J12;27;27;7.962962963;0;82.074074074;85;40.740740741;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:41";="590782652";I10;21;21;8.0476190476;0;85.952380952;87;42.857142857;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:41";="590782652";I48;15;15;7.9333333333;0;85.266666667;85;53.333333333;93.333333333;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:41";="590782652";E11;13;13;6;0;78.923076923;82;61.538461538;92.307692308;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:41";="590782652";Z60;12;12;10.25;0;87.5;87.5;16.666666667;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:41";="590782652";R26;10;10;9.3;0;89.9;88.5;30;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:41";="590782652";W19;9;9;9;0;84.111111111;87;33.333333333;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:41";="590782652";J96;7;7;12.428571429;0;80.857142857;86;42.857142857;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:41";="590782652";Z74;7;7;10.142857143;0;87.571428571;87;28.571428571;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:41";="590782652";N39;5;5;9.6;0;73.6;85;40;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:41";="590782652";G47;5;5;6.4;0;79.4;80;80;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:41";="590782652";E86;5;5;6.6;0;88.2;89;40;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:41";="590782652";R39;4;4;10;0;87.5;87;75;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:41";="590782652";R33;4;4;13.75;0;88.25;86;75;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:41";="590782652";G30;4;4;8.5;0;92;92;0;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:41";="590782652";J44;4;4;10.5;0;80.5;81;100;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:41";="590782652";E87;4;4;10.25;0;82.25;83.5;50;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:41";="590782652";E03;4;4;5;0;76.75;76.5;75;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:41";="590782652";T79;4;4;12.5;0;86.75;87;25;100;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:48:53";="590780052";E43;3;3;15;0;90;86;0;33.333333333;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:53";="590780052";E55;3;3;15;0;90;86;0;33.333333333;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:53";="590780052";E11;2;2;11.5;0;88;88;0;0;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:53";="590780052";N39;2;2;14.5;0;95;95;0;50;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:53";="590780052";R29;2;2;19;0;92;92;0;50;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:53";="590780052";Z99;2;2;21;0;93.5;93.5;0;100;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:53";="590780052";Z60;2;2;11;0;88;88;0;50;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:53";="590780052";R41;1;1;22;0;99;99;0;100;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:53";="590780052";E87;1;1;15;0;90;90;0;100;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:53";="590780052";R39;1;1;22;0;99;99;0;100;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:53";="590780052";E44;1;1;20;0;88;88;0;100;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:53";="590780052";F41;1;1;15;0;90;90;0;100;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:53";="590780052";Z29;1;1;15;0;90;90;0;100;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:53";="590780052";E86;1;1;22;0;99;99;0;100;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:53";="590780052";R26;1;1;16;0;85;85;0;0;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:53";="590780052";J20;1;1;16;0;85;85;0;0;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:53";="590780052";F43;1;1;15;0;90;90;0;100;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 10:19:45";="600100648";Z29;19;19;7.2105263158;0;80.894736842;84;36.842105263;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:45";="600100648";I10;14;14;5.1428571429;0;83.571428571;82.5;35.714285714;85.714285714;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:45";="600100648";J12;12;12;7.5833333333;0;80.083333333;82.5;41.666666667;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:45";="600100648";R06;9;9;5.3333333333;0;84.444444444;87;33.333333333;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:45";="600100648";E11;5;5;4.8;0;78;81;40;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:45";="600100648";R53;5;5;4;0;87.6;87;20;80;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:45";="600100648";I25;5;5;10.6;0;82;81;60;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:45";="600100648";N18;5;5;4.6;0;89.6;91;20;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:45";="600100648";Z74;5;5;11.4;0;84;80;20;80;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:45";="600100648";I50;4;4;5.75;0;81.5;83;25;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:45";="600100648";E87;4;4;11.25;0;77.75;80;75;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:45";="600100648";I48;4;4;4.5;0;91.75;95;25;75;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:45";="600100648";F17;3;3;7.3333333333;0;72.666666667;73;33.333333333;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:45";="600100648";E78;3;3;2.6666666667;0;77.333333333;81;66.666666667;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:45";="600100648";J44;3;3;6.3333333333;0;71.666666667;75;66.666666667;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:45";="600100648";F06;2;2;10;0;92.5;92.5;0;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:45";="600100648";E03;2;2;6.5;0;89.5;89.5;50;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:45";="600100648";E66;2;2;9;0;75.5;75.5;0;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:45";="600100648";N17;2;2;8;0;68;68;50;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:45";="600100648";L89;2;2;15.5;0;75.5;75.5;100;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";Z29;102;102;8.9705882353;0;83.107843137;86;29.411764706;70.588235294;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";E87;32;32;10.3125;0;84.78125;86;18.75;81.25;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";Z74;26;26;11.615384615;0;85.961538462;86;34.615384615;61.538461538;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";F03;22;22;11.954545455;0;86.136363636;87;18.181818182;68.181818182;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";Z60;20;20;12.15;0;87.25;87.5;20;65;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";E11;19;19;11.789473684;0;85.105263158;85;26.315789474;94.736842105;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";I10;16;16;12.9375;0;86.625;86;31.25;81.25;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";I95;16;16;8.4375;0;83.8125;85.5;25;68.75;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";I48;16;16;10.625;0;87.625;90.5;12.5;62.5;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";K59;15;15;11.666666667;0;84.4;85;13.333333333;60;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";R39;15;15;9.4;0;84.866666667;85;26.666666667;80;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";L89;14;14;14.571428571;0;87.714285714;88.5;50;85.714285714;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";R26;13;13;10.153846154;0;85.230769231;85;23.076923077;76.923076923;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";W19;13;13;10;0;85.538461538;85;30.769230769;46.153846154;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";E43;12;12;12.833333333;0;90.583333333;91.5;33.333333333;83.333333333;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";Z75;12;12;12.333333333;0;84.416666667;84.5;50;50;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";E55;12;12;10.25;0;85.166666667;86;33.333333333;58.333333333;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";J96;11;11;8.8181818182;0;86.090909091;86;45.454545455;90.909090909;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";R33;10;10;10.5;0;83.8;85;20;80;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:27";="620003350";N18;9;9;10;0;87.222222222;90;55.555555556;88.888888889;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";Z29;19;19;13.368421053;0;81.894736842;84;26.315789474;94.736842105;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";J12;18;18;13.666666667;0;82;84.5;22.222222222;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";J96;8;8;14.75;0;83;86.5;25;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";Z74;7;7;17.714285714;0;80;81;28.571428571;85.714285714;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";D50;6;6;14.166666667;0;82.666666667;80;33.333333333;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";R29;6;6;17.666666667;0;83.5;85.5;33.333333333;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";E87;5;5;23;0;80;85;20;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";E44;5;5;17.2;0;82.6;85;0;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";R65;5;5;15.6;0;77.6;79;40;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";L89;4;4;22.5;0;78;82.5;25;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";I48;4;4;21.75;0;89;88;0;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";E86;3;3;24.333333333;0;81.333333333;81;0;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";R33;3;3;18.333333333;0;84.333333333;85;0;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";B96;3;3;12.666666667;0;89.333333333;85;0;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";F03;3;3;12.333333333;0;80.333333333;77;33.333333333;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";R26;2;2;8;0;90;90;0;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";N39;2;2;15.5;0;92;92;0;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";E11;2;2;19;0;89.5;89.5;0;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";G20;2;2;7;0;76.5;76.5;100;50;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:27";="590000600";T79;2;2;16.5;0;65.5;65.5;50;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:25:02";="620025346";Z29;47;47;9.170212766;0;79.340425532;82;40.425531915;80.85106383;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:02";="620025346";I10;32;32;9.5;0;80.375;83;31.25;68.75;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:02";="620025346";E11;19;19;10.263157895;0;83.631578947;86;31.578947368;63.157894737;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:02";="620025346";E87;14;14;8.7857142857;0;82.857142857;82.5;50;78.571428571;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:02";="620025346";J96;14;14;11.214285714;0;79.928571429;83.5;50;100;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:02";="620025346";Z99;12;12;12.416666667;0;86;89;16.666666667;100;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:02";="620025346";R41;11;11;12.636363636;0;83.818181818;85;27.272727273;90.909090909;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:02";="620025346";R06;10;10;10.6;0;79.6;83;40;90;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:02";="620025346";E78;10;10;8;0;84.4;86;50;60;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:02";="620025346";Z60;9;9;12.666666667;0;77.777777778;79;33.333333333;55.555555556;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:02";="620025346";J44;9;9;8.6666666667;0;74;69;55.555555556;100;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:02";="620025346";E86;9;9;9.8888888889;0;85.111111111;85;33.333333333;66.666666667;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:02";="620025346";I48;8;8;10.125;0;88.75;90;12.5;75;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:02";="620025346";L89;8;8;13.25;0;82;83;12.5;87.5;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:02";="620025346";R05;7;7;10.142857143;0;84.571428571;87;28.571428571;71.428571429;2023.7;X620025346;29AUG23;14:24:34
