"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghm;ghs;nb;mnt_br;mnt_tot_am;taux_app;mtm;mnt_fj;mpf;rac;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/05 12:10:39";="590781803";Total;;40;72699.262432;66831.138942;92.805;19663.59;1089.8;224.2;20977.59;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:49";="590780227";01M131;5096;1;560.556321;506.17131901;93.5;212.49;14.2;0.08;226.77;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:49";="590780227";Total;;1;560.556321;506.17131901;93.5;212.49;14.2;0.08;226.77;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";01M18T;5100;1;473.905277;419.9467953;89.26;209.31;0;0.1;209.41;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";01M191;264;1;1352.343252;1158.073052;87.98;567.4;22.8;0.59;590.79;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";01M201;5102;1;415.523511;347.70702956;88.84;209.06;18.8;0.06;227.92;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";01M25T;5107;1;389.99493;332.00863155;92.59;204.7;26.4;0.16;231.26;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";02M081;529;1;1411.869849;1230.6196072;89.07;524.46;17.6;0.53;542.59;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";03M111;5176;1;478.341036;398.19109191;87.17;186.28;15.6;0.26;202.14;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";04C023;1007;1;24759.576348;24215.520154;99.63;2037.9;274.4;5.37;2317.67;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";04K02J;1129;1;909.306606;875.62821741;97.51;221.8;0;4.83;226.63;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";04M201;5250;1;371.011689;320.40015716;95.55;197.11;31.6;0.02;228.73;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";06K02Z;2119;1;936.846319;873.03752958;99.7;178.86;39.2;15.26;233.32;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";06K04J;2121;2;1548.029826;1496.806491;99.47;381.1;0;32.24;413.34;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";07K02Z;2511;1;1847.168739;1818.0550275;99.61;214.42;0;9.03;223.45;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";08C14J;2768;1;1324.239276;1275.7815844;98.41;222.42;0;18.28;240.7;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";08C341;2817;1;3236.306424;3126.892139;99.12;422;38;20.48;480.48;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";08C351;2821;1;2948.455887;2767.1124372;99.05;465.83;114;18.89;598.72;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";08C441;2866;1;1417.44028;1331.6094105;98.42;297.69;36.4;17.27;351.36;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";08K041;5523;1;2232.703434;1998.8620464;98.17;152.26;167.4;10.24;329.9;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";08M261;3111;1;1589.196765;1346.0395303;85.83;679.88;8;0.42;688.3;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";09C08J;3347;1;1341.588573;1262.8846313;96.14;240.22;0;17.89;258.11;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";09C34J;3680;1;1720.227444;1611.1137496;95.21;257.68;0;15.25;272.93;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";09M031;5570;1;465.949224;393.75030856;89.46;199.21;20;0.17;219.38;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";11M19Z;4341;1;1529.289294;1380.948242;95.34;460.63;66.4;0.47;527.5;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";19M16T;5787;1;349.331619;308.14762767;92.41;232;12.4;0.01;244.41;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";20Z02T;5794;1;280.96478;242.53878408;86.95;190.67;0;0.05;190.72;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";20Z031;5795;1;415.343097;341.61723656;85.94;210.09;12.8;0.03;222.92;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";20Z051;5797;4;1447.739698;1214.8659449;86.5175;771.85;28.8;0.08;800.73;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";21M101;5850;1;352.148082;290.57674558;87.79;205.02;16.4;0.01;221.43;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";21M101;7584;1;2624.552619;2308.8397601;90.6;682.36;51;1.36;734.72;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";21M10T;5850;7;2418.49438;2010.9741972;87.838571429;1400.6;98.4;0.07;1499.07;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";21M10T;7616;1;1058.644451;915.99721931;88.92;275.15;18;0.76;293.91;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";21M144;7603;1;24233.699607;23001.682731;96.58;3912.82;232.4;6.99;4152.21;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";21M14T;5854;2;762.69021;649.31908839;86.57;375.08;6.2;0.12;381.4;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";23M20T;5877;1;412.005438;347.8204404;90.89;213.63;24;0.03;237.66;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:15";="800000044";Total;;44;87054.927964;81613.367639;91.708181818;16999.49;1397;197.32;18593.81;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:02:00";="590781902";01M052;209;1;6259.26327;5393.6456786;88.46;1968.01;103.2;1.34;2072.55;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:00";="590781902";08C331;2813;1;3267.959058;3164.0662028;99.23;372.13;38.4;17.63;428.16;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:00";="590781902";09M031;5570;1;465.949224;393.75030856;89.46;199.21;20;0.17;219.38;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:00";="590781902";21M10T;5850;2;704.296164;597.55349116;87.79;410.04;16.4;0.02;426.46;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:00";="590781902";21M121;7592;1;691.867644;573.63012423;85.16;308.38;10.4;1.04;319.82;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:00";="590781902";Total;;6;11389.33536;10122.645805;89.648333333;3257.77;188.4;20.2;3466.37;2023.7;X590781902;07SEP23;20:00:41
