"champ";"statut";"annee";"periode";"date du resultat";"ipe";tum1;eff;nbchir;chirurg0;nbmutrf;nbdom;nbdc;nb0j;nbj;agem;type;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 18:26:47";="590000188";ZAUM;3499;1039;940;179;3205;115;620;13921;56.499990995;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:47";="590000188";tot;7060;2039;1936;209;6724;127;3996;14647;55.042858085;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";CA;2005;711;711;22;1983;0;1942;63;56.306234414;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";HP;2564;30;30;23;2541;0;911;1653;55.907785353;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";REA;112;14;9;29;49;34;7;1135;61.160714286;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";SC;34;4;3;10;23;1;0;256;58.088235294;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";UHCD;2179;20;4;569;1511;99;494;5876;65.914180817;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";ZAUM;5042;1000;282;547;4374;121;180;24418;47.941660463;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";tot;11936;1779;1039;1200;10481;255;3534;33401;54.491907984;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";CA;1922;693;693;22;1900;0;1922;0;56.144120708;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";HP;715;29;29;4;711;0;715;0;43.321678322;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";REA;112;14;9;29;49;34;7;1135;61.160714286;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";SC;34;4;3;10;23;1;0;256;58.088235294;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";UHCD;2179;20;4;569;1511;99;494;5876;65.914180817;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";ZAUM;4012;882;207;529;3367;116;146;20418;55.777152788;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";tot;8974;1642;945;1163;7561;250;3284;27685;57.40070615;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";CA;2149;1378;1377;41;2108;0;2074;75;46.570963239;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";HP;2744;90;90;23;2720;1;1726;1045;47.295439115;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";REA;31;0;0;7;11;13;0;467;67.677419355;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";SC;4;1;0;3;1;0;0;94;67;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";UHCD;4568;524;201;1024;3410;134;1533;20120;57.432557637;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";ZAUM;3291;739;239;155;3123;13;131;12732;26.688317245;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";tot;12787;2732;1907;1253;11373;161;5464;34533;45.546950831;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";CA;2075;1378;1377;41;2034;0;2074;1;45.785542169;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";HP;1272;65;65;2;1269;1;1175;124;45.566263892;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";REA;31;0;0;7;11;13;0;467;67.677419355;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";SC;4;1;0;3;1;0;0;94;67;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";UHCD;4565;524;201;1024;3407;134;1532;20118;57.452776186;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";ZAUM;1847;618;181;142;1694;11;109;7294;35.495119075;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";tot;9794;2586;1824;1219;8416;159;4890;28098;49.332519491;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";CA;773;478;478;0;773;0;773;0;44.054333765;1;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";HP;2097;136;136;2;2095;0;1414;683;45.059862426;1;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";REA;174;17;6;62;71;41;2;2849;63.137931034;1;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";SC;348;19;15;28;306;14;9;2036;24.151708392;1;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";SI;399;10;0;107;277;15;9;3318;68.155388471;1;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";UHCD;4144;43;7;901;3148;95;1916;8752;61.427644523;1;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";ZAUM;5354;1016;406;488;4743;113;295;31422;42.143154786;1;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";tot;13289;1719;1048;1588;11413;278;4418;49060;49.318360126;1;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";CA;773;478;478;0;773;0;773;0;44.054333765;2;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";HP;1257;136;136;2;1255;0;1256;1;42.086202199;2;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";REA;174;17;6;62;71;41;2;2849;63.137931034;2;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";SC;347;19;15;28;305;14;9;2029;24.114681615;2;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";SI;399;10;0;107;277;15;9;3318;68.155388471;2;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";UHCD;4142;43;7;901;3146;95;1916;8750;61.446923927;2;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";ZAUM;3670;857;344;471;3088;111;185;23948;53.667304692;2;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";tot;10762;1560;986;1571;8915;276;4150;40895;54.355725498;2;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";HP;55;0;0;0;55;0;0;55;63.763636364;1;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";SC;53;2;1;17;33;3;0;715;68.735849057;1;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";SI;216;37;29;55;137;24;1;1995;67.912037037;1;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";UHCD;1543;78;16;240;1244;59;162;7059;63.176928062;1;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";ZAUM;12473;2785;2322;508;11871;94;4433;34475;44.215985433;1;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";tot;14340;2902;2368;820;13340;180;4596;44299;46.778729868;1;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";SC;53;2;1;17;33;3;0;715;68.735849057;2;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";SI;216;37;29;55;137;24;1;1995;67.912037037;2;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";UHCD;1543;78;16;240;1244;59;162;7059;63.176928062;2;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";ZAUM;8216;2506;2137;419;7704;93;3781;23865;51.366075883;2;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";tot;10028;2623;2183;731;9118;179;3944;33634;53.631599467;2;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:44:24";="800000044";CA;5720;4904;4898;79;5641;0;5545;369;53.457654948;1;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:24";="800000044";HP;44153;409;397;328;43816;9;7338;38195;59.55988054;1;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:24";="800000044";REA;436;112;55;170;165;101;9;6855;50.834359683;1;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:24";="800000044";SC;275;49;18;96;154;25;2;2621;43.113743462;1;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:24";="800000044";SI;878;89;18;203;622;53;26;8641;62.660068025;1;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:24";="800000044";UHCD;5175;321;157;655;4247;273;934;21216;42.348333797;1;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:24";="800000044";ZAUM;22927;7934;3569;1969;20495;463;1670;114897;48.628182122;1;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:24";="800000044";tot;79564;13818;9112;3500;75140;924;15524;192794;54.781204448;1;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:24";="800000044";CA;5717;4904;4898;79;5638;0;5545;366;53.471363705;2;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:24";="800000044";HP;7492;355;346;157;7326;9;7267;1559;47.306394766;2;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:24";="800000044";REA;424;109;54;162;162;100;9;6742;51.800762471;2;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:24";="800000044";SC;270;46;18;95;150;25;2;2565;43.778132927;2;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:24";="800000044";SI;877;88;18;203;621;53;26;8617;62.685906187;2;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:24";="800000044";UHCD;5171;320;156;655;4243;273;934;21204;42.370255084;2;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:24";="800000044";ZAUM;19408;7557;3421;1807;17186;415;1334;97078;53.675350936;2;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:24";="800000044";tot;39359;13379;8911;3158;35326;875;15117;138131;51.060805783;2;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:00:49";="590781902";CA;1017;746;746;7;1010;0;978;65;51.98820059;1;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:49";="590781902";HP;4986;3;1;13;4967;6;2896;2408;55.791246724;1;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:49";="590781902";REA;166;17;6;45;89;32;5;2115;57.481927711;1;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:49";="590781902";SC;19;1;0;8;10;1;0;138;51.105263158;1;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:49";="590781902";SI;184;2;0;48;131;5;5;1346;70.885869565;1;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:49";="590781902";UHCD;2743;64;18;628;1992;123;852;9471;59.356314205;1;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:49";="590781902";ZAUM;9795;2329;1330;826;8783;186;1926;44740;45.178667897;1;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:49";="590781902";tot;18910;3162;2101;1575;16982;353;6662;60283;50.763753468;1;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:49";="590781902";CA;1001;746;746;7;994;0;978;49;51.845154845;2;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:49";="590781902";HP;2618;3;1;11;2601;6;2579;357;58.438562324;2;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:49";="590781902";REA;166;17;6;45;89;32;5;2115;57.481927711;2;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:49";="590781902";SC;19;1;0;8;10;1;0;138;51.105263158;2;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:49";="590781902";SI;184;2;0;48;131;5;5;1346;70.885869565;2;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:49";="590781902";UHCD;2740;64;18;628;1989;123;852;9457;59.387726227;2;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:49";="590781902";ZAUM;7316;2101;1202;771;6367;178;1490;36426;54.123892838;2;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:49";="590781902";tot;14044;2934;1973;1518;12181;345;5909;49888;56.047986758;2;2023.7;X590781902;07SEP23;20:00:41
