"champ";"statut";"annee";"periode";"date du resultat";"ipe";libel;dp;eff_sej;eff_mon;dep;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";KEYTRUDA;C85;4;8;21594.09;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";KEYTRUDA;C32;3;6;16194.911;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";KEYTRUDA;C48;2;4;10797.052;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";KEYTRUDA;C76;2;4;10797.066;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";KEYTRUDA;C09;1;2;5398.47;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";KEYTRUDA;C12;1;2;5397.922;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";KEYTRUDA;C18;1;2;5398.54;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";KEYTRUDA;E85;1;2;5397.922;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";KYPROLIS;C90;156;320.249;314767.047;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";KYPROLIS;N18;3;6;5782.92;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";LAMZEDE;E77;14;71;65051.371;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";LEUSTATINE;C96;11;5;1197.341;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";LITAK;C96;11;5.64;1679.835;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";MABTHERA;C83;21;22;31764.196;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";MABTHERA;C82;17;17;24545.059;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";MABTHERA;C88;4;4;5775.308;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";MOZOBIL;Z51;3;4;20332.901;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";MOZOBIL;C90;3;3;16155.772;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";OCREVUS;G35;35;66;372773.797;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";OPDIVO;C34;84;96.23;243468.883;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";OPDIVO;C43;40;76.52;202921.102;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";OPDIVO;C10;13;13;32890.352;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";OPDIVO;C44;12;12.5;31626.127;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";OPDIVO;C01;8;8;20239.961;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";OPDIVO;C16;7;7.5;18975.829;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";OPDIVO;C12;7;7;17710.713;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";OPDIVO;C64;6;6;15180.646;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";OPDIVO;C80;2;4;10119.781;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";OPDIVO;C15;3;3;7590.312;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";OPDIVO;C45;2;3;7590.253;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";OPDIVO;C67;3;3;7590.312;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";OPDIVO;D64;1;3;7443.539;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";OPDIVO;C76;1;2;4962.36;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";OPDIVO;C79;1;1;2530.08;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";ORENCIA;M05;56;170;44865.624;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";ORENCIA;M06;13;42;11084.501;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";PEMETREXED;C34;62;70.69;2540.292;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";PEMETREXED;C45;2;1.93;75.171;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";PEMETREXED;C76;2;1.43;59.553;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";PERJETA;C50;11;11;32134.135;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";PRIVIGEN;G61;32;79;75455.139;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";PRIVIGEN;C80;1;15;9145.835;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";PRIVIGEN;M33;2;11;13588.426;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";PRIVIGEN;G14;3;4;6787.886;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";PRIVIGEN;C90;1;2;1404.204;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";PRIVIGEN;G70;1;2;1693.114;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";PRIVIGEN;I78;1;2;4520.065;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";PRIVIGEN;M60;1;2;4543.98;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";REMSIMA;K50;173;832;58933.606;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";REMSIMA;K51;30;144;11100.899;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";REMSIMA;M45;27;114;7865.218;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";REMSIMA;M31;4;20;1377.557;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";REMSIMA;M86;3;18;1435.14;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";REMSIMA;K28;2;16;1069.505;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";REMSIMA;M05;4;15;1081.601;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";REMSIMA;D50;3;13;965.264;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";REMSIMA;D86;3;12;801.669;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";REMSIMA;M79;2;10;761.019;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";REMSIMA;M47;1;6;407.865;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";REMSIMA;N20;1;4;4086.72;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";REMSIMA;K52;1;3;203.933;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";REMSIMA;M06;1;2;133.918;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;C83;87;122.32;20914.837;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;C82;37;51.34;8987.083;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;C91;23;39.64;8242.542;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;C88;18;29.76;5195.151;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;G61;6;9.92;1541.11;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;N04;5;8.3;1364.199;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;M31;6;7.5;1190.411;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;D61;5;7.04;1171.123;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;D69;2;6;1010.951;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;D59;3;5.94;912.3;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;G62;4;5.2;985.058;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;N17;1;5;797.555;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;C92;3;4.08;705.765;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;G35;2;4;653.136;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;G70;2;4;638.046;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;D46;3;3.6;574.242;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;D64;2;2.42;509.235;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;N03;2;2.3;583.36;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;D89;1;2;319.023;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;L10;2;2;419.319;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;C81;1;1.5;398.599;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;R57;1;1.5;230.379;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;B27;1;1.46;224.234;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;E85;1;1.22;194.603;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";RIXATHON;D47;1;1.2;207.578;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";ROACTEMRA;M05;12;41;9040.827;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";ROACTEMRA;M06;13;39;10306.131;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";ROACTEMRA;M31;1;2;822.264;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";ROACTEMRA;U07;1;2;822.264;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";ROACTEMRA;C90;1;1;548.202;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";SOLIRIS;D59;12;30;120782.361;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";STELARA;K50;3;10;20890.449;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";STELARA;K56;1;3;6263.318;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";TECENTRIQ;C22;64;64;226540.392;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";TECENTRIQ;C34;59;59;208814.312;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";TECENTRIQ;M25;1;1;3496.1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";TRISENOX;C92;5;6.01;563.195;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";TYSABRI;G35;155;310;213969.593;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";ULTOMIRIS;D59;14;83;692000.215;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";VECTIBIX;C19;6;14.4;14019.303;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";VORICONAZOLE;C92;3;81;6615.27;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";VORICONAZOLE;J96;1;62;487.424;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";VORICONAZOLE;J44;2;34;267.298;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";VORICONAZOLE;J18;1;24;188.68;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";VYXEOS;C92;9;54.3;352344.69;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";YERVOY;C43;3;8.2;51324.296;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";YERVOY;C45;2;2;23919.12;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";ZALTRAP;C18;16;58.39;15828.447;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";ZALTRAP;C19;4;10.13;2745.57;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";ZALTRAP;R10;1;3.38;977.563;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";ZALTRAP;C20;1;3.25;881.167;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";ZAVICEFTA;K85;1;80;9635.26;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";ZAVICEFTA;I74;1;15;2175.9;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";ZAVICEFTA;P39;1;4;480.528;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";ZOLSKETIL;C81;5;9;2569.298;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";ZOLSKETIL;C56;2;8;2457.404;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:30";="590781415";ZOLSKETIL;C90;1;3;861.095;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";ACLOTINE;D61;1;8;5717.6;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";ADCETRIS;C81;6;15;41733.3;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";ADVATE;S00;1;2;1123.1;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";ADVATE;K06;1;1;561.55;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";ALYMSYS;C22;101;450;49032.65;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";ALYMSYS;C18;123;228;20702.55;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";ALYMSYS;C56;21;71;5410.24;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";ALYMSYS;C78;22;59;6693.55;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";ALYMSYS;C10;9;36;3546.9;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";ALYMSYS;C25;13;33;1666.29;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";ALYMSYS;C20;28;28;4402.44;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";ALYMSYS;C17;9;27;1075.14;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";ALYMSYS;C77;10;24;1307.91;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";ALYMSYS;C19;6;8;905.61;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";ALYMSYS;C34;3;7;748.38;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";ALYMSYS;C48;1;4;276.69;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";ALYMSYS;E83;1;1;157.23;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";ALYMSYS;K52;1;1;157.23;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";ALYMSYS;S06;1;1;157.23;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";AMBISOME;D61;1;70;8587.81;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";AMBISOME;C91;1;68;8342.444;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";AMBISOME;K80;1;15;1840.245;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";AMBISOME;R50;1;6;736.098;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";AZACITIDINE;D46;24;54;2756.7;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";AZACITIDINE;C92;25;50;2552.5;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";AZACITIDINE;C84;6;12;612.6;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";AZACITIDINE;C90;4;8;408.4;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";AZACITIDINE;D63;2;4;204.2;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";BAVENCIO;C67;42;168;111723.36;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";BAVENCIO;C61;7;28;18620.56;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";BAVENCIO;C79;4;16;10640.32;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";BENDAMUST.ACC;C82;2;7;141.54;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";BENDAMUST.ACC;C81;3;3;60.66;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";BENDAMUSTINE;C82;1;2;19.4;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";BORTEZOMIB;C90;15;15;244.95;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";BORTEZOMIB;N05;7;7;114.31;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";BORTEZOMIB;E85;6;6;97.98;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";BORTEZOMIB;D89;5;5;81.65;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CABAZITAXEL;C61;5;5;2552.5;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CAELYX;C48;2;8;2567.84;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CAELYX;C77;3;6;1925.88;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CAELYX;C56;1;3;962.94;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CASPOFUNGINE;C51;1;15;391.036;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CASPOFUNGINE;D61;1;6;184.288;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CASPOFUNGINE;T81;1;4;231.256;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CASPOFUNGINE;C67;1;2;138.856;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CASPOFUNGINE;K80;1;2;138.856;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CASPOFUNGINE;C83;1;1;22.972;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CLAIRYG;D80;20;38;30744.863;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CLAIRYG;G61;4;37;24708.201;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CLAIRYG;D69;2;6;3650.076;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CLAIRYG;G70;1;4;3369.3;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CLAIRYG;D83;1;2;2246.2;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CLAIRYG;M30;1;2;2246.2;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CLAIRYG;T85;1;2;1684.65;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CLAIRYG;P61;1;1;280.775;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CLOTTAFACT;S36;1;5;3177.862;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CLOTTAFACT;K55;1;4;1271.145;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CLOTTAFACT;K85;1;4;2542.29;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CLOTTAFACT;I71;1;2;1271.145;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:33";="620103440";CLOTTAFACT;K70;1;2;1271.145;2023.7;X620103440;31AUG23;10:37:57
