"champ";"statut";"annee";"periode";"date du resultat";"ipe";racine;ghm;ghs;majo;COUNT;PERCENT;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 10:19:22";="600100648";04M03;04M034;1137;;2;40;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:22";="600100648";06C19;06C191;1991;;7;41.176470588;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:22";="600100648";06C19;06C19J;1995;;10;58.823529412;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:22";="600100648";09C22;09C22J;3460;;1;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:22";="600100648";20Z02;20Z021;7258;;1;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:22";="600100648";20Z04;20Z041;7267;;23;30.263157895;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:22";="600100648";20Z04;20Z041;7281;***;24;31.578947368;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:22";="600100648";20Z04;20Z042;7268;;15;19.736842105;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:22";="600100648";20Z04;20Z042;7282;***;12;15.789473684;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:22";="600100648";20Z04;20Z044;7270;;1;1.3157894737;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:22";="600100648";20Z04;20Z044;7284;***;1;1.3157894737;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:22";="600100648";23Z02;23Z02Z;7992;;8;100;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 13:05:12";="620000026";02C11;02C11J;454;***;10;100;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:12";="620000026";06C19;06C191;1991;;2;22.222222222;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:12";="620000026";06C19;06C191;2014;***;1;11.111111111;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:12";="620000026";06C19;06C19J;1995;;2;22.222222222;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:12";="620000026";06C19;06C19J;2013;***;4;44.444444444;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:12";="620000026";08C61;08C611;2948;;4;30.769230769;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:12";="620000026";08C61;08C612;2949;;3;23.076923077;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:12";="620000026";08C61;08C613;2950;;2;15.384615385;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:12";="620000026";08C61;08C614;2951;;4;30.769230769;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:12";="620000026";08C62;08C621;2952;;1;25;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:12";="620000026";08C62;08C622;2953;;2;50;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:12";="620000026";08C62;08C624;2955;;1;25;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:12";="620000026";19C02;19C021;7005;***;13;56.52173913;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:12";="620000026";19C02;19C022;7005;***;10;43.47826087;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 14:21:08";="620003350";04M03;04M031;1134;;4;16.666666667;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:08";="620003350";04M03;04M032;1135;;3;12.5;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:08";="620003350";04M03;04M033;1136;;16;66.666666667;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:08";="620003350";04M03;04M034;1137;;1;4.1666666667;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:08";="620003350";20Z04;20Z041;7267;;2;66.666666667;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:08";="620003350";20Z04;20Z042;7268;;1;33.333333333;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:08";="620003350";23Z02;23Z02Z;7993;***;4;100;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:23:10";="590000600";04M03;04M033;1136;;1;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:10";="590000600";20Z02;20Z022;7259;;3;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:10";="590000600";20Z04;20Z041;7267;;48;45.714285714;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:10";="590000600";20Z04;20Z042;7268;;54;51.428571429;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:10";="590000600";20Z04;20Z043;7269;;3;2.8571428571;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:10";="590000600";23Z02;23Z02Z;7992;;1;100;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";02C11;02C11J;398;;316;99.371069182;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";02C11;02C11J;454;***;2;0.6289308176;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";04M03;04M031;1134;;12;17.391304348;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";04M03;04M032;1135;;10;14.492753623;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";04M03;04M033;1136;;41;59.420289855;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";04M03;04M034;1137;;6;8.6956521739;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";06C19;06C191;1991;;1;9.0909090909;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";06C19;06C19J;1995;;10;90.909090909;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";08C61;08C611;2948;;2;18.181818182;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";08C61;08C612;2949;;5;45.454545455;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";08C61;08C613;2950;;3;27.272727273;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";08C61;08C614;2951;;1;9.0909090909;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";08C62;08C621;2952;;2;25;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";08C62;08C622;2953;;3;37.5;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";08C62;08C623;2954;;1;12.5;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";08C62;08C62J;2956;;2;25;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";09C18;09C181;3421;;1;50;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";09C18;09C182;3422;;1;50;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";09C19;09C191;3431;;9;56.25;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";09C19;09C192;3432;;5;31.25;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";09C19;09C193;3433;;2;12.5;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";09C20;09C201;3441;;12;27.906976744;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";09C20;09C201;3591;***;2;4.6511627907;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";09C20;09C20J;3440;;29;67.441860465;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";09C22;09C221;3461;;1;11.111111111;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";09C22;09C22J;3460;;8;88.888888889;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";11C03;11C031;4116;;4;66.666666667;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";11C03;11C032;4117;;2;33.333333333;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";13C12;13C12J;4968;;51;68.918918919;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";13C12;13C12J;4987;***;23;31.081081081;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";20Z02;20Z021;7258;;1;100;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";20Z04;20Z041;7267;;2;66.666666667;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";20Z04;20Z042;7268;;1;33.333333333;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";23Z02;23Z02Z;7992;;1;33.333333333;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:43";="620025346";23Z02;23Z02Z;7993;***;2;66.666666667;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:40:16";="590001749";04M03;04M032;1135;;4;28.571428571;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:16";="590001749";04M03;04M033;1136;;10;71.428571429;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:16";="590001749";06C19;06C19J;1995;;1;100;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:16";="590001749";20Z02;20Z021;7258;;2;50;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:16";="590001749";20Z02;20Z022;7259;;2;50;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:16";="590001749";20Z04;20Z041;7267;;87;50.581395349;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:16";="590001749";20Z04;20Z042;7268;;76;44.186046512;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:16";="590001749";20Z04;20Z043;7269;;8;4.6511627907;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:16";="590001749";20Z04;20Z044;7270;;1;0.5813953488;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:16";="590001749";23Z02;23Z02Z;7992;;7;6.6037735849;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:16";="590001749";23Z02;23Z02Z;7994;***;99;93.396226415;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";04M03;04M032;1135;;1;20;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";04M03;04M033;1136;;4;80;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";20Z04;20Z041;7267;;1;25;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";20Z04;20Z043;7269;;3;75;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";23Z02;23Z02Z;7992;;1;3.4482758621;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";23Z02;23Z02Z;7993;***;28;96.551724138;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";04M03;04M031;1134;;8;19.512195122;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";04M03;04M031;5186;;1;2.4390243902;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";04M03;04M032;1135;;11;26.829268293;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";04M03;04M033;1136;;18;43.902439024;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";04M03;04M034;1137;;3;7.3170731707;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";06C19;06C191;1991;;8;57.142857143;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";06C19;06C191;5359;;1;7.1428571429;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";06C19;06C19J;1995;;5;35.714285714;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";08C61;08C611;2948;;2;13.333333333;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";08C61;08C612;2949;;1;6.6666666667;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";08C61;08C613;2950;;10;66.666666667;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";08C61;08C614;2951;;2;13.333333333;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";08C62;08C621;2952;;1;20;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";08C62;08C623;2954;;3;60;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";08C62;08C62J;2956;;1;20;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";09C18;09C181;3421;;4;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";09C19;09C191;3431;;5;71.428571429;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";09C19;09C192;3432;;1;14.285714286;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";09C19;09C194;3434;;1;14.285714286;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";09C20;09C201;3441;;28;63.636363636;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";09C20;09C201;3591;***;1;2.2727272727;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";09C20;09C202;3442;;1;2.2727272727;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";09C20;09C20J;3440;;14;31.818181818;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";09C22;09C22J;3460;;5;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";11C03;11C031;4116;;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";13C12;13C12J;4968;;25;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";20Z02;20Z021;7258;;22;88;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";20Z02;20Z022;7259;;2;8;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";20Z02;20Z023;7260;;1;4;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";20Z04;20Z041;5796;;4;7.5471698113;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";20Z04;20Z041;7267;;37;69.811320755;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";20Z04;20Z042;7268;;11;20.754716981;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";20Z04;20Z043;7269;;1;1.8867924528;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";23Z02;23Z02Z;7992;;5;3.8759689922;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";23Z02;23Z02Z;7993;***;6;4.6511627907;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";23Z02;23Z02Z;7994;***;118;91.472868217;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";28Z04;28Z04Z;9605;;5963;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";28Z18;28Z18Z;9625;***;3143;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:30";="020000261";28Z19;28Z19Z;9626;;178;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";02C11;02C11J;454;***;1;100;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";04M03;04M031;1134;;4;11.428571429;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";04M03;04M032;1135;;11;31.428571429;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";04M03;04M033;1136;;18;51.428571429;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";04M03;04M034;1137;;2;5.7142857143;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";06C19;06C191;1991;;4;100;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";08C61;08C611;2948;;2;11.764705882;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";08C61;08C612;2949;;2;11.764705882;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";08C61;08C613;2950;;7;41.176470588;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";08C61;08C614;2951;;6;35.294117647;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";08C62;08C621;2952;;3;42.857142857;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";08C62;08C622;2953;;1;14.285714286;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";08C62;08C623;2954;;1;14.285714286;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";08C62;08C62J;2956;;2;28.571428571;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";09C19;09C191;3431;;3;42.857142857;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";09C19;09C192;3432;;2;28.571428571;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";09C19;09C192;3436;***;1;14.285714286;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";09C19;09C193;3433;;1;14.285714286;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";09C20;09C201;3441;;4;33.333333333;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";09C20;09C201;3446;***;1;8.3333333333;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";09C20;09C202;3442;;1;8.3333333333;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";09C20;09C20J;3440;;4;33.333333333;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";09C20;09C20J;3445;***;2;16.666666667;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";09C22;09C221;3461;;1;33.333333333;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";09C22;09C22J;3460;;2;66.666666667;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";13C12;13C12J;4968;;9;69.230769231;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";13C12;13C12J;4987;***;4;30.769230769;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";20Z04;20Z041;7267;;11;73.333333333;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";20Z04;20Z042;7268;;2;13.333333333;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";20Z04;20Z043;7269;;1;6.6666666667;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";20Z04;20Z044;7270;;1;6.6666666667;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";23Z02;23Z02Z;7992;;4;5.0632911392;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";23Z02;23Z02Z;7994;***;75;94.936708861;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";28Z04;28Z04Z;9605;;6537;100;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:39:57";="620027839";17K04;17K041;6524;***;19;100;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:39:57";="620027839";28Z11;28Z11Z;9621;***;729;100;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:39:57";="620027839";28Z18;28Z18Z;9625;***;19236;100;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:39:57";="620027839";28Z19;28Z19Z;9626;;1093;100;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/30 08:35:24";="590780284";04M03;04M031;1134;;6;24;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:24";="590780284";04M03;04M032;1135;;4;16;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:24";="590780284";04M03;04M033;1136;;14;56;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:24";="590780284";04M03;04M034;1137;;1;4;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:24";="590780284";05C08;05C082;1455;;1;33.333333333;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:24";="590780284";05C08;05C083;1456;***;1;33.333333333;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:24";="590780284";05C08;05C084;1457;***;1;33.333333333;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:24";="590780284";06C19;06C19J;1995;;9;81.818181818;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:24";="590780284";06C19;06C19J;2013;***;2;18.181818182;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:24";="590780284";08C61;08C612;2949;;2;8;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:24";="590780284";08C61;08C613;2950;;9;36;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:24";="590780284";08C61;08C614;2951;;14;56;2023.7;X590780284;30AUG23;8:35:11
