"champ";"statut";"annee";"periode";"date du resultat";"ipe";acte_ccam;nb_act1;nb_act4;aff_code;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";JKFC00230;12;12;JKFC002-30;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";JKFC00330;8;8;JKFC003-30;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";JKFC00430;1;1;JKFC004-30;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";JKFC00530;24;24;JKFC005-30;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";JKFC00630;1;1;JKFC006-30;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";JLCA00407;2;2;JLCA004-07;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";JLCA00707;2;2;JLCA007-07;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";JLDA00207;3;3;JLDA002-07;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";JLDC01538;3;3;JLDC015-38;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";JQGA00211;11;11;JQGA002-11;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";JQGA00212;39;39;JQGA002-12;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";JQGA00221;1;1;JQGA002-21;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";JQGA00222;3;3;JQGA002-22;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";JQGA00311;50;50;JQGA003-11;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";JQGA00312;25;25;JQGA003-12;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";JQGA00322;1;1;JQGA003-22;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";JQGA00411;21;21;JQGA004-11;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";JQGA00412;13;13;JQGA004-12;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";JQGA00421;3;3;JQGA004-21;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";MCKA00201;2;2;MCKA002-01;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";MEKA00102;1;1;MEKA001-02;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";MEKA00601;3;3;MEKA006-01;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";MEKA00602;1;1;MEKA006-02;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";NEEP00201;4;4;NEEP002-01;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";NEEP00202;1;1;NEEP002-02;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";NEKA00201;1;1;NEKA002-01;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";NEKA00202;1;1;NEKA002-02;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";NEKA00601;1;1;NEKA006-01;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";NEKA00802;1;1;NEKA008-02;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";NEKA00901;1;1;NEKA009-01;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";NEKA01101;9;9;NEKA011-01;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";NEKA01102;11;11;NEKA011-02;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";NEKA01402;1;1;NEKA014-02;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";NEKA01502;1;1;NEKA015-02;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";NEKA02001;23;23;NEKA020-01;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";NEKA02002;13;13;NEKA020-02;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";NELA00301;1;1;NELA003-01;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";NFKA00101;1;1;NFKA001-01;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";NFKA00202;2;2;NFKA002-02;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";NFKA00701;13;13;NFKA007-01;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";NFKA00702;5;5;NFKA007-02;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";NFKA00801;3;3;NFKA008-01;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:48";="620101337";NFKA00802;4;4;NFKA008-02;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";HFFC01830;17;17;HFFC018-30;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";JGFE02302;4;4;JGFE023-02;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";JKFA00630;1;1;JKFA006-30;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";JKFA01830;2;2;JKFA018-30;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";JKFC00430;1;1;JKFC004-30;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";JLCA00407;1;1;JLCA004-07;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";JLCA00507;7;7;JLCA005-07;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";JLCA00707;4;4;JLCA007-07;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";JLDA00207;11;11;JLDA002-07;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";JQGA00211;12;12;JQGA002-11;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";JQGA00212;11;11;JQGA002-12;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";JQGA00311;60;60;JQGA003-11;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";JQGA00312;10;10;JQGA003-12;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";JQGA00322;2;2;JQGA003-22;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";JQGA00411;12;12;JQGA004-11;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";JQGA00412;16;16;JQGA004-12;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";JQGA00422;2;2;JQGA004-22;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";MEKA00502;1;1;MEKA005-02;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";MEKA00601;5;5;MEKA006-01;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";MEKA00602;1;1;MEKA006-02;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";MEKA00801;1;1;MEKA008-01;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";MGKA00301;1;1;MGKA003-01;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";NEEP00201;2;2;NEEP002-01;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";NEEP00202;1;1;NEEP002-02;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";NEKA00301;2;2;NEKA003-01;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";NEKA01101;3;3;NEKA011-01;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";NEKA01102;2;2;NEKA011-02;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";NEKA01802;1;1;NEKA018-02;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";NEKA02001;26;26;NEKA020-01;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";NEKA02002;21;21;NEKA020-02;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";NFGA00201;1;1;NFGA002-01;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";NFKA00601;1;1;NFKA006-01;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";NFKA00701;9;9;NFKA007-01;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";NFKA00702;10;10;NFKA007-02;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";NFKA00801;7;7;NFKA008-01;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:34";="590782652";NFKA00802;7;7;NFKA008-02;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:37";="600100648";JGFE02301;1;1;JGFE023-01;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:37";="600100648";JGFE02302;1;1;JGFE023-02;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:37";="600100648";MEKA00801;1;1;MEKA008-01;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:37";="600100648";MJJA00401;1;1;MJJA004-01;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:37";="600100648";NEEP00201;2;2;NEEP002-01;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:37";="600100648";NEEP00202;2;2;NEEP002-02;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:37";="600100648";NEKA01101;4;4;NEKA011-01;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:37";="600100648";NEKA01102;6;6;NEKA011-02;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:37";="600100648";NEKA02001;1;1;NEKA020-01;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:37";="600100648";NEKA02002;4;4;NEKA020-02;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:37";="600100648";NFKA00701;1;1;NFKA007-01;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:37";="600100648";NFKA00702;2;2;NFKA007-02;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:37";="600100648";NFKA00802;1;1;NFKA008-02;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";MEGA00202;1;1;MEGA002-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";MEKA00101;3;3;MEKA001-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";MEKA00102;1;1;MEKA001-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";MEKA00201;1;1;MEKA002-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";MEKA00202;1;1;MEKA002-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";MEKA00601;15;15;MEKA006-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";MEKA00602;12;12;MEKA006-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";MEKA00801;16;16;MEKA008-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";MEKA00802;10;10;MEKA008-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";MFKA00102;1;1;MFKA001-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";MGKA00301;2;2;MGKA003-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";MGKA00302;1;1;MGKA003-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEEP00202;1;1;NEEP002-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEGA00201;3;3;NEGA002-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA00201;3;3;NEKA002-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA00202;1;1;NEKA002-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA00301;1;1;NEKA003-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA00401;4;4;NEKA004-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA00402;1;1;NEKA004-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA00501;3;3;NEKA005-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA00502;1;1;NEKA005-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA00601;3;3;NEKA006-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA00602;2;2;NEKA006-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA00801;2;2;NEKA008-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA00902;2;2;NEKA009-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA01101;1;1;NEKA011-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA01102;1;1;NEKA011-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA01201;5;5;NEKA012-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA01202;3;3;NEKA012-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA01401;1;1;NEKA014-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA01402;1;1;NEKA014-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA01601;1;1;NEKA016-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA01701;1;1;NEKA017-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA02001;146;147;NEKA020-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NEKA02002;122;121;NEKA020-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NELA00102;1;1;NELA001-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NFKA00101;2;2;NFKA001-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NFKA00102;2;2;NFKA001-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NFKA00201;4;4;NFKA002-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NFKA00202;5;5;NFKA002-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NFKA00401;2;2;NFKA004-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NFKA00402;1;1;NFKA004-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NFKA00501;1;1;NFKA005-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NFKA00502;8;8;NFKA005-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NFKA00601;29;29;NFKA006-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NFKA00602;25;25;NFKA006-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NFKA00701;180;180;NFKA007-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NFKA00702;154;154;NFKA007-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NFKA00801;48;48;NFKA008-01;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NFKA00802;65;65;NFKA008-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:23";="620000026";NFLA00102;2;2;NFLA001-02;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";AHGA81201;1;0;AHGA812-01;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";AHLB01801;2;0;AHLB018-01;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";FCFC00330;2;2;FCFC003-30;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";FCFC00340;2;2;FCFC003-40;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";HFFC01830;3;3;HFFC018-30;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";HHFA00230;15;15;HHFA002-30;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";HHFA00240;1;1;HHFA002-40;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";HHFA00830;1;1;HHFA008-30;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";HHFA01030;3;3;HHFA010-30;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";HHFA02830;1;1;HHFA028-30;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";HJFA00430;2;2;HJFA004-30;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JGFE02301;14;14;JGFE023-01;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JGFE02302;22;22;JGFE023-02;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JGFE02304;5;5;JGFE023-04;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JKDC00138;4;4;JKDC001-38;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JKDC00148;1;1;JKDC001-48;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JKDC01538;6;6;JKDC015-38;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JKFA00207;2;2;JKFA002-07;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JKFA00630;2;2;JKFA006-30;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JKFA00640;1;1;JKFA006-40;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JKFA00707;2;2;JKFA007-07;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JKFA01830;5;5;JKFA018-30;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JKFA02030;1;1;JKFA020-30;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JKFA02507;8;8;JKFA025-07;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JKFC00230;1;1;JKFC002-30;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JKFC00330;8;8;JKFC003-30;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JKFC00530;8;8;JKFC005-30;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JKFC00630;2;2;JKFC006-30;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JLCA00407;1;1;JLCA004-07;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JLCA00707;2;2;JLCA007-07;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JLCA00907;2;2;JLCA009-07;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JLDC01538;4;4;JLDC015-38;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JQGA00211;5;5;JQGA002-11;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JQGA00212;16;16;JQGA002-12;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JQGA00311;21;21;JQGA003-11;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JQGA00312;12;12;JQGA003-12;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JQGA00322;1;1;JQGA003-22;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JQGA00411;11;11;JQGA004-11;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JQGA00412;14;14;JQGA004-12;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:55";="620025346";JQGA00421;3;3;JQGA004-21;2023.7;X620025346;29AUG23;14:24:34
