"champ";"statut";"annee";"periode";"date du resultat";"ipe";racine;ghm;ghs;majo_;COUNT;PERCENT;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M07;10M07T;5596;UHCD;14;7.8651685393;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M08;10M08T;3930;Plein;10;23.255813953;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M08;10M08T;3986;Intermédiaire;1;2.3255813953;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M08;10M08T;5597;UHCD;32;74.418604651;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M09;10M09T;3935;Plein;5;41.666666667;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M09;10M09T;5598;UHCD;7;58.333333333;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M10;10M10T;3940;Plein;7;70;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M10;10M10T;5599;UHCD;3;30;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M11;10M11T;3972;Plein;51;94.444444444;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M11;10M11T;3989;Intermédiaire;1;1.8518518519;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M11;10M11T;5600;UHCD;2;3.7037037037;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M12;10M12T;3949;Plein;50;92.592592593;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M12;10M12T;3990;Intermédiaire;1;1.8518518519;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M12;10M12T;5601;UHCD;3;5.5555555556;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M13;10M13T;3982;Plein;862;51.15727003;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M13;10M13T;3991;Intermédiaire;819;48.605341246;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M13;10M13T;9999;Erreur;4;0.237388724;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M14;10M14T;3973;Plein;15;53.571428571;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M14;10M14T;3992;Intermédiaire;6;21.428571429;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M14;10M14T;5603;UHCD;7;25;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M15;10M15T;3956;Plein;6;8;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M15;10M15T;5604;UHCD;69;92;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M16;10M16T;3961;Plein;64;47.407407407;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M16;10M16T;3994;Intermédiaire;5;3.7037037037;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M16;10M16T;5605;UHCD;66;48.888888889;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M17;10M17T;3966;Plein;8;25.806451613;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M17;10M17T;3995;Intermédiaire;3;9.6774193548;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M17;10M17T;5606;UHCD;20;64.516129032;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M18;10M18T;3971;Plein;25;80.64516129;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M18;10M18T;3996;Intermédiaire;2;6.4516129032;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M18;10M18T;5607;UHCD;4;12.903225806;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M19;10M191;3974;Plein;1;50;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M19;10M191;3997;Intermédiaire;1;50;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M20;10M201;3978;Plein;5;50;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";10M20;10M201;5609;UHCD;5;50;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M02;11M02T;4342;Plein;19;37.254901961;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M02;11M02T;4349;Intermédiaire;4;7.8431372549;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M02;11M02T;5628;UHCD;28;54.901960784;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M03;11M03T;4292;Plein;3;9.0909090909;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M03;11M03T;5629;UHCD;30;90.909090909;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M04;11M04T;4201;Intermédiaire;5;9.4339622642;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M04;11M04T;4297;Plein;7;13.20754717;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M04;11M04T;5630;UHCD;41;77.358490566;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M06;11M06T;4302;Plein;58;42.335766423;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M06;11M06T;4350;Intermédiaire;3;2.1897810219;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M06;11M06T;5631;UHCD;76;55.474452555;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M07;11M07T;4307;Plein;7;70;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M07;11M07T;5632;UHCD;2;20;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M07;11M07T;9999;Erreur;1;10;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M08;11M08T;4312;Plein;9;75;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M08;11M08T;4352;Intermédiaire;1;8.3333333333;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M08;11M08T;5633;UHCD;2;16.666666667;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M10;11M10T;4317;Plein;2;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M11;11M111;4318;Plein;4;50;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M11;11M111;5635;UHCD;4;50;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M12;11M12T;4343;Plein;18;21.686746988;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M12;11M12T;5636;UHCD;65;78.313253012;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M15;11M15T;4330;Plein;9;69.230769231;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M15;11M15T;4356;Intermédiaire;4;30.769230769;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M16;11M16T;4335;Plein;17;60.714285714;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M16;11M16T;4357;Intermédiaire;5;17.857142857;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M16;11M16T;5638;UHCD;6;21.428571429;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M17;11M171;4336;Plein;252;62.068965517;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M17;11M171;4358;Intermédiaire;154;37.931034483;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M18;11M18Z;4340;Plein;298;86.376811594;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M18;11M18Z;4359;Intermédiaire;45;13.043478261;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M18;11M18Z;9999;Erreur;2;0.5797101449;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M19;11M19T;4344;Plein;74;71.153846154;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M19;11M19T;4360;Intermédiaire;23;22.115384615;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M19;11M19T;5641;UHCD;5;4.8076923077;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";11M19;11M19T;9999;Erreur;2;1.9230769231;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";12M03;12M03T;4764;Plein;3;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";12M04;12M04T;4701;Intermédiaire;1;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";12M05;12M05T;4786;Plein;49;94.230769231;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";12M05;12M05T;5659;UHCD;2;3.8461538462;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";12M05;12M05T;9999;Erreur;1;1.9230769231;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";12M06;12M06T;4777;Plein;2;9.5238095238;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";12M06;12M06T;5660;UHCD;19;90.476190476;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";12M07;12M07T;4782;Plein;1;25;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";12M07;12M07T;5661;UHCD;3;75;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";12M08;12M08Z;4705;Intermédiaire;14;70;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";12M08;12M08Z;4783;Plein;5;25;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";12M08;12M08Z;9999;Erreur;1;5;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";13M03;13M03T;5214;Plein;1;20;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";13M03;13M03T;5687;UHCD;4;80;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";13M04;13M04T;5219;Plein;109;76.223776224;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";13M04;13M04T;5240;Intermédiaire;3;2.0979020979;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";13M04;13M04T;5688;UHCD;30;20.979020979;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";13M04;13M04T;9999;Erreur;1;0.6993006993;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";13M05;13M051;5220;Plein;17;73.913043478;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";13M05;13M051;5689;UHCD;6;26.086956522;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";13M06;13M06T;5238;Plein;8;80;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";13M06;13M06T;5690;UHCD;2;20;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";13M07;13M071;5228;Plein;8;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";13M08;13M081;5232;Plein;68;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";13M09;13M09Z;5236;Plein;10;50;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";13M09;13M09Z;5245;Intermédiaire;10;50;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";13M10;13M10Z;5237;Plein;8;88.888888889;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";13M10;13M10Z;9999;Erreur;1;11.111111111;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";14M02;14M02T;5400;Intermédiaire;1;2.6315789474;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";14M02;14M02T;5460;Plein;37;97.368421053;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";14M03;14M03T;5401;Intermédiaire;20;2.5031289111;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";14M03;14M03T;5481;Plein;777;97.246558198;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";14M03;14M03T;5704;UHCD;1;0.1251564456;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";14M03;14M03T;9999;Erreur;1;0.1251564456;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";14Z04;14Z04T;5402;Intermédiaire;3;37.5;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";14Z04;14Z04T;5469;Plein;5;62.5;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";14Z06;14Z06T;5472;Plein;2;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";14Z09;14Z09Z;5482;Plein;15;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";14Z15;14Z15Z;5500;Plein;44;95.652173913;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";14Z15;14Z15Z;5713;UHCD;2;4.347826087;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";14Z16;14Z16T;5501;Plein;10;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M06;16M06T;5735;UHCD;4;36.363636364;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M06;16M06T;6163;Plein;7;63.636363636;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M07;16M071;6164;Plein;9;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M08;16M081;6168;Plein;1;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M09;16M09T;5738;UHCD;2;8.6956521739;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M09;16M09T;6116;Intermédiaire;7;30.434782609;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M09;16M09T;6176;Plein;14;60.869565217;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M10;16M10T;5739;UHCD;26;63.414634146;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M10;16M10T;6117;Intermédiaire;2;4.8780487805;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M10;16M10T;6181;Plein;13;31.707317073;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M11;16M11T;5740;UHCD;92;57.86163522;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M11;16M11T;6118;Intermédiaire;1;0.6289308176;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M11;16M11T;6186;Plein;66;41.509433962;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M12;16M12T;5741;UHCD;20;68.965517241;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M12;16M12T;6191;Plein;9;31.034482759;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M13;16M13T;5742;UHCD;12;57.142857143;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M13;16M13T;6120;Intermédiaire;3;14.285714286;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M13;16M13T;6196;Plein;6;28.571428571;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M14;16M14Z;6121;Intermédiaire;15;13.157894737;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M14;16M14Z;6197;Plein;99;86.842105263;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M15;16M15T;5744;UHCD;7;15.555555556;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M15;16M15T;6209;Plein;31;68.888888889;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M15;16M15T;6214;Intermédiaire;4;8.8888888889;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M15;16M15T;9999;Erreur;3;6.6666666667;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M16;16M16T;5745;UHCD;31;91.176470588;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M16;16M16T;6203;Plein;3;8.8235294118;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M17;16M17T;5746;UHCD;8;88.888888889;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M17;16M17T;6208;Plein;1;11.111111111;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";16M18;16M181;6210;Plein;2;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";17M05;17M051;6483;Plein;142;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";17M06;17M06T;6491;Plein;496;100;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";17M08;17M08T;5758;UHCD;5;83.333333333;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";17M08;17M08T;6501;Plein;1;16.666666667;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";17M09;17M09T;5759;UHCD;1;25;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";17M09;17M09T;6506;Plein;3;75;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";17M14;17M14Z;6522;Plein;67;42.405063291;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";17M14;17M14Z;6543;Intermédiaire;91;57.594936709;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";17M15;17M15T;5761;UHCD;2;8;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";17M15;17M15T;6530;Plein;18;72;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";17M15;17M15T;6544;Intermédiaire;5;20;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";17M16;17M16T;6535;Plein;2;66.666666667;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";17M16;17M16T;6545;Intermédiaire;1;33.333333333;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";17M17;17M17T;6540;Plein;4;80;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";17M17;17M17T;9999;Erreur;1;20;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";18M02;18M021;5765;UHCD;95;70.37037037;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";18M02;18M021;6763;Plein;40;29.62962963;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";18M03;18M03T;5766;UHCD;14;66.666666667;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";18M03;18M03T;6708;Intermédiaire;2;9.5238095238;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";18M03;18M03T;6771;Plein;5;23.80952381;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";18M04;18M04T;5767;UHCD;42;65.625;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";18M04;18M04T;6709;Intermédiaire;4;6.25;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";18M04;18M04T;6776;Plein;18;28.125;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";18M06;18M061;5768;UHCD;1;33.333333333;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";18M06;18M061;6777;Plein;2;66.666666667;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";18M07;18M07T;5769;UHCD;32;72.727272727;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";18M07;18M07T;6785;Plein;12;27.272727273;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";18M09;18M09T;5770;UHCD;6;85.714285714;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";18M09;18M09T;6803;Plein;1;14.285714286;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:17";="590780193";18M10;18M10T;5771;UHCD;1;33.333333333;2023.7;X590780193;31AUG23;11:45:29
