"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;montant;nb;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";nb9617;0;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";nbd11;0;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";totsup;0;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";supphd;0;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";supp1;0;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";supp2;0;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";supp3;0;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";supDIP;0;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:19:32";="600100721";totsea;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:32";="600100721";nb9602;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:32";="600100721";nbd20;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:32";="600100721";nb9603;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:32";="600100721";nbd21;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:32";="600100721";nb9604;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:32";="600100721";nbd24;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:32";="600100721";nb9605;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:32";="600100721";nb9617;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:32";="600100721";nbd11;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:32";="600100721";totsup;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:32";="600100721";supphd;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:32";="600100721";supp1;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:32";="600100721";supp2;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:32";="600100721";supp3;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:32";="600100721";supDIP;0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:16:29";="620100057";totsea;1946514.8847;5397;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:29";="620100057";nb9602;0;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:29";="620100057";nbd20;0;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:29";="620100057";nb9603;0;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:29";="620100057";nbd21;0;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:29";="620100057";nb9604;0;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:29";="620100057";nbd24;0;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:29";="620100057";nb9605;1812426.6524;4937;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:29";="620100057";nb9617;0;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:29";="620100057";nbd11;134088.23228;460;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:29";="620100057";totsup;132769.8297;359;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:29";="620100057";supphd;132769.8297;359;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:29";="620100057";supp1;0;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:29";="620100057";supp2;0;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:29";="620100057";supp3;0;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:29";="620100057";supDIP;0;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:23:07";="600101984";totsea;3476399.5597;9401;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:07";="600101984";nb9602;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:07";="600101984";nbd20;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:07";="600101984";nb9603;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:07";="600101984";nbd21;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:07";="600101984";nb9604;15668.064685;26;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:07";="600101984";nbd24;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:07";="600101984";nb9605;3460731.495;9375;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:07";="600101984";nb9617;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:07";="600101984";nbd11;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:07";="600101984";totsup;113657.5766;310;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:07";="600101984";supphd;113657.5766;310;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:07";="600101984";supp1;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:07";="600101984";supp2;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:07";="600101984";supp3;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:07";="600101984";supDIP;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:08:38";="800000028";totsea;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:38";="800000028";nb9602;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:38";="800000028";nbd20;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:38";="800000028";nb9603;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:38";="800000028";nbd21;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:38";="800000028";nb9604;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:38";="800000028";nbd24;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:38";="800000028";nb9605;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:38";="800000028";nb9617;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:38";="800000028";nbd11;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:38";="800000028";totsup;351.476326;1;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:38";="800000028";supphd;351.476326;1;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:38";="800000028";supp1;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:38";="800000028";supp2;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:38";="800000028";supp3;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:38";="800000028";supDIP;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:03:34";="590783239";totsea;3092307.0011;8534;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:34";="590783239";nb9602;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:34";="590783239";nbd20;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:34";="590783239";nb9603;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:34";="590783239";nbd21;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:34";="590783239";nb9604;91545.845279;150;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:34";="590783239";nbd24;1255.78167;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:34";="590783239";nb9605;2614182.8719;7073;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:34";="590783239";nb9617;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:34";="590783239";nbd11;385322.50224;1309;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:34";="590783239";totsup;124070.05115;384;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:34";="590783239";supphd;108208.02633;294;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:34";="590783239";supp1;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:34";="590783239";supp2;8208.115344;18;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:34";="590783239";supp3;4321.286215;7;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:34";="590783239";supDIP;3332.62326;65;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";totsea;0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";nb9602;0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";nbd20;0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";nb9603;0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";nbd21;0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";nb9604;0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";nbd24;0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";nb9605;0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";nb9617;0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";nbd11;0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";totsup;0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";supphd;0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";supp1;0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";supp2;0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";supp3;0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";supDIP;0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:56:44";="020000063";totsea;3638909.4218;9846;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:44";="020000063";nb9602;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:44";="020000063";nbd20;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:44";="020000063";nb9603;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:44";="020000063";nbd21;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:44";="020000063";nb9604;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:44";="020000063";nbd24;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:44";="020000063";nb9605;3638909.4218;9846;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:44";="020000063";nb9617;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:44";="020000063";nbd11;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:44";="020000063";totsup;438765.66342;1188;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:44";="020000063";supphd;438765.66342;1188;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:44";="020000063";supp1;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:44";="020000063";supp2;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:44";="020000063";supp3;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:44";="020000063";supDIP;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:56";="590000188";totsea;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:56";="590000188";nb9602;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:56";="590000188";nbd20;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:56";="590000188";nb9603;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:56";="590000188";nbd21;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:56";="590000188";nb9604;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:56";="590000188";nbd24;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:56";="590000188";nb9605;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:56";="590000188";nb9617;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:56";="590000188";nbd11;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:56";="590000188";totsup;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:56";="590000188";supphd;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:56";="590000188";supp1;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:56";="590000188";supp2;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:56";="590000188";supp3;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:56";="590000188";supDIP;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:55:07";="620103432";totsea;0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:07";="620103432";nb9602;0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:07";="620103432";nbd20;0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:07";="620103432";nb9603;0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:07";="620103432";nbd21;0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:07";="620103432";nb9604;0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:07";="620103432";nbd24;0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:07";="620103432";nb9605;0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:07";="620103432";nb9617;0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:07";="620103432";nbd11;0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:07";="620103432";totsup;0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:07";="620103432";supphd;0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:07";="620103432";supp1;0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:07";="620103432";supp2;0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:07";="620103432";supp3;0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:07";="620103432";supDIP;0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:24:30";="590782637";totsea;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:30";="590782637";nb9602;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:30";="590782637";nbd20;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:30";="590782637";nb9603;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:30";="590782637";nbd21;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:30";="590782637";nb9604;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:30";="590782637";nbd24;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:30";="590782637";nb9605;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:30";="590782637";nb9617;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:30";="590782637";nbd11;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:30";="590782637";totsup;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:30";="590782637";supphd;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:30";="590782637";supp1;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:30";="590782637";supp2;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:30";="590782637";supp3;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:30";="590782637";supDIP;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:10:32";="590781803";totsea;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:32";="590781803";nb9602;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:32";="590781803";nbd20;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:32";="590781803";nb9603;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:32";="590781803";nbd21;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:32";="590781803";nb9604;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:32";="590781803";nbd24;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:32";="590781803";nb9605;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:32";="590781803";nb9617;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:32";="590781803";nbd11;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:32";="590781803";totsup;29205.597444;78;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:32";="590781803";supphd;29205.597444;78;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:32";="590781803";supp1;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:32";="590781803";supp2;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:32";="590781803";supp3;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:32";="590781803";supDIP;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:41";="590780227";totsea;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:41";="590780227";nb9602;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:41";="590780227";nbd20;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:41";="590780227";nb9603;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:41";="590780227";nbd21;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:41";="590780227";nb9604;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:41";="590780227";nbd24;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:41";="590780227";nb9605;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:41";="590780227";nb9617;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:41";="590780227";nbd11;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:41";="590780227";totsup;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:41";="590780227";supphd;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:41";="590780227";supp1;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:41";="590780227";supp2;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:41";="590780227";supp3;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:41";="590780227";supDIP;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:46:02";="800000044";totsea;3816586.9505;10331;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:02";="800000044";nb9602;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:02";="800000044";nbd20;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:02";="800000044";nb9603;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:02";="800000044";nbd21;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:02";="800000044";nb9604;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:02";="800000044";nbd24;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:02";="800000044";nb9605;3816586.9505;10331;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:02";="800000044";nb9617;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:02";="800000044";nbd11;0;0;2023.7;X800000044;05SEP23;17:44:11
