"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;PU;nb;mnt_br;mnt_remb;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";MAR;13.51;3;40.53;40.53;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";MAR;13.91;3;41.73;41.73;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";MAR;22;16;352;352;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";MIP;18.3;8;146.4;76.86;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PE2 F;12.52;5;62.6;62.6;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;0.02;210;0.06;70.2;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;0.15;56;0.15;30.4;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;0.16;560;1.12;243.6;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;0.26;280;1.3;182.8;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;0.86;1500;4.3;1400;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;1.32;276;6.6;430.32;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;1.43;120;1.43;193.6;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;4.35;60;4.35;283;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;4.97;56;4.97;300.32;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;5.35;30;5.35;182.5;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;5.36;624;64.32;3608.64;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;5.51;400;11.02;2248;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;6.02;112;12.04;718.24;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;7.29;168;21.87;1290.72;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;8.93;180;26.79;1673.4;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;18.25;180;109.5;3417;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;20.42;2;40.84;84.84;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;23.88;84;95.52;2093.92;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;25.19;168;201.52;4407.92;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;26.45;21;26.45;577.45;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;27.71;42;55.42;1207.82;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;45.56;21;45.56;978.76;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;47.77;42;95.54;2050.34;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;50.38;21;50.38;1079.98;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;55.42;42;110.84;2371.64;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;57.18;40;57.18;2309.2;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;61.11;4;61.11;266.44;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;81.68;22;490.08;1928.96;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;108.74;180;326.22;19639.2;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;122.21;84;1955.36;10617.64;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;229.54;3;459.08;732.62;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;244.43;196;5133.03;48370.28;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;283.9;3;851.7;917.7;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;324.07;2;324.07;670.14;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;383.89;4;1535.56;1623.56;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;383.9;23;8829.7;9335.7;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;391.86;2;391.86;805.72;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;411.91;7;2883.37;3037.37;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;561.55;21;3930.85;11946.55;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;683.99;12;6155.91;8405.88;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;948.05;1;948.05;970.05;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;1128.21;2;2256.42;2300.42;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;1323.22;1;1323.22;1345.22;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;1984.82;20;5954.46;39762.4;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHH;2080.84;7;8323.36;14653.88;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHI;61.26;4;61.26;245.04;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHP;7.5;1;7.5;7.5;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHS;0.36;100;0.36;58;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHS;0.74;82;3.7;170.68;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHS;1.96;184;3.92;404.64;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHS;12.78;66;63.9;821.78;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHS;19.19;1250;95.95;24097.5;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHS;19.76;90;59.28;1844.4;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHS;27.57;8;55.14;218.26;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHS;65.5;60;196.5;3996;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHS;181.94;18;1091.64;2214.48;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHS;273.06;4;546.12;1136.24;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHU;0.5;720;2;360;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHU;1.05;280;5.25;294;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHU;16.9;5;16.9;84.5;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHU;18.75;40;206.25;750;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHU;23.69;20;94.76;473.8;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:07";="020004404";PHU;30.63;16;122.52;490.08;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 14:29:30";="590781811";PA;193.5;1;193.5;135.45;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:30";="590781811";PA;204.25;1;204.25;142.98;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:30";="590781811";PA;215;2;430;365.5;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:30";="590781811";PA;225.75;1;225.75;158.03;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";APC N;55;1;90;63;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;1.35;5;6.75;6.75;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;6.1;1;6.1;6.1;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;11.6;1;11.6;11.6;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;24.75;5;123.75;123.75;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;48.59;2;97.18;97.18;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;90.72;12;1088.64;1088.64;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;96.32;1;96.32;96.32;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;104.1;2;208.2;208.2;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;120.4;1;120.4;120.4;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;126.45;2;252.9;252.9;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;132.16;2;264.32;264.32;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;142.61;1;142.61;142.61;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;168.56;1;168.56;168.56;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;181.44;1;181.44;181.44;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;182.98;1;182.98;182.98;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;187.6;2;375.2;375.2;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;240.8;1;240.8;240.8;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;248.12;7;1736.84;1736.84;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;261.56;1;261.56;261.56;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;274.47;4;1097.88;1097.88;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;285.22;3;855.66;855.66;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;385.28;1;385.28;385.28;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;385.56;1;385.56;385.56;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;498.96;1;498.96;498.96;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;665.28;1;665.28;665.28;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";ERI;12347.55;7;86432.85;86432.85;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";FPL;19.61;6;117.66;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";FPM;8.49;1;8.49;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";FPU;19.61;5602;109855.22;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";FPV;8.49;1975;16767.75;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";MAR;22;56;1232;1232;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;0.13;224;0.26;73.12;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;0.15;112;0.3;60.8;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;0.24;784;3.12;474.16;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;0.25;196;2.25;247;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;0.28;21;0.28;27.88;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;0.31;248;3.1;296.88;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;0.34;14;0.34;26.76;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;0.4;30;0.4;34;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;0.41;60;0.82;68.6;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;0.69;150;3.45;213.5;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;0.71;60;1.42;86.6;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;2.34;30;2.34;92.2;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;2.44;30;2.44;95.2;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;4.87;405;38.96;2148.35;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;5.36;896;85.76;5154.56;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;8.93;180;26.79;1673.4;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;19.04;60;38.08;1186.4;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;20.42;46;306.3;1269.32;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;57.18;5;285.9;395.9;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;61.11;16;244.44;1065.76;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;73.89;140;147.78;10388.6;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;122.21;16;488.84;2043.36;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;244.43;8;244.43;1977.44;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;488.85;12;1466.55;5932.2;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;561.55;6;3369.3;3501.3;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;594.16;1;594.16;616.16;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;1123.1;6;6738.6;6870.6;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;2313.9;4;4627.8;9299.6;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;2362.49;12;14174.94;28481.88;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;4724.98;14;33074.86;66303.72;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHH;11812.46;2;11812.46;23646.92;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHM;2.02;301;8.08;608.02;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHM;2.04;320;10.2;652.8;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHM;2.05;80;4.1;164;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHS;0.74;168;3.7;234.32;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHS;1.33;50;2.66;71.83;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHS;9.45;630;66.15;6107.5;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHS;27.57;12;27.57;352.84;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHS;61.26;14;245.04;614.68;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHS;65.5;50;327.5;2437.2;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHS;74.88;196;524.16;14830.48;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHS;168.92;36;337.84;6125.12;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHS;273.06;2;273.06;568.12;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHU;0.5;900;3;450;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHU;0.56;1170;3.92;655.2;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHU;2.25;480;18;1137.52;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHU;7.5;8;15;60;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHU;7.66;112;30.64;857.92;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHU;61.26;5;306.3;306.3;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHU;73.51;7;514.57;514.57;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHU;79.38;1;79.38;79.38;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";PHU;270.57;5;1352.85;1352.85;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:49:59";="800000093";SMI;0;1;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 18:57:39";="800000069";FPL;19.61;1;19.61;19.61;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:39";="800000069";FPU;19.61;4623;90637.42;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:39";="800000069";FPV;0;1;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:39";="800000069";FPV;8.49;1503;12760.47;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";ERI;31.23;1;31.23;31.23;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";ERI;46.9;3;140.7;140.7;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";ERI;60.2;1;60.2;60.2;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";ERI;78.26;1;78.26;78.26;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";ERI;84.28;1;84.28;84.28;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";ERI;90.72;19;1723.68;1723.68;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";ERI;132.16;4;528.64;528.64;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";ERI;168.56;2;337.12;337.12;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";ERI;181.44;1;181.44;181.44;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";ERI;241.19;4;964.76;964.76;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";ERI;246.44;9;2217.96;2217.96;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";ERI;259.67;2;519.34;519.34;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";ERI;272.37;10;2723.7;2723.7;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";ERI;417.12;4;1668.48;1668.48;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";ERI;486.15;1;486.15;486.15;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";ERI;550.1;6;3300.6;3300.6;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";FPL;19.61;8;156.88;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";FPU;19.61;5564;109110.04;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";FPV;8.49;1788;15180.12;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";MAR;22;78;1716;1716;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";PE1 F;27.33;2;54.66;54.66;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";PE2 F;12.52;20;250.4;250.4;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";PHH;0.15;224;0.6;121.6;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:20";="800000085";PHH;0.24;1176;4.8;722.24;2023.7;X800000085;01SEP23;10:58:10
