"champ";"statut";"annee";"periode";"date du resultat";"ipe";date_fin;finessg;um;typ_um;mode_hospit;dateeffet;nblits_g;nbsupth;type;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0021;29;C;01/01/2013;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0023;29;C;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0038;29;P;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0040;29;P;01/01/2009;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0049;29;P;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0059;29;C;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0061;29;M;01/01/2012;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0062;29;C;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0064;29;C;26/03/2012;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0066;29;C;01/10/2017;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0070;29;C;04/12/2007;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0072;29;C;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0007;40;P;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0028;40;C;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0016;42;P;01/01/2012;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0008;43;P;16/09/2013;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0017;43;P;16/09/2013;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0037;43;P;01/01/2008;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0063;43;P;16/09/2013;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0001;53;C;01/01/2017;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0010;53;P;01/01/2017;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0018;53;C;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0019;53;P;01/01/2017;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0024;53;C;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0030;53;P;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0032;53;C;01/01/2017;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0033;53;C;01/01/2017;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0035;53;C;01/01/2017;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0043;53;C;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0045;53;C;01/01/2017;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0047;53;P;01/01/2017;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0050;53;P;01/01/2017;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0052;53;C;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0054;53;C;01/01/2017;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0056;53;C;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0057;53;P;01/01/2017;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0060;53;P;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0067;53;C;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0068;53;P;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0069;53;C;01/01/2017;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0071;53;C;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0041;61;P;15/09/2014;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0026;70;C;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0027;70;P;01/01/2000;10;2120;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0044;70;P;01/01/2017;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0011;71;C;01/01/2000;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0036;71;C;01/01/2022;18;3816;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0002;73;M;01/02/2015;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0014;73;M;01/01/2018;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0025;73;P;01/01/2021;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";;020000162;0029;73;M;01/01/2009;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:55";="590000188";;590000188;0007;03A;C;01/01/1980;10;2120;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:55";="590000188";;590000188;0015;08;C;01/01/1980;11;2332;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:55";="590000188";;590000188;0005;40;C;01/01/1980;56;11872;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:55";="590000188";;590000188;0006;40;P;01/01/1980;59;12508;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:55";="590000188";;590000188;0011;40;C;01/01/1980;9;1908;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:55";="590000188";;590000188;0012;40;C;01/01/1980;15;3180;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:55";="590000188";;590000188;0014;40;P;01/01/1980;8;1696;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:55";="590000188";;590000188;0001;41;P;01/01/1980;15;3180;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:55";="590000188";;590000188;0009;41;C;01/01/1980;44;9328;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:55";="590000188";;590000188;0002;42;P;01/01/1980;0;0;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:55";="590000188";;590000188;0003;42;P;01/01/1980;0;0;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:55";="590000188";;590000188;0004;42;P;01/01/1980;0;0;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:55";="590000188";;590000188;0008;42;P;01/01/1980;0;0;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:55";="590000188";;590000188;0010;42;P;01/01/1980;0;0;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:55";="590000188";;590000188;0013;42;P;01/01/1980;0;0;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:55";="590000188";;590000188;0016;42;P;01/01/1980;0;0;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:55";="590000188";;590000188;0017;42;P;01/01/1980;0;0;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:55";="590000188";;590000188;0018;42;P;01/01/1980;0;0;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0015;01A;C;01/01/2005;8;1696;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0001;03A;C;19/02/2008;6;1272;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0033;04;C;24/01/2013;6;1272;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0022;07A;C;01/01/2004;6;1272;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0004;27;C;01/01/2010;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0046;27;P;01/01/2010;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0012;28;C;01/01/2010;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0026;28;C;01/01/2019;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0031;28;C;01/01/2020;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0047;28;P;24/09/1993;2;424;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0002;29;P;01/01/2019;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0005;29;C;01/01/2023;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0006;29;C;01/01/2010;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0007;29;P;01/01/2021;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0008;29;P;01/01/2020;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0009;29;P;01/01/2021;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0011;29;C;01/01/2006;1;212;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0013;29;P;01/01/2021;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0014;29;P;01/01/2021;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0016;29;C;01/01/2018;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0023;29;P;01/01/2020;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0027;29;P;01/01/2018;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0028;29;P;01/01/2020;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0036;29;C;01/01/2020;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0039;29;C;01/01/2018;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0041;29;P;01/01/2021;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0044;29;P;01/01/2019;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0049;29;P;24/09/1993;5;1060;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0050;29;P;01/01/2019;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0051;29;C;01/01/2010;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0055;29;P;01/01/2019;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0042;43;P;24/09/1993;3;636;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0003;53;P;01/01/2020;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0010;53;C;01/01/2010;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0018;53;P;24/09/1993;8;1696;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0019;53;P;01/01/2020;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0021;53;C;01/01/2018;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0024;53;C;01/01/2010;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0029;53;P;01/01/2020;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0032;53;C;01/01/2018;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0035;53;P;01/01/2020;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0037;53;P;01/01/2020;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0038;53;P;01/01/2020;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0040;53;P;01/01/2020;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0043;53;P;01/01/2020;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0048;53;P;01/01/2020;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0052;53;C;01/01/2010;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0053;53;C;01/01/2010;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0056;53;P;01/01/2020;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0054;70;C;01/01/2010;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0025;71;C;01/01/2010;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0030;71;C;01/01/2010;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0034;71;C;01/01/2010;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0045;71;C;01/01/2010;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0017;73;P;01/01/2013;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:05";="620103432";;620003202;0020;73;P;01/01/2012;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0029;01A;C;01/01/2007;8;1696;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0045;03A;C;01/01/2007;6;1272;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0005;04;C;10/01/2011;8;1696;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0015;07A;C;01/01/2007;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0036;07A;C;01/01/2015;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0028;27;P;01/01/2007;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0030;27;C;01/01/2007;14;2968;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0004;28;C;01/01/2007;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0012;28;P;01/01/2007;1;212;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0001;29;P;01/01/2014;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0006;29;P;01/01/2017;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0007;29;P;01/01/2009;1;212;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0009;29;C;01/01/2007;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0017;29;P;01/01/2007;1;212;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0020;29;P;01/01/2018;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0021;29;P;01/01/2007;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0022;29;P;01/01/2007;1;212;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0025;29;C;01/01/2007;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0031;29;C;01/01/2007;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0032;29;P;01/01/2012;1;212;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0037;29;C;01/01/2007;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0038;29;C;01/01/2007;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0039;29;P;01/01/2012;1;212;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0019;40;P;01/01/2007;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0003;53;P;01/01/2007;2;424;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0008;53;C;01/01/2007;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0010;53;P;01/01/2007;1;212;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0011;53;P;01/01/2023;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0014;53;P;01/01/2022;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0016;53;P;01/01/2007;1;212;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0018;53;C;01/01/2007;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0023;53;C;01/01/2007;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0026;53;P;01/01/2007;1;212;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0027;53;P;01/01/2018;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0033;53;C;01/01/2018;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0034;53;P;01/01/2007;2;424;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0035;53;C;01/01/2007;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0040;53;P;01/01/2018;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0042;53;P;01/01/2007;2;424;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0043;53;P;01/01/2007;2;424;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0024;70;C;01/01/2007;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0044;70;P;01/01/2007;1;212;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0002;71;P;01/01/2007;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:29";="590782637";;590000758;0013;71;C;01/01/2007;0;0;2;2023.7;X590782637;05SEP23;9:23:23
