"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghm;nb_cont;mnt_br_cont;mnt_am_cont;nb_rh;mnt_br_rh;mnt_am_rh;nb_re;mnt_br_re;mnt_am_re;nb_pl;mnt_br_pl;mnt_am_pl;nb_inter;mnt_br_inter;mnt_am_inter;nb_uhcd;mnt_br_uhcd;mnt_am_uhcd;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 14:25:33";="620025346";14Z16T;0;0;0;0;0;0;0;0;0;1;446.52183064;443.39617782;1;317.31426881;315.09306893;0;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:33";="620025346";23M10T;0;0;0;0;0;0;0;0;0;0;0;0;4;1269.2570753;1260.3722757;0;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:33";="620025346";23M14Z;0;0;0;29;15333.304187;14905.37209;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:33";="620025346";23M20T;9;6559.6866883;6218.0500661;0;0;0;0;0;0;37;26795.401087;22718.225879;22;8086.6089243;7376.5915525;0;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:33";="620025346";23M21T;26;13868.699471;11861.657411;0;0;0;0;0;0;0;0;0;2;634.62853763;504.14891029;0;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";01M34T;0;0;0;0;0;0;0;0;0;2;1374.3252799;1223.7904247;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";05M08T;5;4629.5212847;4410.8804944;0;0;0;0;0;0;0;0;0;1;297.29761378;295.21653049;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";05M20Z;0;0;0;0;0;0;0;0;0;1;820.11208732;814.37130271;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";06M03T;0;0;0;0;0;0;0;0;0;2;1467.913018;1166.1101015;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";06M05T;0;0;0;0;0;0;0;0;0;1;1448.0315833;1150.3162897;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";06M06T;1;684.62499805;679.83262306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";06M09T;0;0;0;0;0;0;0;0;0;2;1539.3155067;1375.6862684;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";06M12T;0;0;0;0;0;0;0;0;0;1;687.15019257;545.87211298;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";06M16Z;0;0;0;0;0;0;0;0;0;2;1840.0131955;1644.4197928;2;634.62853763;567.16752408;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";06M17T;1;589.66430611;468.42932478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";07M07T;0;0;0;0;0;0;0;0;0;1;716.00492279;710.99288833;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";07M10T;0;0;0;0;0;0;0;0;0;1;945.26301928;750.91694252;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";07M13Z;0;0;0;0;0;0;0;0;0;1;807.9226947;802.26723584;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";07M14T;1;514.0608173;408.36991326;0;0;0;0;0;0;0;0;0;1;262.71554137;260.87653258;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";09M03T;1;841.99448496;668.88041886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";09M07T;0;0;0;0;0;0;0;0;0;2;1204.741058;957.04629645;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";09M13Z;0;0;0;0;0;0;0;0;0;1;668.31369899;530.90840248;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";10M02T;0;0;0;0;0;0;0;0;0;4;2648.3552053;2629.8167189;3;1065.5122442;915.43159454;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";10M03T;0;0;0;0;0;0;0;0;0;0;0;0;2;634.62853763;630.18613786;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";10M09T;0;0;0;0;0;0;0;0;0;0;0;0;1;370.7623176;294.5335851;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";10M11T;0;0;0;0;0;0;0;0;0;4;2852.5371526;2266.055514;1;370.7623176;294.5335851;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";10M12T;1;924.42403365;734.36245233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";10M13T;0;0;0;0;0;0;0;0;0;28;19393.103972;19257.352244;1;370.7623176;368.16698137;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";10M16T;0;0;0;0;0;0;0;0;0;0;0;0;1;317.31426881;252.07445515;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";10M18T;0;0;0;1;753.87980356;598.88211595;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";11M19T;1;527.44427739;523.75216745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";16M11T;0;0;0;0;0;0;0;0;0;4;3780.6304273;3384.7639135;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";19M06T;1;697.79884597;692.91425405;0;0;0;0;0;0;13;8851.2962858;7854.2249506;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";19M07T;1;711.9287899;706.94528837;0;0;0;0;0;0;15;10454.40615;9550.7272823;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";23M06T;0;0;0;0;0;0;0;0;0;2;1127.8935901;1119.998335;1;246.14522356;244.422207;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";23M08J;0;0;0;0;0;0;0;0;0;1;663.99399007;527.47682571;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";23M20T;71;52014.766304;44073.897312;0;0;0;0;0;0;15;10838.884015;9617.4444225;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";23M21T;4;2125.7868876;2003.6701568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";01M32Z;0;0;0;0;0;0;0;0;0;66;56548.799304;52743.107992;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";03M09T;0;0;0;1;964.75255;766.39942572;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";04M03T;1;641.8333;637.3404669;1;687.247041;545.94904937;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";04M16T;1;904.956624;718.89754211;1;904.956624;718.89754211;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";05M13T;4;2869.023612;2564.046402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";05M17T;1;615.609253;489.03999058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";06M12T;1;706.280718;561.06940238;1;659.606375;523.9913043;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";07M10T;0;0;0;1;907.37806;720.82113086;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";07M14T;3;1585.117404;1574.0215822;3;1585.117404;1574.0215822;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";09M12Z;2;1338.110592;1328.7438179;4;2676.221184;2657.4876357;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";10M13T;0;0;0;0;0;0;0;0;0;21;15005.557197;13473.228526;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";11M02T;0;0;0;1;806.901615;641.00264296;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";11M04T;0;0;0;1;689.522262;547.75648493;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";11M16T;1;729.076569;579.17842641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";19M21Z;0;0;0;0;0;0;0;0;0;15;11537.150356;9925.4768755;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";20Z051;1;638.368802;507.12017631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";21M05T;1;677.715168;538.37692946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";21M121;2;1292.297806;1026.6013771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";23M08J;0;0;0;0;0;0;0;0;0;20;14568.63096;14321.984038;4;1524.337932;1437.9841882;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";23M20T;0;0;0;0;0;0;0;0;0;1;714.667862;709.66518697;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";01M17T;1;517.427352;513.80536054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";01M18T;1;942.482736;748.70828548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";01M201;1;720.785805;572.59224349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";01M21T;34;15736.245054;14440.792178;17;7821.427833;7036.7874024;1;471.070977;374.21878413;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";01M24T;1;777.859905;617.93190853;1;777.859905;617.93190853;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";01M25T;0;0;0;0;0;0;0;0;0;1;676.488293;671.75287495;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";01M30T;0;0;0;0;0;0;0;0;0;0;0;0;1;503.836164;400.24744868;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";01M32Z;0;0;0;0;0;0;0;0;0;1;878.796594;872.64501784;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";02M07T;2;1481.158848;1470.7907361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";02M09Z;2;1446.900234;1293.0947391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";03M03T;2;1438.30843;1142.5922168;0;0;0;0;0;0;1;743.726646;590.81644758;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";03M05T;2;1356.172038;1077.343067;0;0;0;0;0;0;2;1841.495721;1693.9373676;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";03M11T;0;0;0;0;0;0;0;0;0;1;951.312999;755.72304641;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";04M07T;1;792.177828;786.6325832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";04M09T;1;1090.752975;1083.1177042;0;0;0;0;0;0;0;0;0;1;503.836164;500.30931085;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";04M111;1;1000.034802;993.03455839;0;0;0;0;0;0;0;0;0;1;407.208684;323.48657857;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";04M17T;1;623.580945;619.21587838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";04M22Z;0;0;0;0;0;0;0;0;0;1;771.239781;612.67288203;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";05M08T;1;963.841749;765.67588541;0;0;0;0;0;0;2;2477.104266;2459.7645361;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";05M12T;1;857.307282;851.30613103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";05M13T;3;2952.578049;2487.9750245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";05M17T;0;0;0;0;0;0;0;0;0;1;615.609253;611.29998823;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";06M02T;2;1363.703129;1083.3257657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";06M07T;1;573.395784;569.38201351;0;0;0;0;0;0;0;0;0;1;270.029643;268.1394355;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";06M12T;2;1365.887093;1085.0607067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";07M02T;0;0;0;0;0;0;0;0;0;0;0;0;1;381.084483;378.41689162;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";07M14T;119;61654.410622;60593.221115;118;61056.21455;60209.08196;1;528.372468;524.67386072;0;0;0;2;522.217061;518.56154157;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";08M14T;0;0;0;1;757.748823;752.44458124;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";08M19T;1;779.979837;619.61598251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";08M30T;2;1634.023368;1622.5852044;0;0;0;0;0;0;1;844.928877;671.21149989;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";09M10T;1;1159.931721;1151.812199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";10M02T;2;1361.043216;1351.5159135;0;0;0;0;0;0;1;680.521608;675.75795674;1;355.902072;282.728606;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";10M07T;2;1604.660115;1274.7419954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";10M09T;4;2941.093788;2336.4049052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";10M13T;21;15294.326229;15187.265945;0;0;0;0;0;0;13;9082.890861;8884.2282519;10;3710.115186;3537.7788499;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";10M14T;6;5093.77317;4046.4934062;1;810.722571;644.0380104;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";11M06T;1;769.949635;764.55998756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";11M08T;1;832.680771;661.48160448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";11M12T;0;0;0;0;0;0;0;0;0;1;796.678155;791.10140792;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";11M15T;0;0;0;0;0;0;0;0;0;1;745.420533;740.20258927;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";12M04T;1;807.35265;801.70118145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";13M04T;2;1716.879762;1534.3754433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";14M03T;3;1664.980668;1322.6606427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";14Z04T;32;18109.311804;15171.837622;0;0;0;1;532.921899;423.35315657;0;0;0;2;1141.258872;1019.9430539;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";14Z15Z;10;9417.229406;7660.4568901;3;2901.868983;2305.2447201;0;0;0;1;903.37286;897.04924998;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";14Z16T;2;917.90634;911.48099562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";16M11T;0;0;0;2;1974.069942;1764.2263072;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";16M13T;1;1059.491238;841.65983947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";16M16T;1;855.242544;849.25584619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";17M16T;8;6687.123248;6471.517217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";18M10T;1;804.64644;639.21113194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";19M07T;2;1415.146424;1269.5177026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";19M171;1;650.804948;646.24931336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";19M18T;0;0;0;0;0;0;0;0;0;0;0;0;1;270.029643;214.5115484;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";19M22T;1;678.376686;538.90243936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";20Z051;1;1071.799482;1064.2968856;0;0;0;1;1071.799482;1064.2968856;1;683.538531;543.00300903;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";21M10T;2;1264.903953;1004.8397003;0;0;0;0;0;0;1;610.843065;606.56716355;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";21M14T;1;708.299594;562.67319747;0;0;0;0;0;0;1;708.299594;562.67319747;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";23M06T;213;129076.97711;117965.11701;8;4785.839308;4637.5893087;0;0;0;29;17859.661529;16505.965924;6;1584.493408;1466.1461799;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";23M11T;1;717.155673;569.70846663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";23M14Z;1;516.530618;512.91490367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";23M15Z;2;1042.741055;828.35349409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";23M19Z;1;745.678123;592.36670091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";23M20T;8;6121.888032;5319.1554638;0;0;0;0;0;0;25;18473.514254;17178.606856;8;2998.311042;2679.5905782;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";23M21T;4;2219.974224;1763.5475235;0;0;0;0;0;0;3;1664.980668;1322.6606427;3;935.33934;743.0335717;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 16:14:48";="620100651";01M07T;0;0;0;0;0;0;0;0;0;10;7142.403035;6662.0150712;1;355.902072;353.4107575;0;0;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:48";="620100651";01M08T;6;3923.856072;3367.9947206;0;0;0;0;0;0;19;12671.349777;12063.131785;4;1473.97311;1317.2897684;0;0;0;2023.7;X620100651;29AUG23;16:13:10
