"champ";"statut";"annee";"periode";"date du resultat";"ipe";niveau;eff;effmars;mnt_ghs;nbj;nbXinf;nbjXinf;mnt_exinf;nbxinfmars;nbjXinfmars;mnt_exinfmars;ghs50;mnt_ghs50;nbXsup;nbjXsup;mnt_exh;nbXsupmars;nbjXsupmars;mnt_exhmars;nbsuppdia;nb_9615;mnt_9615;mnt_rdth;nb_rdth;nb_ant;nb_sej_ant;mnt_ant;nb_rap;nbrea;mnt_rea;nbrep;mnt_rep;nbsi;mnt_si;nbsc;mnt_sc;mnt_suppdia;nbnn1;mnt_nn1;nbnn2;mnt_nn2;nbnn3;mnt_nn3;mnt_po;nb_po;nbcaisson;mnt_caisson;mnt_rap;nbsdc;mnt_sdc;nb_supp_inno;mnt_supp_inno;nb_ctc;mnt_ctc;px_moy;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 14:53:58";="600100713";B;302;198;689109.97669;1899;1;6;-253.421532;1;6;-253.421532;0;0;9;17;1832.838655;7;13;1414.135047;0;0;0;0;0;31;9;13195.928445;0;0;0;0;0;0;0;3;1164.782853;0;306;108689.36003;266;140113.39452;0;0;0;0;0;0;0;0;0;0;0;0;0;3158.4531777;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:58";="600100713";C;34;20;129585.12812;338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;860.47455;0;0;0;0;0;0;0;3;1074.735342;0;91;33106.77673;47;25695.328284;0;0;0;0;0;0;0;0;0;0;0;0;0;5597.7189126;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:58";="600100713";D;9;4;46951.707182;117;0;0;0;0;0;0;0;0;1;6;1437.117786;1;6;1437.117786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2865.960912;0;64;22933.444104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8243.1366649;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:58";="600100713";E;71;47;41433.211244;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10364.738836;0;0;5;2351.573821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;762.66935072;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:58";="600100713";J;2028;1431;2916296.6682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;969.504744;0;0;1;485.323683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1438.7334796;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:58";="600100713";T;2048;1487;1477343.4825;1182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1439.733789;0;0;0;0;0;0;17;16031.860626;0;0;42;19895.804825;7;2657.794983;1807.116186;1;366.300558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;741.96391281;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:58";="600100713";Z;20595;15054;9191678.3663;24733;7;13;-17497.97884;5;9;-12365.39515;0;0;145;1961;829514.21676;106;1408;601297.02961;11;0;0;8098.469962;42;0;0;0;0;10;9395.234092;0;0;11;5038.382137;6;2329.565706;6032.342678;2;732.601116;4;2155.200468;0;0;0;0;0;0;0;0;0;0;0;0;0;487.3744307;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 15:00:11";="020000048";1;2;2;2450.433063;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1225.2165315;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:11";="020000048";2;125;95;528043.65516;1885;0;0;0;0;0;0;0;0;24;156;18858.484782;16;97;11702.594202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4375.2171196;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:11";="020000048";3;151;103;782960.89279;2233;0;0;0;0;0;0;0;0;9;102;18705.131445;5;65;14950.016133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5309.0465181;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:11";="020000048";4;23;16;152591.52314;300;1;1;-396.630156;1;1;-396.630156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6617.1692603;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:11";="020000048";T;7;6;5085.624274;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;726.51775343;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:11";="020000048";Z;88;58;571836.97564;1435;0;0;0;0;0;0;0;0;35;707;314896.72031;24;521;239325.24494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10076.519272;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:44:23";="590782215";1;8459;6232;18944652.499;17109;2;3;-1682.270343;2;3;-1682.270343;0;0;134;746;142754.63215;103;554;107277.20137;32;0;0;0;0;0;0;0;0;55;52048.554191;0;0;437;208146.60829;186;70565.665851;8747.065142;52;19019.30726;9;4944.786912;0;0;0;0;0;0;0;0;0;0;0;0;0;2299.2312151;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:23";="590782215";2;4677;3366;21333216.288;26882;8;11;-9396.137689;4;6;-4424.45289;1;-1867.68582;104;1052;237212.99272;78;778;171251.00347;104;0;0;0;0;0;0;0;0;110;104022.15505;0;0;1622;771810.87206;527;199841.00309;26856.595358;18;6366.835996;15;7943.933292;13;14285.330865;0;0;0;0;0;1;15773.09487;0;0;0;0;4854.8354239;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:23";="590782215";3;3570;2546;24801759.559;37071;6;18;-7725.018865;3;7;-3050.329659;1;-3572.392649;93;831;138166.62326;67;654;109964.62827;191;2;2879.467578;0;0;0;0;0;0;443;425293.21472;0;0;2221;1053664.4961;803;306790.91471;56661.072792;0;0;1;549.420768;26;28570.66173;0;0;11;3568.228092;0;0;0;0;0;0;0;7508.8532905;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:23";="590782215";4;1422;967;16414812.917;24632;80;246;-132462.0084;53;163;-86341.31934;1;-5790.302135;29;371;132656.09157;20;276;98546.33646;182;8;10756.76564;0;0;0;0;0;0;3382;3205260.8673;0;0;1738;822480.07473;1470;556095.86951;57787.557808;0;0;0;0;0;0;105516.5601;23;28;9082.762416;0;1;15773.09487;0;0;0;0;14902.932665;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:23";="590782215";A;2955;2183;5731659.0368;10979;7;16;-6673.256361;6;14;-5943.729207;0;0;48;171;24315.141027;29;99;15337.445175;0;0;0;0;0;70;40;29805.469674;0;0;0;0;0;0;0;0;0;0;993;355069.99676;254;135771.92332;320;346541.6001;0;0;0;0;0;0;0;0;0;0;0;2239.0828803;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:23";="590782215";B;885;658;2390200.4304;7040;5;46;-2862.604255;3;40;-2446.484001;0;0;18;114;11965.787991;12;94;9516.828477;0;0;0;0;0;121;32;51634.429035;0;0;0;0;0;7;3397.265781;0;0;0;1681;601731.96878;957;517341.63678;1344;1456154.3622;0;0;0;0;0;0;0;0;0;0;0;5683.1223466;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:23";="590782215";C;180;131;732273.83031;2024;1;2;-2905.948344;1;2;-2905.948344;0;0;13;180;52982.052217;9;118;35502.428208;0;0;0;0;0;250;27;105155.05839;0;0;0;0;0;0;0;5;1941.304755;0;267;95961.334846;152;81642.72216;85;91874.892375;0;0;0;0;0;0;0;0;0;0;0;6438.4735928;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:23";="590782215";D;37;28;203840.85498;499;0;0;0;0;0;0;0;0;2;24;6053.018912;1;8;2930.7252;0;0;0;0;0;44;9;18619.300524;0;3;2833.560895;0;0;17;7950.324235;0;0;0;47;16536.404082;61;31220.606232;29;31187.634745;0;0;0;0;0;0;0;0;0;0;0;8601.1271516;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:23";="590782215";E;87;61;51768.787064;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;13423.159742;0;0;9;4367.913147;0;0;0;0;0;0;0;0;0;9683.029863;3;0;0;0;0;0;0;0;0;0;910.83781398;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:23";="590782215";J;7741;5676;11155985.514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;2;1864.056151;0;0;6;2911.942098;0;0;14857.672084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1443.6919241;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:23";="590782215";T;8331;6137;6383187.3472;3339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;5;4847.52372;0;0;67;31503.584742;33;12452.421339;14132.718302;4;1408.55872;3;1563.297096;0;0;0;0;0;0;0;0;0;0;0;0;0;774.10820443;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:23";="590782215";Z;28932;20958;15058238.85;31531;7;11;-13869.90753;3;5;-5068.250226;0;0;105;1392;561629.96036;77;1075;443872.86489;63;20;28318.98536;0;0;0;0;0;0;6;5367.308442;0;0;420;200308.85094;168;64837.633887;23187.434214;2;732.601116;3;1605.7797;8;8621.06239;0;0;0;0;0;0;0;0;0;0;0;550.91174336;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:59:56";="620100685";1;5135;3747;10680966.62;11384;0;0;0;0;0;0;0;0;145;467;84291.229888;121;412;74199.938241;18;0;0;0;0;0;0;0;0;148;141088.19533;0;0;933;443238.8105;368;140478.76301;6749.317594;17;5802.283146;41;22016.46024;0;0;0;0;0;0;0;0;0;0;0;0;0;2244.3294411;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:56";="620100685";2;2118;1475;9608459.0354;14193;6;9;-9718.540141;4;7;-5472.086919;0;0;93;544;83608.672755;70;369;57980.74971;35;0;0;0;0;0;0;0;0;215;204845.75978;0;0;1464;695504.95311;623;235012.9458;12973.087916;7;2365.851614;84;44961.8316;1;1013.91638;0;0;0;0;0;0;0;0;0;0;0;5136.4624713;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:56";="620100685";3;1861;1330;12271200.732;21043;5;7;-3748.842552;5;7;-3748.842552;0;0;112;1009;144600.81422;72;571;88565.172462;23;0;0;0;0;0;0;0;0;605;572009.42274;0;0;1341;635209.78335;856;323346.62296;8655.902892;21;7692.311718;103;55188.413172;17;17661.354585;0;0;11;3332.486608;0;1;14736.122087;0;0;0;0;7549.6427318;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:56";="620100685";4;717;508;7488714.9117;14495;34;121;-62712.18598;22;87;-49343.12877;2;-8310.194588;54;816;272432.86359;45;725;241547.85521;11;0;0;0;0;0;0;0;0;1553;1474160.4659;0;0;1278;610713.00344;571;216834.43743;4139.779644;25;8449.47005;14;7691.890752;0;0;0;0;0;0;0;0;0;0;0;0;0;13963.897409;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:56";="620100685";A;2237;1534;4407064.2037;8355;19;34;-14532.65236;15;24;-10592.46677;0;0;38;82;10851.973549;28;61;8284.039569;0;0;0;0;0;65;31;27343.143723;0;0;0;0;0;0;0;1;358.245114;0;525;188002.88604;396;212515.19425;219;233346.73215;0;0;0;0;0;0;0;0;0;0;0;2264.170642;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:56";="620100685";B;567;414;1610617.9821;4829;10;65;-8584.370039;8;50;-7722.571155;1;-4149.637265;18;66;6879.729821;14;55;5848.781328;0;0;0;0;0;116;36;49030.676004;0;0;0;0;0;0;0;9;3494.348559;0;781;281662.54186;1200;646432.69259;819;888252.02344;0;0;0;0;0;0;0;0;0;0;0;6126.3421289;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:56";="620100685";C;90;68;365712.78402;1014;1;2;-28.657206;0;0;0;0;0;5;46;5060.197571;3;13;2466.710415;0;0;0;0;0;160;26;68187.399432;0;4;3878.018976;0;0;0;0;7;2717.826657;0;47;16791.299886;186;99600.824004;140;147895.15895;0;0;0;0;0;0;0;0;0;0;0;7886.8316921;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:56";="620100685";D;28;23;145705.39391;304;1;1;-549.072868;0;0;0;0;0;1;6;2190.564036;0;0;0;14;0;0;0;0;41;6;16819.451211;0;8;7681.084615;0;0;0;0;3;1074.735342;4920.668564;27;9776.828042;78;42472.476468;11;12002.63243;0;0;0;0;0;0;0;0;0;0;0;8646.2414911;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:56";="620100685";E;95;65;72498.681247;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;13;12153.84165;0;0;15;7204.810651;0;0;351.476326;0;0;8;4055.505312;39;41241.84332;11771.422143;5;0;0;0;0;0;0;0;0;0;1571.3429542;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:56";="620100685";J;5920;4221;8482487.6652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;969.504744;0;0;1;485.323683;0;0;752.687208;0;0;0;0;0;0;11574.820998;4;0;0;0;0;0;0;0;0;0;1435.1807436;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:56";="620100685";T;6075;4410;4882412.8469;2665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;24;22668.48716;0;0;84;40016.743432;33;12512.453013;1079.296256;0;0;3;1563.297096;0;0;47516.048212;13;0;0;0;0;0;0;0;0;0;824.32414355;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:56";="620100685";Z;13923;9960;7652770.4889;16311;3;4;-6227.59399;2;2;-3220.18944;0;0;85;891;384917.65456;63;619;269850.05089;3;0;0;2440.783548;12;0;0;0;0;3;2758.607558;0;0;84;39904.176541;7;2627.779146;1129.030812;0;0;4;2027.752656;1;1013.91638;0;0;0;0;0;0;0;0;0;0;0;580.57621174;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:54:24";="800000069";1;240;183;411892.12667;930;2;3;-1682.270343;2;3;-1682.270343;0;0;7;17;3269.963658;7;17;3269.963658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;7585.123998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1754.4372666;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:24";="800000069";2;224;164;844815.24551;1609;4;5;-1598.176336;3;3;-984.940164;0;0;10;77;12290.243748;6;50;8357.1774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178;67129.404036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4118.913915;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:24";="800000069";3;267;168;1423992.5509;3005;0;0;0;0;0;0;0;0;17;174;28169.367171;14;131;22404.973188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;268;101532.60456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5819.080609;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:24";="800000069";4;89;58;696054.9976;1365;2;5;-3924.42658;1;3;-1135.525716;0;0;3;47;12998.001669;2;46;12641.588934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;84454.957506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8871.7250584;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:24";="800000069";E;11;9;8072.547754;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;733.86797764;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:24";="800000069";J;237;164;234922.25503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;991.23314358;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:24";="800000069";T;1005;686;478630.55785;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3732.530325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;479.96327182;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:24";="800000069";Z;1257;923;824689.82308;1366;2;2;-2657.078718;1;1;-1373.932794;0;0;4;45;16906.154541;3;33;13182.399945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2507.715798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;669.40860358;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:07:17";="020000071";1;4;3;7632.827398;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1908.2068495;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:17";="020000071";2;35;23;133442.50255;373;0;0;0;0;0;0;0;0;4;20;3177.762081;4;20;3177.762081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3903.4361323;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:17";="020000071";3;81;58;429837.604;1074;0;0;0;0;0;0;0;0;4;12;1894.033283;3;11;1770.593019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5330.0202133;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:17";="020000071";4;36;24;232794.1809;545;0;0;0;0;0;0;0;0;3;32;9879.430548;3;32;9879.430548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6740.9336514;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:17";="020000071";E;3;3;2571.761478;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;857.253826;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:17";="020000071";T;4;3;2427.789874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;606.9474685;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:17";="020000071";Z;60;46;289433.0974;1413;0;0;0;0;0;0;0;0;37;861;333890.53951;27;675;265719.30197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10388.727282;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:19:37";="600100721";1;3648;2644;8641248.6228;9307;11;19;-10499.20491;7;13;-7289.838153;0;0;80;196;35942.450677;53;113;21372.884832;0;0;0;0;0;0;0;0;0;19;18270.683462;0;0;530;251705.77433;9;3494.348559;0;44;15777.36348;14;7691.890752;0;0;12610.126737;2;0;0;0;0;0;0;0;0;0;2460.5926688;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:37";="600100721";2;2428;1717;10722011.487;16838;7;9;-7066.514825;6;8;-6413.306757;0;0;117;637;104932.44169;88;471;81619.644405;0;0;0;0;0;0;0;0;0;108;102982.5856;0;0;902;429544.57902;26;9884.673867;0;48;17384.174492;38;20877.989184;0;0;0;0;0;0;0;0;0;0;0;0;0;4695.4495126;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:37";="600100721";3;1741;1214;10609081.909;22328;6;14;-7785.186372;5;12;-5859.806628;1;-4015.429295;139;1776;267852.33672;94;1188;179575.44575;0;0;0;0;0;0;0;0;0;627;594237.96715;0;0;451;213627.85945;98;37689.383154;0;46;16623.25162;27;13984.708656;0;0;0;0;0;0;0;0;0;0;0;0;0;6743.9958647;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:37";="600100721";4;640;456;5802986.2967;14090;16;42;-22263.26034;12;30;-16203.85334;0;0;49;1337;476146.88328;29;861;318730.23733;0;0;0;0;0;0;0;0;0;1585;1500537.5108;0;0;205;96864.794225;141;54264.540699;0;10;3663.00558;7;3845.945376;0;0;0;0;0;0;0;0;0;0;0;0;0;12368.821432;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:37";="600100721";A;1436;992;2880901.6235;5316;5;5;-1955.243853;3;3;-1199.642847;0;0;17;34;4228.056679;12;24;3048.284967;0;0;0;0;0;51;23;21461.248953;0;0;0;0;0;0;0;0;0;0;140;49979.277344;124;65961.562428;0;0;0;0;0;0;0;0;0;0;0;0;0;2103.4655467;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:37";="600100721";B;360;243;900269.01736;2245;1;5;-451.33569;1;5;-451.33569;0;0;14;118;12822.939534;12;101;10749.948144;0;0;0;0;0;118;20;49240.585986;0;0;0;0;0;6;2911.942098;0;0;0;276;99031.46582;423;225267.90739;0;0;0;0;0;0;0;0;0;0;0;0;0;3580.8125625;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:37";="600100721";C;51;30;232269.08335;550;0;0;0;0;0;0;1;-5135.830304;3;39;3582.172492;2;37;2892.096558;0;0;0;0;0;92;10;39016.12098;0;0;0;0;0;0;0;0;0;0;22;7435.533644;86;46358.051364;0;0;0;0;0;0;0;0;0;0;0;0;0;6343.63003;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:37";="600100721";D;8;4;40459.543081;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;3;6770.654736;0;2;1939.009488;0;0;1;447.801386;0;0;0;1;337.978802;7;3548.567148;0;0;0;0;0;0;0;0;0;0;0;0;0;6687.9443301;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:37";="600100721";E;64;39;37094.97319;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5667.12179;0;0;2;933.125069;1;388.260951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;688.80439063;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:37";="600100721";J;1816;1276;2653465.0434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;894.551407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1461.6517592;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:37";="600100721";T;2198;1529;1334773.4463;1404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4697.617046;0;0;97;46325.951311;0;0;0;10;3493.075044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;632.07010448;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:37";="600100721";Z;6055;4367;4617317.7817;11000;0;0;0;0;0;0;0;0;143;2705;1139975.391;105;1829;781121.36649;0;0;0;0;0;0;0;0;0;6;5742.075127;0;0;46;21574.443478;2;776.521902;0;30;10564.1904;9;4732.373892;0;0;0;0;0;0;0;0;0;0;0;0;0;957.99880719;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:16:33";="620100057";1;3274;2422;7382921.0284;9341;5;8;-4590.149478;4;6;-3542.749626;0;0;150;413;69854.906386;119;303;51778.797954;48;0;0;0;0;0;0;0;0;20;18490.654836;0;0;566;268652.11476;89;33384.606996;17766.085656;72;25722.239788;11;5873.698032;0;0;0;0;0;0;0;0;0;0;0;0;0;2387.9276681;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:33";="620100057";2;1496;1026;6012470.9454;10533;3;4;-3790.177404;3;4;-3790.177404;0;0;63;273;44869.818796;44;219;36775.79022;113;8;11517.870312;0;0;0;0;0;0;30;27286.262232;0;0;571;271153.77777;237;89136.325035;41755.941634;32;11608.330832;25;13438.140972;9;9465.06832;0;0;5;1557.628728;0;0;0;0;0;0;0;4365.2873881;2023.7;X620100057;01SEP23;12:14:44
