"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghm;ghs;COUNT;PERCENT;pcum;scum;nb;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";20Z04T;5796;2;0.293255132;83.284457478;568;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";23M08J;7909;2;0.293255132;83.57771261;570;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";01C15J;83;1;0.146627566;84.457478006;576;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";01M161;251;1;0.146627566;84.604105572;577;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";01M32Z;324;1;0.146627566;84.750733138;578;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";02M021;5133;1;0.146627566;84.897360704;579;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";02M08T;5138;1;0.146627566;85.04398827;580;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";03C09J;642;1;0.146627566;85.190615836;581;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";03C27J;713;1;0.146627566;85.337243402;582;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";03M021;5167;1;0.146627566;85.483870968;583;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";03M032;827;1;0.146627566;85.630498534;584;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";03M09T;855;1;0.146627566;85.7771261;585;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";03M111;860;1;0.146627566;85.923753666;586;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";04M02T;1237;1;0.146627566;84.164222874;574;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";04M02T;5185;1;0.146627566;84.31085044;575;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";04M032;1135;1;0.146627566;86.070381232;587;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";04M03T;5186;1;0.146627566;86.217008798;588;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";04M041;1138;1;0.146627566;86.363636364;589;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";04M112;1172;1;0.146627566;86.51026393;590;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";04M173;1202;1;0.146627566;86.656891496;591;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";04M18T;1240;1;0.146627566;86.803519062;592;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";04M203;1216;1;0.146627566;86.950146628;593;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";04M22Z;1223;1;0.146627566;87.096774194;594;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";04M25T;1231;1;0.146627566;87.24340176;595;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";05K14Z;1721;1;0.146627566;87.390029326;596;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";05K26J;1853;1;0.146627566;87.536656891;597;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";05M052;1735;1;0.146627566;87.683284457;598;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";05M073;1745;1;0.146627566;87.829912023;599;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";05M081;1748;1;0.146627566;87.976539589;600;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";05M09T;5298;1;0.146627566;88.123167155;601;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";06C042;1940;1;0.146627566;88.269794721;602;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";06C092;1956;1;0.146627566;88.416422287;603;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";06C12J;1973;1;0.146627566;88.563049853;604;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";06C14J;1982;1;0.146627566;88.709677419;605;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";06C213;2002;1;0.146627566;88.856304985;606;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";06C25J;2024;1;0.146627566;89.002932551;607;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";06K04J;2121;1;0.146627566;89.149560117;608;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";06M021;2124;1;0.146627566;89.296187683;609;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";06M031;2129;1;0.146627566;89.442815249;610;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";06M04T;2199;1;0.146627566;89.589442815;611;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";06M052;2139;1;0.146627566;89.736070381;612;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";06M053;2140;1;0.146627566;89.882697947;613;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";06M18T;2201;1;0.146627566;90.029325513;614;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";06M191;2190;1;0.146627566;90.175953079;615;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";07C14J;2355;1;0.146627566;90.322580645;616;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08C211;2774;1;0.146627566;90.469208211;617;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08C311;2804;1;0.146627566;90.615835777;618;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08C321;2808;1;0.146627566;90.762463343;619;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08C331;2813;1;0.146627566;90.909090909;620;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08C361;2826;1;0.146627566;91.055718475;621;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08C37J;2835;1;0.146627566;91.202346041;622;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08C38J;2840;1;0.146627566;91.348973607;623;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08C39J;2845;1;0.146627566;91.495601173;624;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08C40J;2850;1;0.146627566;91.642228739;625;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08C42J;2860;1;0.146627566;91.788856305;626;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08C43J;2865;1;0.146627566;91.935483871;627;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08C44J;2870;1;0.146627566;92.082111437;628;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08C45J;2875;1;0.146627566;92.228739003;629;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08C481;2885;1;0.146627566;92.375366569;630;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08C482;2886;1;0.146627566;92.521994135;631;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08C493;2891;1;0.146627566;92.668621701;632;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08M04T;3041;1;0.146627566;92.815249267;633;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08M05T;9999;1;0.146627566;92.961876833;634;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08M10T;3067;1;0.146627566;93.108504399;635;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08M151;3073;1;0.146627566;93.255131965;636;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08M152;3074;1;0.146627566;93.401759531;637;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08M18T;5533;1;0.146627566;93.548387097;638;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08M19T;9999;1;0.146627566;93.695014663;639;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";08M28T;5543;1;0.146627566;93.841642229;640;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";09C08J;3347;1;0.146627566;93.988269795;641;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";09C30J;3640;1;0.146627566;94.134897361;642;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";09M021;3515;1;0.146627566;94.281524927;643;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";09M022;3516;1;0.146627566;94.428152493;644;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";09M042;3526;1;0.146627566;94.574780059;645;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";09M05T;9999;1;0.146627566;83.870967742;572;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";09M12Z;9999;1;0.146627566;94.721407625;646;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";09M14T;3569;1;0.146627566;94.868035191;647;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";10M021;3911;1;0.146627566;95.014662757;648;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";10M08T;3930;1;0.146627566;95.161290323;649;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";11C08T;4143;1;0.146627566;95.307917889;650;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";11C11J;4162;1;0.146627566;95.454545455;651;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";11M064;4301;1;0.146627566;95.601173021;652;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";11M101;4313;1;0.146627566;95.747800587;653;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";11M123;4324;1;0.146627566;95.894428152;654;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";11M18Z;4340;1;0.146627566;96.041055718;655;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";12C06J;4530;1;0.146627566;96.187683284;656;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";12C07J;4535;1;0.146627566;96.33431085;657;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";12C103;4547;1;0.146627566;96.480938416;658;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";12C13J;4563;1;0.146627566;96.627565982;659;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";12M07T;4782;1;0.146627566;96.774193548;660;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";13C06J;4938;1;0.146627566;96.920821114;661;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";13C121;4964;1;0.146627566;97.06744868;662;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";14C08B;5327;1;0.146627566;97.214076246;663;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";14M03B;5478;1;0.146627566;97.360703812;664;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";14Z13A;5490;1;0.146627566;97.507331378;665;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";15M05D;5906;1;0.146627566;97.653958944;666;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";16M15Z;6198;1;0.146627566;97.80058651;667;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";18M021;5765;1;0.146627566;84.017595308;573;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";18M04T;5767;1;0.146627566;97.947214076;668;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";19M062;7070;1;0.146627566;98.093841642;669;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";19M121;7089;1;0.146627566;98.240469208;670;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";19M14T;5785;1;0.146627566;98.387096774;671;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";19M18T;7122;1;0.146627566;98.53372434;672;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";19M191;5790;1;0.146627566;98.680351906;673;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";19M22T;5793;1;0.146627566;98.826979472;674;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";19M22Z;7134;1;0.146627566;98.973607038;675;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";21M07T;5849;1;0.146627566;99.120234604;676;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";21M131;7596;1;0.146627566;99.26686217;677;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";21M141;7600;1;0.146627566;99.413489736;678;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";23C021;7901;1;0.146627566;99.560117302;679;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";23M103;7976;1;0.146627566;99.706744868;680;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";23M19Z;7916;1;0.146627566;99.853372434;681;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";23M20T;5877;1;0.146627566;83.724340176;571;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:27";="590782637";23M20Z;7990;1;0.146627566;100;682;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";14Z08Z;9999;83;8.9055793991;8.9055793991;83;54;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";20Z051;7272;50;5.364806867;14.270386266;133;46;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";05M13T;1815;35;3.7553648069;18.025751073;168;31;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";21M10T;7616;22;2.3605150215;20.386266094;190;20;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";05M05T;1813;13;1.3948497854;21.78111588;203;11;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";01M201;268;12;1.2875536481;23.068669528;215;12;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";06M03T;2133;12;1.2875536481;24.356223176;227;12;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";14Z14A;5495;11;1.1802575107;25.536480687;238;8;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";05M13T;5336;10;1.0729613734;26.60944206;248;10;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";11M02T;4342;10;1.0729613734;27.682403433;258;10;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";14M03T;5481;10;1.0729613734;28.755364807;268;5;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";28Z17Z;9616;10;1.0729613734;29.82832618;278;9;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";16M11T;6186;9;0.9656652361;30.793991416;287;9;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";05M08T;1752;8;0.8583690987;33.369098712;311;7;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";06M12T;2200;8;0.8583690987;31.652360515;295;7;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";06M12T;5381;8;0.8583690987;32.510729614;303;8;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";08C14J;2768;8;0.8583690987;34.227467811;319;8;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";11M04T;4297;8;0.8583690987;35.08583691;327;8;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";01M201;5102;7;0.7510729614;35.836909871;334;7;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";03K02J;819;7;0.7510729614;41.845493562;390;7;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";03M05T;877;7;0.7510729614;38.090128755;355;6;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";04M05T;1239;7;0.7510729614;40.343347639;376;7;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";05M15T;1784;7;0.7510729614;38.841201717;362;7;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";06M03T;5372;7;0.7510729614;36.587982833;341;7;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";06M18T;2201;7;0.7510729614;37.339055794;348;5;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";10M13T;3982;7;0.7510729614;41.094420601;383;4;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";14C08A;5326;7;0.7510729614;42.596566524;397;6;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";23M08J;7969;7;0.7510729614;39.592274678;369;3;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";01M221;276;6;0.643776824;45.815450644;427;5;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";01M22T;5104;6;0.643776824;44.527896996;415;5;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";01M25T;294;6;0.643776824;45.17167382;421;5;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";01M34T;338;6;0.643776824;46.459227468;433;6;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";04M03T;1238;6;0.643776824;43.884120172;409;6;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";09M021;3515;6;0.643776824;47.103004292;439;4;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";09M03T;5570;6;0.643776824;43.240343348;403;6;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";14M03A;5477;6;0.643776824;47.746781116;445;5;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";19M22T;7135;6;0.643776824;48.39055794;451;6;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";03M10T;880;5;0.5364806867;51.60944206;481;5;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";04M07T;1155;5;0.5364806867;52.145922747;486;4;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";04M111;1171;5;0.5364806867;52.682403433;491;5;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";06M04T;2199;5;0.5364806867;51.072961373;476;4;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";06M18T;5387;5;0.5364806867;48.927038627;456;5;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";07M10T;2548;5;0.5364806867;53.21888412;496;5;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";09K02J;3514;5;0.5364806867;53.755364807;501;5;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";09M03T;3524;5;0.5364806867;49.463519313;461;5;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";09M05T;3534;5;0.5364806867;50.536480687;471;4;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:27";="590781803";10M16T;3961;5;0.5364806867;50;466;5;2023.7;X590781803;05SEP23;12:09:07
