"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghm;effh;sdstoth;dmsh;dms;nbjth;delta;diff;signe;absdiff;x;periode;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/28 12:09:51";="590782645";04M053;20;261;13.05;11.587128312;231.74256623;-29.25743377;-1.462871688;-;1.4628716884;1;1;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:51:17";="600100572";01M34Z;10;117;11.7;9.4065644144;94.065644144;-22.93435586;-2.293435586;-;2.2934355856;0;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:17";="600100572";01M34Z;25;434;17.36;9.8999429061;247.49857265;-186.5014273;-7.460057094;-;7.4600570939;0;1;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:17";="600100572";23Z02Z;13;235;18.076923077;16.437407068;213.68629189;-21.31370811;-1.639516009;-;1.6395160088;1;1;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";05M13T;17;1;0.0588235294;0.370134405;6.2922848846;5.2922848846;0.3113108756;+;0.3113108756;0;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";23M20T;22;2;0.0909090909;0.2768325139;6.0903153062;4.0903153062;0.185923423;+;0.185923423;1;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";08M30T;73;0;0;0.1642538976;11.990534521;11.990534521;0.1642538976;+;0.1642538976;2;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";20Z051;16;9;0.5625;0.7126972791;11.403156465;2.4031564649;0.1501972791;+;0.1501972791;3;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";20Z04T;26;0;0;0.0840718631;2.1858684401;2.1858684401;0.0840718631;+;0.0840718631;4;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";04M053;21;238;11.333333333;11.391249408;239.21623756;1.2162375612;0.0579160743;+;0.0579160743;5;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";04M052;11;193;17.545454545;7.3127074917;80.439782409;-112.5602176;-10.23274705;-;10.232747054;0;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";04M053;10;89;8.9;11.587128312;115.87128312;26.871283116;2.6871283116;+;2.6871283116;0;1;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";23M064;11;178;16.181818182;16.955477258;186.51024984;8.5102498398;0.7736590763;+;0.7736590763;1;1;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";06M12T;19;1;0.0526315789;0.5065292677;9.6240560858;8.6240560858;0.4538976887;+;0.4538976887;2;1;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";19M16T;20;3;0.15;0.5320417288;10.640834575;7.6408345753;0.3820417288;+;0.3820417288;3;1;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";19M02T;24;3;0.125;0.4984115778;11.961877868;8.961877868;0.3734115778;+;0.3734115778;4;1;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";06M03T;18;5;0.2777777778;0.6374153175;11.473475715;6.4734757148;0.3596375397;+;0.3596375397;5;1;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";11M02T;17;1;0.0588235294;0.3961339981;6.7342779673;5.7342779673;0.3373104687;+;0.3373104687;6;1;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";16M11T;40;9;0.225;0.5499487766;21.997951064;12.997951064;0.3249487766;+;0.3249487766;7;1;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";04M05T;17;6;0.3529411765;0.67177805;11.420226851;5.4202268506;0.3188368736;+;0.3188368736;8;1;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";04M111;16;6;0.375;0.6804050633;10.886481013;4.8864810127;0.3054050633;+;0.3054050633;9;1;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";23Z02Z;26;773;29.730769231;16.437407068;427.37258377;-345.6274162;-13.29336216;-;13.293362163;0;1;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";04M073;11;157;14.272727273;12.277255247;135.04980772;-21.95019228;-1.995472026;-;1.9954720255;1;1;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";20Z051;50;36;0.72;0.6766962683;33.834813414;-2.165186586;-0.043303732;-;0.0433037317;2;1;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:23";="020004495";23M20T;53;14;0.2641509434;0.2574629223;13.645534884;-0.354465116;-0.006688021;-;0.0066880211;3;1;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/29 09:24:18";="020000055";23Z02Z;11;164;14.909090909;15.896628806;174.86291687;10.862916868;0.9875378971;+;0.9875378971;0;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:18";="020000055";23Z02Z;17;228;13.411764706;16.437407068;279.43592016;51.435920157;3.0256423622;+;3.0256423622;0;1;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";04M053;19;165;8.6842105263;11.391249408;216.43373875;51.433738746;2.7070388814;+;2.7070388814;0;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";04M052;10;58;5.8;7.3127074917;73.127074917;15.127074917;1.5127074917;+;1.5127074917;1;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";06M18T;11;2;0.1818181818;0.6025965596;6.6285621551;4.6285621551;0.4207783777;+;0.4207783777;2;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";19M11T;13;3;0.2307692308;0.5742980446;7.4658745804;4.4658745804;0.3435288139;+;0.3435288139;3;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";05M05T;32;8;0.25;0.5567098225;17.814714319;9.8147143189;0.3067098225;+;0.3067098225;4;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";06M12T;29;6;0.2068965517;0.5066675704;14.69335954;8.6933595405;0.2997710186;+;0.2997710186;5;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";19M02T;13;3;0.2307692308;0.511277513;6.6466076696;3.6466076696;0.2805082823;+;0.2805082823;6;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";11M02T;22;3;0.1363636364;0.4104909852;9.0308016752;6.0308016752;0.2741273489;+;0.2741273489;7;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";01M201;22;9;0.4090909091;0.6534322762;14.375510075;5.3755100755;0.2443413671;+;0.2443413671;8;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";04M111;11;5;0.4545454545;0.678601938;7.4646213175;2.4646213175;0.2240564834;+;0.2240564834;9;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";20Z041;16;181;11.3125;9.1125407166;145.80065147;-35.19934853;-2.199959283;-;2.1999592834;0;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";04M253;10;99;9.9;7.8272980501;78.272980501;-20.7270195;-2.07270195;-;2.0727019499;1;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";20Z042;15;194;12.933333333;11.434458603;171.51687905;-22.48312095;-1.49887473;-;1.4988747299;2;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";14Z13A;44;214;4.8636363636;4.2804800133;188.34112059;-25.65887941;-0.58315635;-;0.5831563503;3;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";14Z14A;50;195;3.9;3.4170479702;170.85239851;-24.14760149;-0.48295203;-;0.4829520298;4;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";15M05B;22;104;4.7272727273;4.2694626707;93.928178755;-10.07182124;-0.457810057;-;0.4578100566;5;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";15M05A;87;313;3.5977011494;3.1737731446;276.11826358;-36.88173642;-0.423928005;-;0.4239280048;6;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";14M03A;19;48;2.5263157895;2.1299341314;40.468748498;-7.531251502;-0.396381658;-;0.396381658;7;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";14C08A;20;104;5.2;5.0198798019;100.39759604;-3.602403962;-0.180120198;-;0.1801201981;8;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";21M10T;13;11;0.8461538462;0.7613460573;9.8974987443;-1.102501256;-0.084807789;-;0.0848077889;9;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";23Z02Z;31;246;7.935483871;16.437407068;509.55961911;263.55961911;8.5019231971;+;8.5019231971;0;1;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";11M044;18;184;10.222222222;13.940818703;250.93473666;66.93473666;3.7185964811;+;3.7185964811;1;1;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";04M202;10;44;4.4;7.3450097623;73.450097623;29.450097623;2.9450097623;+;2.9450097623;2;1;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";04M073;17;168;9.8823529412;12.277255247;208.7133392;40.713339202;2.394902306;+;2.394902306;3;1;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";04M052;20;105;5.25;7.3540929311;147.08185862;42.081858623;2.1040929311;+;2.1040929311;4;1;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";04M072;14;80;5.7142857143;7.4127618625;103.77866607;23.778666074;1.6984761482;+;1.6984761482;5;1;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";05M092;16;102;6.375;8.0701179821;129.12188771;27.121887714;1.6951179821;+;1.6951179821;6;1;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";04M203;16;156;9.75;11.339371829;181.42994926;25.42994926;1.5893718287;+;1.5893718287;7;1;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";05M093;17;186;10.941176471;12.34918876;209.93620892;23.936208921;1.4080122895;+;1.4080122895;8;1;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:23";="590782652";07M022;11;61;5.5454545455;6.6473658655;73.121024521;12.121024521;1.10191132;+;1.10191132;9;1;2023.7;X590782652;29AUG23;9:28:13
