"champ";"statut";"annee";"periode";"date du resultat";"ipe";_NAME_;COL1;COL2;COL3;COL4;COL5;COL6;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 15:42:19";="590782215";typsejb;367;388;-5.412371134;259;282;-8.156028369;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:19";="590782215";ghs9999;412;383;7.5718015666;295;269;9.6654275093;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:19";="590782215";nbrsaseance;25993;25638;1.3846633903;18798;18413;2.0909140281;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:19";="590782215";nbseances;25993;25638;1.3846633903;18798;18413;2.0909140281;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:19";="590782215";nbrsa0;16364;13911;17.633527424;12003;10081;19.065568892;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:19";="590782215";nbjJT0;10101;8269;22.155036885;7405;6128;20.838772846;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:19";="590782215";nbrsah0;26698;26646;0.1951512422;19429;19161;1.3986743907;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:19";="590782215";nbjh0;138254;138789;-0.385477235;99816;99184;0.6371995483;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:19";="590782215";nbuhcd;5782;5851;-1.179285592;4362;4335;0.6228373702;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:19";="590782215";nbabott;2;0;;2;0;;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:57:59";="620100685";per;1;2;3;1;2;3;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:57:59";="620100685";nbrsa;40235;38096;5.6147627047;28884;27730;4.1615578796;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:57:59";="620100685";cmd90;47;0;;47;0;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:57:59";="620100685";hper;0;0;;0;0;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:57:59";="620100685";typsejb;483;461;4.7722342733;362;329;10.030395137;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:57:59";="620100685";ghs9999;753;464;62.284482759;589;334;76.347305389;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:57:59";="620100685";nbrsaseance;12459;11496;8.3768267223;8934;8317;7.4185403391;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:57:59";="620100685";nbseances;12459;11496;8.3768267223;8934;8317;7.4185403391;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:57:59";="620100685";nbrsa0;11944;10921;9.3672740592;8578;8097;5.9404717797;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:57:59";="620100685";nbjJT0;7547;6682;12.94522598;5422;4977;8.9411291943;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:57:59";="620100685";nbrsah0;15785;15679;0.6760635245;11325;11316;0.079533404;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:57:59";="620100685";nbjh0;82881;81974;1.1064483861;59916;58937;1.6610957463;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:57:59";="620100685";nbuhcd;4091;4079;0.2941897524;2987;3144;-4.993638677;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:57:59";="620100685";nbabott;0;0;;0;0;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:53:29";="800000069";per;1;2;3;1;2;3;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:29";="800000069";nbrsa;3503;3303;6.0551014229;2518;2394;5.1796157059;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:29";="800000069";cmd90;129;0;;127;0;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:29";="800000069";hper;0;0;;0;0;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:29";="800000069";typsejb;0;0;;0;0;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:29";="800000069";ghs9999;19;32;-40.625;14;22;-36.36363636;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:29";="800000069";nbrsaseance;842;787;6.9885641677;619;575;7.652173913;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:29";="800000069";nbseances;844;787;7.2426937738;619;575;7.652173913;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:29";="800000069";nbrsa0;1273;1249;1.9215372298;886;877;1.0262257697;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:29";="800000069";nbjJT0;273;303;-9.900990099;184;218;-15.59633028;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:29";="800000069";nbrsah0;1259;1267;-0.631412786;886;942;-5.944798301;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:29";="800000069";nbjh0;7648;7179;6.5329433069;5265;5207;1.1138851546;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:29";="800000069";nbuhcd;319;382;-16.4921466;225;318;-29.24528302;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:29";="800000069";nbabott;0;0;;0;0;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";per;1;2;3;1;2;3;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";nbrsa;226;238;-5.042016807;163;162;0.6172839506;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";cmd90;0;0;;0;0;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";hper;0;0;;0;0;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";typsejb;0;0;;0;0;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";ghs9999;0;0;;0;0;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";nbrsaseance;0;0;;0;0;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";nbseances;0;0;;0;0;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";nbrsa0;5;5;0;4;3;33.333333333;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";nbjJT0;3;1;200;3;1;200;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";nbrsah0;221;233;-5.150214592;159;159;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";nbjh0;3451;3536;-2.403846154;2565;2354;8.9634664401;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";nbuhcd;0;0;;0;0;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";nbabott;0;0;;0;0;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";per;1;2;3;1;2;3;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";nbrsa;20887;21278;-1.83757872;14823;15488;-4.293646694;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";cmd90;0;0;;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";hper;0;0;;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";typsejb;0;0;;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";ghs9999;290;266;9.022556391;207;196;5.612244898;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";nbrsaseance;4827;4810;0.3534303534;3492;3513;-0.597779675;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";nbseances;4827;4810;0.3534303534;3492;3513;-0.597779675;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";nbrsa0;3581;3628;-1.295479603;2496;2675;-6.691588785;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";nbjJT0;2352;2362;-0.423370025;1621;1765;-8.158640227;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";nbrsah0;12479;12840;-2.81152648;8835;9300;-5;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";nbjh0;79587;76740;3.7099296325;56208;55420;1.4218693612;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";nbuhcd;999;1310;-23.74045802;713;1003;-28.91326022;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";nbabott;0;0;;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";per;1;2;3;1;2;3;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";nbrsa;30283;25051;20.885393797;21691;18176;19.33868838;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";cmd90;0;0;;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";hper;0;0;;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";typsejb;0;0;;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";ghs9999;184;264;-30.3030303;150;179;-16.20111732;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";nbrsaseance;12711;6439;97.40642957;9031;4748;90.206402696;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";nbseances;12711;13339;-4.7079991;9031;9784;-7.696238757;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";nbrsa0;6532;6137;6.4363695617;4697;4468;5.1253357207;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";nbjJT0;3187;3078;3.5412605588;2290;2228;2.7827648115;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";nbrsah0;11040;12475;-11.50300601;7963;8960;-11.12723214;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";nbjh0;57818;70208;-17.64756153;40373;50118;-19.4441119;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";nbuhcd;2162;1509;43.273691186;1719;1153;49.089332177;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";nbabott;0;0;;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:02";="600101984";per;1;2;3;1;2;3;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:02";="600101984";nbrsa;32436;31164;4.0816326531;23313;22629;3.0226700252;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:02";="600101984";cmd90;0;0;;0;0;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:02";="600101984";hper;0;0;;0;0;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:02";="600101984";typsejb;19;38;-50;14;19;-26.31578947;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:02";="600101984";ghs9999;284;201;41.293532338;202;181;11.602209945;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:02";="600101984";nbrsaseance;14937;14092;5.9963099631;10650;10228;4.1259288228;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:02";="600101984";nbseances;14937;14092;5.9963099631;10650;10228;4.1259288228;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:02";="600101984";nbrsa0;5385;4703;14.501382097;3919;3476;12.744533947;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:02";="600101984";nbjJT0;3295;2952;11.619241192;2407;2158;11.538461538;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:02";="600101984";nbrsah0;12114;12369;-2.061605627;8744;8925;-2.028011204;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:02";="600101984";nbjh0;72378;75695;-4.382059581;51405;54518;-5.71004072;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:02";="600101984";nbuhcd;1123;1142;-1.663747811;840;883;-4.869762174;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:02";="600101984";nbabott;0;0;;0;0;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:07:33";="800000028";per;1;2;3;1;2;3;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:33";="800000028";nbrsa;15785;14202;11.14631742;11544;10465;10.310559006;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:33";="800000028";cmd90;27;0;;27;0;;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:33";="800000028";hper;0;0;;0;0;;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:33";="800000028";typsejb;0;0;;0;0;;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:33";="800000028";ghs9999;138;135;2.2222222222;93;104;-10.57692308;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:33";="800000028";nbrsaseance;3165;2613;21.125143513;2378;1950;21.948717949;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:33";="800000028";nbseances;3165;2613;21.125143513;2378;1950;21.948717949;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:33";="800000028";nbrsa0;3491;3037;14.948962792;2512;2202;14.078110808;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:33";="800000028";nbjJT0;1843;1601;15.11555278;1335;1163;14.789337919;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:33";="800000028";nbrsah0;9102;8552;6.4312441534;6627;6313;4.9738634564;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:33";="800000028";nbjh0;56644;54179;4.5497332915;40424;39295;2.8731390762;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:33";="800000028";nbuhcd;973;683;42.459736457;724;557;29.982046679;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:33";="800000028";nbabott;0;0;;0;0;;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:20";="590783239";per;1;2;3;1;2;3;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:20";="590783239";nbrsa;27645;28772;-3.917002641;19910;20804;-4.297250529;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:20";="590783239";cmd90;91;0;;87;0;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:20";="590783239";hper;0;0;;0;0;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:20";="590783239";typsejb;0;0;;0;0;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:20";="590783239";ghs9999;349;254;37.401574803;247;179;37.988826816;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:20";="590783239";nbrsaseance;10339;10490;-1.439466158;7517;7516;0.0133049494;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:20";="590783239";nbseances;10343;10490;-1.401334604;7521;7516;0.0665247472;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:20";="590783239";nbrsa0;5342;5748;-7.063326374;3806;4195;-9.272943981;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:20";="590783239";nbjJT0;3576;3762;-4.944178628;2531;2701;-6.293965198;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:20";="590783239";nbrsah0;11873;12534;-5.273655657;8500;9093;-6.521500055;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:20";="590783239";nbjh0;64849;68587;-5.450012393;45654;49605;-7.964922891;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:20";="590783239";nbuhcd;2186;2346;-6.820119352;1585;1843;-13.99891481;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:20";="590783239";nbabott;0;0;;0;0;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";per;1;2;3;1;2;3;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";nbrsa;4671;4078;14.541441883;3208;2978;7.723304231;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";cmd90;0;1;-100;0;1;-100;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";hper;0;0;;0;0;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";typsejb;0;0;;0;0;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";ghs9999;1;6;-83.33333333;1;5;-80;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";nbrsaseance;1807;1696;6.5448113208;1301;1232;5.6006493506;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";nbseances;1807;1696;6.5448113208;1301;1232;5.6006493506;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";nbrsa0;744;425;75.058823529;479;307;56.026058632;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";nbjJT0;443;381;16.272965879;268;277;-3.249097473;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";nbrsah0;2120;1956;8.3844580777;1428;1438;-0.695410292;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";nbjh0;8839;8514;3.8172421893;6141;6376;-3.685696361;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";nbuhcd;0;0;;0;0;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";nbabott;0;0;;0;0;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:10";="020000063";per;1;2;3;1;2;3;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:10";="020000063";nbrsa;45165;50031;-9.725969899;31486;36350;-13.38101788;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:10";="020000063";cmd90;75;0;;75;0;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:10";="020000063";hper;0;0;;0;0;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:10";="020000063";typsejb;30;54;-44.44444444;18;42;-57.14285714;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:10";="020000063";ghs9999;239;227;5.2863436123;166;168;-1.19047619;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:10";="020000063";nbrsaseance;23427;27984;-16.28430532;15732;20432;-23.00313234;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:10";="020000063";nbseances;23430;27984;-16.27358491;15735;20432;-22.98844949;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:10";="020000063";nbrsa0;7811;7899;-1.114065072;5617;5639;-0.390140096;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:10";="020000063";nbjJT0;6053;6013;0.6652253451;4331;4238;2.1944313355;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:10";="020000063";nbrsah0;13852;14148;-2.092168504;10062;10279;-2.111100302;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:10";="020000063";nbjh0;72072;73677;-2.17842746;51585;53708;-3.952856185;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:10";="020000063";nbuhcd;1597;1994;-19.90972919;1226;1640;-25.24390244;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:10";="020000063";nbabott;0;0;;0;0;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:26:45";="590000188";per;1;2;3;1;2;3;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:45";="590000188";nbrsa;49314;46973;4.9837140485;35930;34028;5.5895145175;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:45";="590000188";cmd90;0;0;;0;0;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:45";="590000188";hper;0;0;;0;0;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:45";="590000188";typsejb;1;0;;1;0;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:45";="590000188";ghs9999;0;0;;0;0;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:45";="590000188";nbrsaseance;42254;40575;4.1380160197;31007;29379;5.5413730896;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:45";="590000188";nbseances;42254;40575;4.1380160197;31007;29379;5.5413730896;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:45";="590000188";nbrsa0;3996;3149;26.897427755;2744;2248;22.06405694;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:45";="590000188";nbjJT0;1452;1227;18.337408313;1018;902;12.860310421;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:45";="590000188";nbrsah0;3064;3249;-5.694059711;2179;2401;-9.246147439;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:45";="590000188";nbjh0;14647;15493;-5.460530562;10378;11465;-9.481029219;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:45";="590000188";nbuhcd;0;0;;0;0;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:45";="590000188";nbabott;0;0;;0;0;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";per;1;2;3;1;2;3;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";nbrsa;11936;12149;-1.753230719;8653;8883;-2.589215355;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";cmd90;0;0;;0;0;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";hper;0;0;;0;0;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";typsejb;1;3;-66.66666667;1;1;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";ghs9999;141;116;21.551724138;95;79;20.253164557;2023.7;X620103432;04SEP23;15:53:55
