"champ";"statut";"annee";"periode";"date du resultat";"ipe";typ9a;_NAME_;col1;ordre;colb1;colc1;cold1;cole1;colf1;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";1;eff;5637;1;5454;3.3553355336;4087;4000;2.175;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";1;typA;14;2;4;250;9;2;350;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";1;entsor7;31;4;39;-20.51282051;19;25;-24;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";1;entsor6;6;5;10;-40;5;7;-28.57142857;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";1;nbmulti;16;6;16;0;7;12;-41.66666667;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";2;eff;1793;1;1959;-8.473711077;1323;1409;-6.103619588;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";2;typA;0;2;0;;0;0;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";2;entsor7;11;4;17;-35.29411765;9;13;-30.76923077;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";2;entsor6;8;5;7;14.285714286;6;6;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";2;nbmulti;0;6;0;;0;0;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";3;eff;4506;1;4736;-4.856418919;3243;3474;-6.649395509;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";3;typA;76;2;53;43.396226415;58;35;65.714285714;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";3;entsor7;64;4;86;-25.58139535;50;57;-12.28070175;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";3;entsor6;12;5;18;-33.33333333;8;15;-46.66666667;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";3;nbmulti;774;6;779;-0.641848524;522;560;-6.785714286;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:30";="590782637";1;eff;7219;1;5921;21.92197264;5315;4369;21.652552071;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:30";="590782637";1;typA;12;2;4;200;11;3;266.66666667;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:30";="590782637";1;entsor7;5;4;4;25;3;2;50;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:30";="590782637";1;entsor6;35;5;8;337.5;23;6;283.33333333;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:30";="590782637";1;nbmulti;338;6;312;8.3333333333;271;236;14.830508475;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:30";="590782637";2;eff;995;1;862;15.429234339;733;643;13.99688958;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:30";="590782637";2;typA;0;2;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:30";="590782637";2;entsor7;0;4;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:30";="590782637";2;entsor6;20;5;11;81.818181818;15;6;150;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:30";="590782637";2;nbmulti;0;6;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:30";="590782637";3;eff;4573;1;4576;-0.065559441;3234;3260;-0.797546012;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:30";="590782637";3;typA;78;2;74;5.4054054054;48;60;-20;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:30";="590782637";3;entsor7;25;4;16;56.25;21;10;110;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:30";="590782637";3;entsor6;8;5;13;-38.46153846;5;10;-50;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:30";="590782637";3;nbmulti;2174;6;2342;-7.173356106;1503;1669;-9.946075494;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:15";="590781803";1;eff;6714;1;6644;1.0535821794;4819;4956;-2.764326069;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:15";="590781803";1;typA;30;2;17;76.470588235;23;13;76.923076923;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:15";="590781803";1;entsor7;13;4;8;62.5;10;7;42.857142857;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:15";="590781803";1;entsor6;0;5;3;-100;0;2;-100;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:15";="590781803";1;nbmulti;3006;6;33;9009.0909091;2163;23;9304.3478261;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:15";="590781803";2;eff;731;1;1321;-44.66313399;549;597;-8.040201005;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:15";="590781803";2;typA;0;2;1;-100;0;1;-100;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:15";="590781803";2;entsor7;0;4;4;-100;0;1;-100;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:15";="590781803";2;entsor6;0;5;0;;0;0;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:15";="590781803";2;nbmulti;0;6;0;;0;0;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:15";="590781803";3;eff;5844;1;5734;1.9183815835;4191;4120;1.7233009709;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:15";="590781803";3;typA;370;2;316;17.088607595;266;230;15.652173913;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:15";="590781803";3;entsor7;71;4;74;-4.054054054;50;57;-12.28070175;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:15";="590781803";3;entsor6;0;5;1;-100;0;1;-100;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:15";="590781803";3;nbmulti;1602;6;1423;12.579058327;1150;1066;7.8799249531;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:40:41";="590780227";1;eff;6648;1;6129;8.4679393049;4870;4577;6.4015730828;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:41";="590780227";1;typA;62;2;50;24;38;41;-7.317073171;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:41";="590780227";1;entsor7;0;4;3;-100;0;2;-100;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:41";="590780227";1;entsor6;11;5;36;-69.44444444;6;33;-81.81818182;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:41";="590780227";1;nbmulti;165;6;186;-11.29032258;114;137;-16.78832117;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:41";="590780227";2;eff;1339;1;944;41.843220339;956;693;37.950937951;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:41";="590780227";2;typA;0;2;0;;0;0;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:41";="590780227";2;entsor7;0;4;0;;0;0;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:41";="590780227";2;entsor6;34;5;27;25.925925926;21;25;-16;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:41";="590780227";2;nbmulti;0;6;0;;0;0;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:41";="590780227";3;eff;6353;1;6290;1.0015898251;4508;4492;0.3561887801;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:41";="590780227";3;typA;263;2;273;-3.663003663;156;214;-27.10280374;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:41";="590780227";3;entsor7;18;4;21;-14.28571429;16;12;33.333333333;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:41";="590780227";3;entsor6;34;5;45;-24.44444444;26;34;-23.52941176;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:41";="590780227";3;nbmulti;1730;6;1708;1.2880562061;1201;1203;-0.166251039;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";1;eff;22868;1;25458;-10.17361929;15575;18040;-13.66407982;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";1;typA;0;2;0;;0;0;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";1;entsor7;146;4;184;-20.65217391;93;123;-24.3902439;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";1;entsor6;0;5;0;;0;0;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";1;nbmulti;689;6;736;-6.385869565;481;528;-8.901515152;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";2;eff;36918;1;39039;-5.43302851;25888;28111;-7.907936395;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";2;typA;0;2;0;;0;0;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";2;entsor7;99;4;371;-73.31536388;45;265;-83.01886792;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";2;entsor6;2;5;0;;2;0;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";2;nbmulti;0;6;0;;0;0;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";3;eff;19778;1;24216;-18.32672613;13259;17407;-23.82949388;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";3;typA;5;2;8;-37.5;3;3;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";3;entsor7;991;4;1164;-14.86254296;639;827;-22.73276904;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";3;entsor6;1;5;0;;1;0;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";3;nbmulti;5089;6;5870;-13.30494037;3429;4189;-18.14275483;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";1;eff;9049;1;8916;1.491700314;6582;6524;0.889025138;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";1;typA;53;2;51;3.9215686275;38;39;-2.564102564;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";1;entsor7;16;4;19;-15.78947368;10;13;-23.07692308;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";1;entsor6;10;5;8;25;6;4;50;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";1;nbmulti;85;6;126;-32.53968254;67;101;-33.66336634;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";2;eff;2169;1;2175;-0.275862069;1555;1573;-1.144310235;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";2;typA;0;2;0;;0;0;;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";2;entsor7;0;4;0;;0;0;;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";2;entsor6;1;5;1;0;1;1;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";2;nbmulti;0;6;0;;0;0;;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";3;eff;7692;1;8248;-6.741028128;5411;5992;-9.696261682;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";3;typA;412;2;438;-5.936073059;302;327;-7.645259939;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";3;entsor7;76;4;68;11.764705882;54;48;12.5;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";3;entsor6;13;5;19;-31.57894737;8;9;-11.11111111;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";3;nbmulti;1665;6;1968;-15.39634146;1159;1406;-17.56756757;2023.7;X590781902;07SEP23;20:00:41
