"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;valo;eff;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:08";="590780193";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Séjours avec n° innovation rempli;----;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:13";="020004404";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Séjours avec n° innovation rempli;----;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:29";="590781605";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Séjours avec n° innovation rempli;----;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:42";="590781811";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Séjours avec n° innovation rempli;----;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:27";="800000093";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Séjours avec n° innovation rempli;----;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:53";="600100713";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 15:00:09";="020000048";Séjours avec n° innovation rempli;----;0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:09";="020000048";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:09";="020000048";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:09";="020000048";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:09";="020000048";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:09";="020000048";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:09";="020000048";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:09";="020000048";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X020000048;31AUG23;14:59:10
