"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;code1;dep23;dep23_aut;nb23;ecart;dep23_val;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3153951;3153951;83.06;83.06;1;0;83.06;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3154382;3154382;3959.98;3960;8;0.01;3959.99;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3156903;3156903;20129.932;20130;43;0.034;20129.966;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3157400;3157400;18305.304;18295.29;19;-10.0225;18295.2815;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3159907;3159907;2447.574;2820;6;186.213;2633.787;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3161844;3161844;1469.993;1470;3;0.0035;1469.9965;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3163398;3163398;4947.222;5700;12;376.389;5323.611;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3163582;3163582;3959.98;3960;8;0.01;3959.99;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3165227;3165227;26819.952;26820;24;0.024;26819.976;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3167812;3167812;33191.296;34574.08;64;691.392;33882.688;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3169774;3169774;696.7;696.7;2;0;696.7;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3179494;3179494;809.68;809.68;1;0;809.68;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3180020;3180020;16379.93;16380;34;0.035;16379.965;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3180468;3180468;29699.865;29700;45;0.0675;29699.9325;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3182289;3182289;4739.982;4740;10;0.009;4739.991;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3184147;3184147;8399.972;8460;18;30.014;8429.986;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3185320;3185320;2309.993;2310;5;0.0035;2309.9965;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3185684;3185684;14909.937;14910;31;0.0315;14909.9685;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3187401;3187401;3481.5;3745.5;11;132;3613.5;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3190219;3190219;5309.977;5310;11;0.0115;5309.9885;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3191472;3191472;28499.892;28500;60;0.054;28499.946;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3192796;3192796;9149.961;9150;19;0.0195;9149.9805;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3194074;3194074;15720.52;16206.6;30;243.04;15963.56;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3196239;3196239;32152.768;32152.8;8;0.016;32152.784;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3196825;3196825;498.36;498.36;6;0;498.36;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3199580;3199580;1223.787;1410;3;93.1065;1316.8935;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3199893;3199893;282.518;291.25;1;4.366;286.884;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3280371;3280371;1799.999;1800;1;0.0005;1799.9995;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3322537;3322537;1533.603;1704;3;85.1985;1618.8015;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3331252;3331252;7361.28;8179.2;9;408.96;7770.24;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3337007;3337007;817.908;908.8;2;45.446;863.354;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3383384;3383384;4907.52;5452.8;6;272.64;5180.16;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3399818;3399818;920.16;1022.4;3;51.12;971.28;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3407430;3407430;32817.88;32817.9;10;0.01;32817.89;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3412370;3412370;75338.934;75339;66;0.033;75338.967;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3414541;3414541;972.003;972;1;-0.003;972;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3423161;3423161;46041.723;46041.75;9;0.0135;46041.7365;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3424427;3424427;49226.82;49226.85;15;0.015;49226.835;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3427822;3427822;1728.005;1728;2;-0.005;1728;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3428690;3428690;864.002;864;1;-0.002;864;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3428900;3428900;196907.28;196907.4;60;0.06;196907.34;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3429318;3429318;1567.497;1567.5;1;0.0015;1567.4985;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3429962;3429962;19759.523;19759.6;7;0.0385;19759.5615;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3430592;3430592;864.002;864;1;-0.002;864;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3433314;3433314;972.003;972;1;-0.003;972;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3435388;3435388;16408.94;16408.95;5;0.005;16408.945;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3441940;3441940;26766.687;26766.63;19;-0.057;26766.63;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3444246;3444246;9400.006;9400;2;-0.006;9400;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3444329;3444329;9400.006;9400;2;-0.006;9400;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3456628;3456628;1944.006;1944;2;-0.006;1944;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3471355;3471355;16936.8;16936.8;6;0;16936.8;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3473680;3473680;14099.979;14100;3;0.0105;14099.9895;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3478179;3478179;11291.2;11291.2;4;0;11291.2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3483826;3483826;12636.039;12636;13;-0.039;12636;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3486196;3486196;13778.732;13778.71;11;-0.022;13778.71;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3486374;3486374;45945.032;45945.06;14;0.014;45945.046;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3491091;3491091;5184.012;5184;6;-0.012;5184;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3492736;3492736;3888.012;3888;4;-0.012;3888;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3495440;3495440;4320.01;4320;5;-0.01;4320;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3496310;3496310;5589.552;5589.52;8;-0.032;5589.52;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";3499030;3499030;864.002;864;1;-0.002;864;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";5102722;5102722;38130;38130;81;0;38130;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";5205617;5205617;9249.9;9250;25;0.05;9249.95;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";5208260;5208260;6399.936;6400;16;0.032;6399.968;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";5218318;5218318;8038.8;8038.8;7;0;8038.8;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";5243374;5243374;4593.6;4593.6;4;0;4593.6;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";5253987;5253987;3600;3600;8;0;3600;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8110060;8110060;12349.984;12350;19;0.008;12349.992;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8110194;8110194;33799.792;33800;52;0.104;33799.896;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8111124;8111124;6757.413;6757.45;43;0.0165;6757.4295;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8111176;8111176;1546.777;1546.78;1;0.0015;1546.7785;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8112313;8112313;1448.742;1448.76;6;0.009;1448.751;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8112566;8112566;169.76;169.76;1;0;169.76;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8112980;8112980;32657.699;34450;53;896.1505;33553.8495;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8113123;8113123;2494.546;2600;4;52.727;2547.273;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8113241;8113241;1756.216;1756.22;2;0.002;1756.218;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8113258;8113258;878.108;878.11;1;0.001;878.109;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8113264;8113264;17562.16;17562.2;20;0.02;17562.18;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8119261;8119261;12349.964;12350;19;0.018;12349.982;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8119841;8119841;5968.68;6153.3;10;92.31;6060.99;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8119864;8119864;10618.37;10946.95;35;164.29;10782.66;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8119901;8119901;3257.129;3357.87;19;50.3705;3307.4995;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8120070;8120070;26803.873;27632.71;37;414.4185;27218.2915;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8121312;8121312;650;650;1;0;650;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8126189;8126189;1032.465;1032.46;1;-0.005;1032.46;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8126290;8126290;296.866;296.87;1;0.002;296.868;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8126350;8126350;262.441;262.44;1;-0.001;262.44;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8126373;8126373;453.375;453.38;1;0.0025;453.3775;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8126396;8126396;127.444;127.44;4;-0.004;127.44;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8127154;8127154;587.113;605.34;19;9.1135;596.2265;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8127390;8127390;18674.975;18675;5;0.0125;18674.9875;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8128722;8128722;176.733;176.73;1;-0.003;176.73;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8129147;8129147;746.834;746.83;1;-0.004;746.83;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8130848;8130848;35.701;44.63;1;4.4645;40.1655;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8134131;8134131;31.85;31.86;1;0.005;31.855;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8134504;8134504;47090.468;49569;41;1239.266;48329.734;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8134645;8134645;11975.193;12605.49;9;315.1485;12290.3415;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8135389;8135389;1830.156;1830.16;4;0.002;1830.158;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8135679;8135679;7668.163;8001.54;6;166.687;7834.85;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8135685;8135685;18593.038;19554.12;58;480.541;19073.579;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8135751;8135751;52546.155;55259.68;56;1356.761;53902.916;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8135780;8135780;6045.657;6363.78;51;159.0615;6204.7185;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8135805;8135805;3334.627;3483.9;14;74.6365;3409.2635;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8135811;8135811;7590.473;7976.64;32;193.0835;7783.5565;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8137017;8137017;4906.818;5165.1;18;129.141;5035.959;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8137158;8137158;7246.053;7245.93;41;-0.123;7245.93;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8137193;8137193;19078.665;19078.97;61;0.1525;19078.8175;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8137276;8137276;1178.857;1178.82;37;-0.037;1178.82;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8137320;8137320;902.793;902.8;4;0.0035;902.7965;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8137371;8137371;49261.172;50784.44;68;761.634;50022.806;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8137388;8137388;14767.872;14767.92;24;0.024;14767.896;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8137419;8137419;606.846;625.62;1;9.387;616.233;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8137448;8137448;509.47;525.23;1;7.88;517.35;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8137460;8137460;182.198;187.83;1;2.816;185.014;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8137840;8137840;8315.721;8315.46;261;-0.261;8315.46;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8138235;8138235;30.905;31.86;1;0.4775;31.3825;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8139447;8139447;3265.57;3265.57;11;0;3265.57;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8139460;8139460;52655.46;52655.46;51;0;52655.46;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8139631;8139631;11284.963;11284.92;43;-0.043;11284.92;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8139648;8139648;2097.669;2097.54;43;-0.129;2097.54;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8139654;8139654;6666.558;6757.45;43;45.446;6712.004;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8139677;8139677;19495.125;19495.34;43;0.1075;19495.2325;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8139683;8139683;43363.53;43363.32;42;-0.21;43363.32;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8139795;8139795;3823.2;3823.2;120;0;3823.2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8139810;8139810;8660.52;8660.52;33;0;8660.52;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8139849;8139849;5819.9;5819.9;5;0;5819.9;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8139855;8139855;157.149;157.15;1;0.0005;157.1495;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8139915;8139915;15414.91;15414.92;34;0.005;15414.915;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8140717;8140717;118.529;124.78;1;3.1255;121.6545;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8140769;8140769;381.336;401.41;1;10.037;391.373;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8142053;8142053;6146.756;6146.77;7;0.007;6146.763;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8142188;8142188;512.223;528.09;3;7.9335;520.1565;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8142432;8142432;108122.147;111465.21;283;1671.5315;109793.6785;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8142461;8142461;2634.324;2634.33;3;0.003;2634.327;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8142604;8142604;22277.615;22967.42;203;344.9025;22622.5175;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8144483;8144483;95.583;95.58;3;-0.003;95.58;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8144537;8144537;4248.418;5266.34;118;508.961;4757.379;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8144767;8144767;225.696;225.7;1;0.002;225.698;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8147412;8147412;1740.418;1740.57;39;0.076;1740.494;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8147665;8147665;1022.601;1113.84;17;45.6195;1068.2205;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8147694;8147694;7375.954;8033.96;38;329.003;7704.957;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8147702;8147702;5979.681;6513.11;37;266.7145;6246.3955;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8147719;8147719;3012.323;3281.06;29;134.3685;3146.6915;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8150638;8150638;498.528;498.54;2;0.006;498.534;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8150650;8150650;1333.593;1333.59;1;-0.003;1333.59;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8150785;8150785;337.135;337.14;1;0.0025;337.1375;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8150791;8150791;995.412;995.4;4;-0.012;995.4;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8151514;8151514;3240.492;3240.51;13;0.009;3240.501;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8151543;8151543;1333.593;1333.59;1;-0.003;1333.59;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8151550;8151550;986.783;986.78;1;-0.003;986.78;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8151715;8151715;12090;12090;10;0;12090;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8151780;8151780;8403.644;8403.66;6;0.008;8403.652;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8151796;8151796;8917.727;8917.74;13;0.0065;8917.7335;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8151804;8151804;2121.254;2121.26;17;0.003;2121.257;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";8151885;8151885;7079.935;7079.94;21;0.0025;7079.9375;2023.7;X020000063;01SEP23;16:55:02
