"champ";"statut";"annee";"periode";"date du resultat";"ipe";code1;mnt_avb;mnt_am_avb;mnt_apb;mnt_am_apb;mnt;mnt_am;mnt_br_fides;mnt_remb_fides;cpt;mnt_am_mat2a;mnt_am_fides;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 10:58:32";="800000085";FTN;42086.772;42086.772;0;0;42086.772;363844.9815;321814.0275;321758.2095;4;42086.772;321758.2095;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:32";="800000085";CCAM;1651.2;1524.48;0;0;1651.2;438536.4345;516601.81;437011.9545;5;1524.48;437011.9545;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:32";="800000085";SE;1510.197786;1392.4425668;0;0;1510.197786;1392.4425668;0;0;6;1392.4425668;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:32";="800000085";NGAP;0;0;0;0;0;429602.892;517695.49;429602.892;7;0;429602.892;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:32";="800000085";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:32";="800000085";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:32";="800000085";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:32";="800000085";URGENCE;661089.75;661089.75;0;0;661089.75;661089.75;0;0;13;661089.75;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 13:04:31";="590782637";ATU;16007.772392;12913.316335;0;0;16007.772392;12913.316335;0;0;1;12913.316335;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:31";="590782637";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:31";="590782637";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:31";="590782637";FTN;64679.3145;64679.3145;0;0;64679.3145;741115.255;676435.9405;676435.9405;4;64679.3145;676435.9405;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:31";="590782637";CCAM;44846.82;39838.962;0;0;44846.82;1065511.8235;1247615.3;1025672.8615;5;39838.962;1025672.8615;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:31";="590782637";SE;33462.006893;30763.809775;0;0;33462.006893;30763.809775;0;0;6;30763.809775;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:31";="590782637";NGAP;33043.45;26723.444;0;0;33043.45;1095117.3319;1295507.56;1068393.8879;7;26723.444;1068393.8879;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:31";="590782637";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:31";="590782637";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:31";="590782637";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:31";="590782637";URGENCE;1290556.25;1290556.2441;0;0;1290556.25;1290556.2441;0;0;13;1290556.2441;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:09:25";="620100057";ATU;32069.938753;26393.13145;0;0;32069.938753;26393.13145;0;0;1;26393.13145;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:25";="620100057";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:25";="620100057";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:25";="620100057";FTN;268594.689;268594.6415;0;0;268594.689;518187.26878;249594.87;249592.62728;4;268594.6415;249592.62728;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:25";="620100057";CCAM;155248.29;138854.038;0;0;155248.29;1378500.3418;1436472.82;1239646.3038;5;138854.038;1239646.3038;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:25";="620100057";SE;71540.154906;65139.570407;0;0;71540.154906;65139.570407;0;0;6;65139.570407;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:25";="620100057";NGAP;53087.96;44889.007935;0;0;53087.96;1885773.9804;2186398.0909;1840884.9725;7;44889.007935;1840884.9725;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:25";="620100057";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:25";="620100057";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:25";="620100057";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:25";="620100057";URGENCE;1961469.6;1961469.4667;0;0;1961469.6;1961469.4667;0;0;13;1961469.4667;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 15:20:23";="800000028";ATU;26292.030922;21610.564687;0;0;26292.030922;21610.564687;0;0;1;21610.564687;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:23";="800000028";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:23";="800000028";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:23";="800000028";FTN;87409.597;87356.7923;0;0;87409.597;318577.7203;231245.975;231220.928;4;87356.7923;231220.928;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:23";="800000028";CCAM;142658.59;129237.25936;0;0;142658.59;1401961.7975;1478893.88;1272724.5381;5;129237.25936;1272724.5381;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:23";="800000028";SE;104358.06762;97491.550813;0;0;104358.06762;97491.550813;0;0;6;97491.550813;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:23";="800000028";NGAP;36204.09;30736.48;0;0;36204.09;1058471.2999;1204258.81;1027734.8199;7;30736.48;1027734.8199;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:23";="800000028";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:23";="800000028";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:23";="800000028";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:23";="800000028";URGENCE;1219184.76;1219184.7463;0;0;1219184.76;1219184.7463;0;0;13;1219184.7463;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 17:22:50";="600101984";ATU;94852.413023;80794.987214;0;0;94852.413023;80794.987214;0;0;1;80794.987214;0;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:50";="600101984";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:50";="600101984";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:50";="600101984";FTN;0;0;0;0;0;0;0;0;4;0;0;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:50";="600101984";CCAM;331179.16;298299.6148;0;0;331179.16;1488618.9595;1349940.83;1190319.3447;5;298299.6148;1190319.3447;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:50";="600101984";SE;154613.54525;145683.68565;0;0;154613.54525;145683.68565;0;0;6;145683.68565;4.074536E-10;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:50";="600101984";NGAP;162331.95;140426.38045;0;0;162331.95;2118556.061;2260357.925;1978129.6806;7;140426.38045;1978129.6806;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:50";="600101984";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:50";="600101984";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:50";="600101984";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:50";="600101984";URGENCE;1934198.34;1934198.2223;0;0;1934198.34;1934198.2223;0;0;13;1934198.2223;6.0535967E-9;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/04 11:00:25";="800000044";ATU;93954.618961;79542.51802;0;0;93954.618961;79542.51802;0;0;1;79542.51802;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:25";="800000044";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:25";="800000044";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:25";="800000044";FTN;66775.77;66775.77;0;0;66775.77;4043199.4347;3976427.74;3976423.6647;4;66775.77;3976423.6647;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:25";="800000044";CCAM;682837.77;637409.87916;0;0;682837.77;7800086.4303;7964282.2;7162676.5511;5;637409.87916;7162676.5511;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:25";="800000044";SE;515456.09001;488385.12064;0;0;515456.09001;488385.12064;0;0;6;488385.12064;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:25";="800000044";NGAP;222510.57;207964.6368;0;0;222510.57;8826496.656;9789301.9645;8618532.0192;7;207964.6368;8618532.0192;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:25";="800000044";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:25";="800000044";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:25";="800000044";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:25";="800000044";URGENCE;3455988.29;3455988.2272;0;0;3455988.29;3455988.2272;0;0;13;3455988.2272;0;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 16:03:07";="620103432";ATU;7902.116491;6511.9094388;0;0;7902.116491;6511.9094388;0;0;1;6511.9094388;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:07";="620103432";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:07";="620103432";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:07";="620103432";FTN;0;0;0;0;0;0;0;0;4;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:07";="620103432";CCAM;64414.53;57078.075;0;0;64414.53;1071612.4246;1190161.87;1014534.3496;5;57078.075;1014534.3496;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:07";="620103432";SE;41098.447044;37885.045607;0;0;41098.447044;37885.045607;0;0;6;37885.045607;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:07";="620103432";NGAP;18839.84;16197.822;0;0;18839.84;933220.03523;1071653.98;917022.21323;7;16197.822;917022.21323;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:07";="620103432";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:07";="620103432";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:07";="620103432";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:07";="620103432";URGENCE;1316943.72;1316943.7043;0;0;1316943.72;1316943.7043;0;0;13;1316943.7043;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/05 10:30:04";="590781803";ATU;40628.195395;32964.589365;0;0;40628.195395;32964.589365;0;0;1;32964.589365;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:04";="590781803";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:04";="590781803";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:04";="590781803";FTN;0;0;0;0;0;0;0;0;4;0;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:04";="590781803";CCAM;79718.35;68675.617379;0;0;79718.35;827325.71987;972866.43;758650.10249;5;68675.617379;758650.10249;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:04";="590781803";SE;85363.884826;77698.722077;0;0;85363.884826;77698.722077;0;0;6;77698.722077;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:04";="590781803";NGAP;36526.675;29383.52265;0;0;36526.675;936185.22909;1121946.96;906801.70644;7;29383.52265;906801.70644;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:04";="590781803";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:04";="590781803";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:04";="590781803";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:30:04";="590781803";URGENCE;1744948.42;1744948.318;0;0;1744948.42;1744948.318;0;0;13;1744948.318;0;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 14:40:30";="590780193";ATU;164546.31598;134314.447;0;0;164546.31598;134314.447;0;0;1;134314.447;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:30";="590780193";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:30";="590780193";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:30";="590780193";FTN;8420.18;8420.18;0;0;8420.18;5673331.4696;5665102.22;5664911.2896;4;8420.18;5664911.2896;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:30";="590780193";CCAM;1073975.44;988177.72351;0;0;1073975.44;10558580.319;10794716.96;9570402.5955;5;988177.72351;9570402.5955;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:30";="590780193";SE;446344.68538;426195.57558;0;0;446344.68538;426195.57558;0;0;6;426195.57558;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:30";="590780193";NGAP;625666.18;551419.54646;0;0;625666.18;17475755.888;19432927.516;16924336.341;7;551419.54646;16924336.341;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:30";="590780193";DMI;1263342.6213;1263174.5544;0;0;1263342.6213;1263174.5544;0;0;8;1263174.5544;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:30";="590780193";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:30";="590780193";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:30";="590780193";URGENCE;5677164.98;5677164.6643;0;0;5677164.98;5677164.6643;0;0;13;5677164.6643;1.3783574E-7;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/07 20:07:03";="590781902";ATU;58502.602855;47804.97351;0;0;58502.602855;47804.97351;0;0;1;47804.97351;0;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:03";="590781902";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:03";="590781902";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:03";="590781902";FTN;105284.2115;105284.2008;0;0;105284.2115;1219823.26;1114539.2625;1114539.0592;4;105284.2008;1114539.0592;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:03";="590781902";CCAM;199593.82;172220.42;0;0;199593.82;1381088.9141;1414760.97;1208868.4941;5;172220.42;1208868.4941;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:03";="590781902";SE;74182.661437;68503.872742;0;0;74182.661437;68503.872742;0;0;6;68503.872742;0;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:03";="590781902";NGAP;64793.07;53298.906;0;0;64793.07;2415967.8883;2690061.617;2362668.9823;7;53298.906;2362668.9823;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:03";="590781902";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:03";="590781902";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:03";="590781902";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:03";="590781902";URGENCE;1255120.6;1255120.5902;0;0;1255120.6;1255120.5902;0;0;13;1255120.5902;0;2023.7;X590781902;07SEP23;20:06:41
